train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,5180;4,3348;9,9700;4,0702;8,8276;9,9700;8,8276
11,8000;4,0098;17,3800;3,7877;15,4483;17,3800;15,4483
17,9480;3,7115;23,4700;3,6012;24,8621;23,4700;24,8621
25,2380;3,4292;28,5900;3,2951;28,0276;28,5900;28,0276
31,5380;3,1800;36,4400;3,0327;33,0000;36,4400;33,0000
36,3040;2,9962;40,3500;2,8863;29,5931;40,3500;29,5931
40,3600;2,8621;43,7400;2,6992;32,2966;43,7400;32,2966
42,7500;2,7700;45,3800;2,6837;35,6828;45,3800;35,6828
45,3740;2,6792;48,5200;2,5580;41,0759;48,5200;41,0759
48,2800;2,5878;52,2800;2,4383;40,0345;52,2800;40,0345
49,8860;2,5198;51,8700;2,4594;39,8276;51,8700;39,8276
51,4900;2,4759;53,7400;2,4107;41,5172;53,7400;41,5172
52,6320;2,4277;55,5700;2,3356;42,6000;55,5700;42,6000
54,5440;2,3657;56,5300;2,3150;46,3172;56,5300;46,3172
55,9260;2,3104;56,9900;2,3410;43,6138;56,9900;43,6138
56,6940;2,2918;59,7000;2,2362;46,9103;59,7000;46,9103
57,5880;2,2530;60,5400;2,2015;43,6966;60,5400;43,6966
59,3480;2,1958;60,8100;2,1515;43,7172;60,8100;43,7172
59,7080;2,1873;62,5600;2,1257;47,4552;62,5600;47,4552
61,0900;2,1334;62,9900;2,1102;49,2276;62,9900;49,2276
61,2100;2,1268;63,8600;2,0587;50,1448;63,8600;50,1448
62,2500;2,0933;64,4100;2,0323;51,1517;64,4100;51,1517
63,1260;2,0625;65,2200;2,0086;49,1241;65,2200;49,1241
63,8820;2,0388;65,7800;1,9951;51,7931;65,7800;51,7931
64,2980;2,0260;66,2500;1,9742;49,9241;66,2500;49,9241
64,6560;2,0106;66,7200;1,9747;50,8000;66,7200;50,8000
65,4260;1,9863;66,9000;1,9597;51,5931;66,9000;51,5931
65,2300;1,9822;67,2800;1,9404;51,4690;67,2800;51,4690
65,2720;1,9925;67,1400;1,9509;51,0897;67,1400;51,0897
65,8560;1,9768;67,1800;1,9517;50,9379;67,1800;50,9379
57,4500;2,2531;57,4300;2,3116;43,4759;57,4300;43,4759
56,7400;2,2763;59,3400;2,2069;44,9448;59,3400;44,9448
57,6820;2,2516;60,0800;2,1808;48,4552;60,0800;48,4552
58,1580;2,2341;61,0900;2,2258;42,6276;61,0900;42,6276
58,3700;2,2177;60,9800;2,1197;48,5379;60,9800;48,5379
58,4620;2,2163;61,7800;2,1344;48,9448;61,7800;48,9448
59,4100;2,1767;61,4200;2,1712;45,2897;61,4200;45,2897
60,0820;2,1630;62,7300;2,1004;46,7448;62,7300;46,7448
60,2540;2,1535;61,7500;2,1135;49,4069;61,7500;49,4069
60,9960;2,1256;63,1600;2,0900;48,3379;63,1600;48,3379
61,6340;2,1120;63,6400;2,1056;48,2966;63,6400;48,2966
62,5780;2,0758;64,8300;2,0297;49,6000;64,8300;49,6000
63,1380;2,0513;64,9200;2,0945;48,4759;64,9200;48,4759
63,0360;2,0604;65,5800;2,0287;49,7172;65,5800;49,7172
63,8140;2,0366;66,2000;1,9811;49,3931;66,2000;49,3931
64,5680;2,0084;67,3700;1,9653;50,3310;67,3700;50,3310
64,4780;2,0074;67,1300;1,9788;52,5862;67,1300;52,5862
65,0080;1,9923;67,7400;1,9522;54,2207;67,7400;54,2207
65,4300;1,9786;67,3000;1,9450;51,3931;67,3000;51,3931
66,0240;1,9538;68,7600;1,9024;52,8000;68,7600;52,8000
65,8820;1,9601;68,1800;1,9092;54,5034;68,1800;54,5034
66,6620;1,9365;68,7500;1,8797;52,9862;68,7500;52,9862
66,5280;1,9312;69,2800;1,8963;54,0276;69,2800;54,0276
67,5800;1,9011;69,2500;1,8596;52,1448;69,2500;52,1448
67,5580;1,9026;69,6300;1,8441;51,1931;69,6300;51,1931
68,0700;1,8826;69,6800;1,8243;55,4759;69,6800;55,4759
68,2740;1,8745;70,2400;1,8382;53,3862;70,2400;53,3862
69,1540;1,8419;70,8700;1,8498;54,1586;70,8700;54,1586
69,2800;1,8444;70,2600;1,8382;54,0759;70,2600;54,0759
69,2020;1,8371;71,1900;1,7849;55,3931;71,1900;55,3931
69,7380;1,8195;71,7100;1,7828;56,7103;71,7100;56,7103
70,6660;1,7954;72,1600;1,7531;57,7931;72,1600;57,7931
70,7460;1,7901;71,8900;1,7680;56,5379;71,8900;56,5379
71,0600;1,7820;71,8100;1,7817;54,7310;71,8100;54,7310
71,1700;1,7719;72,8900;1,7388;55,6897;72,8900;55,6897
71,5380;1,7555;73,1600;1,7421;57,2621;73,1600;57,2621
72,0440;1,7426;73,6600;1,7181;57,4138;73,6600;57,4138
72,0460;1,7430;73,3400;1,7148;55,5655;73,3400;55,5655
72,5360;1,7315;73,7600;1,6962;58,7724;73,7600;58,7724
72,9040;1,7135;74,3800;1,7043;57,7793;74,3800;57,7793
73,0060;1,7154;74,2200;1,6928;57,8690;74,2200;57,8690
73,3660;1,6986;74,7600;1,6732;57,8759;74,7600;57,8759
73,9700;1,6808;74,9700;1,6562;57,4828;74,9700;57,4828
74,3240;1,6689;75,6000;1,6568;59,4690;75,6000;59,4690
73,8700;1,6793;75,5200;1,6591;58,3586;75,5200;58,3586
74,4160;1,6674;75,5300;1,6549;59,6207;75,5300;59,6207
75,1180;1,6387;75,6600;1,6381;59,9448;75,6600;59,9448
74,7860;1,6469;76,1100;1,6313;60,1448;76,1100;60,1448
74,9920;1,6413;76,1400;1,6253;61,4414;76,1400;61,4414
75,3260;1,6316;76,4000;1,6198;60,8069;76,4000;60,8069
75,6160;1,6235;76,1400;1,6198;60,3310;76,1400;60,3310
75,6800;1,6236;76,2100;1,6232;59,7862;76,2100;59,7862
76,4200;1,5976;76,4700;1,6220;60,2483;76,4700;60,2483
76,3840;1,5972;76,6200;1,6166;59,7931;76,6200;59,7931
