;config_352_avg;config_352_std;config_352_run_0;config_352_run_1;config_352_run_2;config_352_run_3;config_352_run_4
Standard_Acc;33,0600;40,4901;0,0000;0,0000;0,0000;82,5500;82,7500
RMSCE;0,0095;0,0118;0,0000;0,0000;0,0000;0,0263;0,0213
gaussian_noise;23,7200;29,0520;0,0000;0,0000;0,0000;59,7000;58,9000
shot_noise;24,7600;30,3253;0,0000;0,0000;0,0000;61,6000;62,2000
impulse_noise;26,7400;32,7498;0,0000;0,0000;0,0000;67,0000;66,7000
defocus_blur;31,2800;38,3134;0,0000;0,0000;0,0000;79,0000;77,4000
glass_blur;24,9600;30,5791;0,0000;0,0000;0,0000;63,6000;61,2000
motion_blur;28,6800;35,1271;0,0000;0,0000;0,0000;72,2000;71,2000
zoom_blur;30,0800;36,8643;0,0000;0,0000;0,0000;73,1000;77,3000
snow;27,7200;33,9500;0,0000;0,0000;0,0000;69,2000;69,4000
frost;30,2800;37,0958;0,0000;0,0000;0,0000;77,1000;74,3000
fog;30,2200;37,0119;0,0000;0,0000;0,0000;75,4000;75,7000
brightness;32,7200;40,0737;0,0000;0,0000;0,0000;81,9000;81,7000
contrast;31,2400;38,2611;0,0000;0,0000;0,0000;78,0000;78,2000
elastic_transform;28,2600;34,6145;0,0000;0,0000;0,0000;71,4000;69,9000
pixelate;24,8800;30,4733;0,0000;0,0000;0,0000;62,7000;61,7000
jpeg_compression;22,6400;27,7300;0,0000;0,0000;0,0000;56,1000;57,1000
speckle_noise;25,3200;31,0105;0,0000;0,0000;0,0000;63,3000;63,3000
gaussian_blur;28,3400;34,7093;0,0000;0,0000;0,0000;70,9000;70,8000
spatter;30,1600;36,9449;0,0000;0,0000;0,0000;76,5000;74,3000
saturate;30,3400;37,1598;0,0000;0,0000;0,0000;75,4000;76,3000
blue_noise;26,5600;32,5342;0,0000;0,0000;0,0000;65,5000;67,3000
brownish_noise;17,4400;21,3754;0,0000;0,0000;0,0000;44,9000;42,3000
checkerboard_cutout;27,5800;33,7788;0,0000;0,0000;0,0000;69,2000;68,7000
circular_motion_blur;30,4400;37,2813;0,0000;0,0000;0,0000;76,0000;76,2000
inverse_sparkles;17,3200;21,2186;0,0000;0,0000;0,0000;44,1000;42,5000
lines;21,8800;26,7993;0,0000;0,0000;0,0000;55,2000;54,2000
pinch_and_twirl;30,1000;36,8665;0,0000;0,0000;0,0000;74,7000;75,8000
ripple;25,2200;30,8939;0,0000;0,0000;0,0000;62,1000;64,0000
sparkles;27,1000;33,1907;0,0000;0,0000;0,0000;67,6000;67,9000
transverse_chromatic_abberation;21,5000;26,3352;0,0000;0,0000;0,0000;53,1000;54,4000
Acc_C-all-19;28,0179;34,3149;0,0000;0,0000;0,0000;70,2158;69,8737
Acc_C-original-15;27,8787;34,1444;0,0000;0,0000;0,0000;69,8667;69,5267
Acc_C-bar-10;24,5140;30,0234;0,0000;0,0000;0,0000;61,2400;61,3300
Acc_all-ex-pixelwise-noise-24;27,0992;33,1897;0,0000;0,0000;0,0000;67,8917;67,6042
RMSCE_C;0,0344;0,0422;0,0000;0,0000;0,0000;0,0843;0,0879
Combined_Noise;27,7480;33,9865;0,0000;0,0000;0,0000;69,9900;68,7500
