;config_473_avg;config_473_std;config_473_run_0;config_473_run_1;config_473_run_2;config_473_run_3;config_473_run_4
Standard_Acc;80,9020;0,1300;80,7000;80,9200;80,8500;81,1000;80,9400
RMSCE;0,0243;0,0057;0,0261;0,0346;0,0194;0,0192;0,0224
gaussian_noise;59,3400;1,2175;58,7000;57,8000;58,7000;61,1000;60,4000
shot_noise;63,0800;1,3482;62,2000;63,2000;65,2000;61,2000;63,6000
impulse_noise;60,0600;1,0594;61,6000;59,9000;58,3000;60,4000;60,1000
defocus_blur;75,2600;0,9604;75,1000;75,5000;73,5000;76,0000;76,2000
glass_blur;64,6200;0,9239;65,3000;64,2000;65,1000;65,5000;63,0000
motion_blur;71,7000;1,4353;70,9000;73,4000;72,9000;71,9000;69,4000
zoom_blur;72,3200;1,7046;71,3000;72,5000;71,7000;70,6000;75,5000
snow;69,6600;2,0723;66,5000;72,1000;71,7000;68,5000;69,5000
frost;74,1600;1,4122;72,8000;73,5000;76,4000;75,2000;72,9000
fog;74,4600;1,6255;71,7000;73,8000;76,2000;74,7000;75,9000
brightness;78,7400;0,5607;78,8000;77,7000;78,9000;79,4000;78,9000
contrast;75,4400;0,8015;74,6000;76,4000;74,4000;75,7000;76,1000
elastic_transform;70,4800;1,0303;69,3000;71,2000;71,7000;71,0000;69,2000
pixelate;67,0000;1,6709;65,4000;66,3000;65,3000;69,1000;68,9000
jpeg_compression;61,5200;1,2023;62,6000;60,4000;60,9000;63,3000;60,4000
speckle_noise;62,8600;2,8765;67,0000;58,6000;60,9000;63,7000;64,1000
gaussian_blur;67,3800;1,8454;67,2000;65,4000;70,5000;68,1000;65,7000
spatter;73,8400;1,5844;73,9000;72,5000;74,5000;76,4000;71,9000
saturate;74,9800;1,5626;76,6000;73,4000;76,2000;75,9000;72,8000
blue_noise;60,1600;2,5531;62,4000;55,2000;61,6000;60,6000;61,0000
brownish_noise;41,4800;2,8365;40,6000;39,6000;47,1000;39,7000;40,4000
checkerboard_cutout;65,6400;0,5643;65,1000;65,0000;66,3000;66,3000;65,5000
circular_motion_blur;72,6000;1,0752;72,8000;73,5000;73,0000;70,5000;73,2000
inverse_sparkles;44,3000;1,8942;43,0000;43,3000;42,8000;47,9000;44,5000
lines;55,3000;2,0435;53,1000;53,4000;58,8000;55,6000;55,6000
pinch_and_twirl;74,4600;0,8593;73,1000;75,1000;75,0000;73,8000;75,3000
ripple;64,4800;2,2622;66,1000;61,2000;62,3000;66,2000;66,6000
sparkles;66,6000;0,7239;65,3000;66,9000;66,4000;67,4000;67,0000
transverse_chromatic_abberation;52,5600;1,9033;54,1000;49,1000;54,5000;52,5000;52,6000
Acc_C-all-19;69,3105;0,3879;69,0263;68,8316;69,6316;69,8789;69,1842
Acc_C-original-15;69,1893;0,3877;68,4533;69,1933;69,3933;69,5733;69,3333
Acc_C-bar-10;59,7580;0,8571;59,5600;58,2300;60,7800;60,0500;60,1700
Acc_all-ex-pixelwise-noise-24;67,0408;0,5338;66,4667;66,4750;67,7542;67,5500;66,9583
RMSCE_C;0,0806;0,0037;0,0859;0,0762;0,0772;0,0801;0,0836
Combined_Noise;68,4500;0,4364;68,7600;67,7400;68,1400;68,7600;68,8500
