;config_137_avg;config_137_std;config_137_run_0;config_137_run_1;config_137_run_2;config_137_run_3;config_137_run_4
Standard_Acc;82,2900;0,2051;81,9000;82,3900;82,4800;82,4000;82,2800
RMSCE;0,0322;0,0036;0,0388;0,0310;0,0277;0,0320;0,0317
gaussian_noise;50,9600;0,6859;50,2000;50,2000;51,2000;52,0000;51,2000
shot_noise;56,7000;2,0591;58,7000;57,1000;58,3000;52,9000;56,5000
impulse_noise;31,6800;1,4797;32,4000;30,7000;32,6000;29,3000;33,4000
defocus_blur;72,6600;1,6669;72,1000;72,0000;70,2000;74,9000;74,1000
glass_blur;59,8200;0,5600;60,9000;59,7000;59,5000;59,3000;59,7000
motion_blur;69,8600;1,7235;70,3000;72,6000;68,5000;70,3000;67,6000
zoom_blur;68,0200;1,0400;68,2000;69,9000;66,8000;67,6000;67,6000
snow;69,2200;0,8304;68,5000;69,2000;68,6000;69,0000;70,8000
frost;74,7800;1,8346;71,9000;73,3000;76,2000;76,3000;76,2000
fog;71,4200;1,2512;69,8000;70,5000;73,3000;71,2000;72,3000
brightness;78,8400;1,6082;76,8000;77,4000;78,7000;80,4000;80,9000
contrast;62,7200;0,7467;63,4000;61,9000;63,6000;62,9000;61,8000
elastic_transform;70,5000;0,8222;72,1000;70,3000;70,3000;70,0000;69,8000
pixelate;67,4000;1,3653;68,2000;64,7000;68,1000;67,7000;68,3000
jpeg_compression;61,1800;1,6302;61,5000;58,0000;62,6000;62,0000;61,8000
speckle_noise;56,0800;3,2220;59,2000;50,7000;54,4000;56,9000;59,2000
gaussian_blur;58,3800;1,7509;58,5000;56,9000;57,7000;61,7000;57,1000
spatter;72,4000;1,1815;71,4000;73,6000;73,3000;73,1000;70,6000
saturate;72,5400;0,8188;71,6000;73,2000;71,5000;73,4000;73,0000
blue_noise;47,5400;1,6883;46,7000;46,1000;50,6000;46,2000;48,1000
brownish_noise;39,1200;2,0084;40,4000;35,9000;38,5000;38,9000;41,9000
checkerboard_cutout;62,5800;1,2750;62,6000;62,3000;63,4000;64,2000;60,4000
circular_motion_blur;72,2200;1,0245;73,8000;71,0000;71,7000;71,6000;73,0000
inverse_sparkles;46,2400;1,3276;45,1000;45,0000;45,8000;48,6000;46,7000
lines;54,3800;1,6654;54,2000;52,1000;57,3000;54,1000;54,2000
pinch_and_twirl;75,3600;1,4500;73,8000;76,4000;73,4000;76,4000;76,8000
ripple;64,7200;1,5039;66,6000;62,6000;63,4000;65,9000;65,1000
sparkles;63,6400;0,8163;63,4000;64,7000;62,8000;64,5000;62,8000
transverse_chromatic_abberation;49,0600;2,4985;49,6000;45,5000;50,3000;52,7000;47,2000
Acc_C-all-19;64,4821;0,3755;64,5105;63,7842;64,4947;64,7842;64,8368
Acc_C-original-15;64,3840;0,3201;64,3333;63,8333;64,5667;64,3867;64,8000
Acc_C-bar-10;57,4860;0,7110;57,6200;56,1600;57,7200;58,3100;57,6200
Acc_all-ex-pixelwise-noise-24;64,8775;0,5061;64,7792;64,1125;64,8125;65,6958;64,9875
RMSCE_C;0,1284;0,0061;0,1263;0,1390;0,1231;0,1312;0,1226
Combined_Noise;58,1820;0,5174;58,3300;57,1900;58,4200;58,2700;58,7000
