;config_134_avg;config_134_std;config_134_run_0;config_134_run_1;config_134_run_2;config_134_run_3;config_134_run_4
Standard_Acc;82,3480;0,3349;81,7300;82,3100;82,6100;82,4200;82,6700
RMSCE;0,0307;0,0064;0,0430;0,0304;0,0258;0,0277;0,0264
gaussian_noise;48,7800;0,8304;47,9000;49,2000;50,2000;48,4000;48,2000
shot_noise;54,1600;2,1731;53,5000;57,4000;55,0000;50,7000;54,2000
impulse_noise;32,6200;1,6821;31,8000;32,1000;33,7000;30,3000;35,2000
defocus_blur;72,1600;1,2142;70,1000;72,6000;71,6000;73,6000;72,9000
glass_blur;58,7800;0,9495;60,0000;59,6000;57,7000;58,9000;57,7000
motion_blur;69,7000;1,4738;69,3000;72,6000;69,1000;69,0000;68,5000
zoom_blur;67,6400;1,4221;66,4000;69,9000;66,9000;66,3000;68,7000
snow;67,8600;0,7658;66,9000;67,0000;68,8000;68,3000;68,3000
frost;74,8600;1,2563;72,5000;74,9000;75,2000;75,5000;76,2000
fog;72,1200;1,4077;70,2000;70,8000;73,9000;72,5000;73,2000
brightness;79,0600;1,8128;77,0000;76,8000;79,9000;80,4000;81,2000
contrast;62,3600;1,2847;61,3000;62,2000;64,8000;61,3000;62,2000
elastic_transform;69,8800;1,0907;70,3000;69,8000;70,2000;71,2000;67,9000
pixelate;67,6800;0,7730;68,5000;66,6000;66,9000;68,2000;68,2000
jpeg_compression;61,1800;1,2828;61,9000;60,2000;62,7000;61,9000;59,2000
speckle_noise;52,9600;1,9886;55,9000;49,8000;53,0000;53,8000;52,3000
gaussian_blur;58,4400;1,7095;58,2000;58,8000;59,9000;60,0000;55,3000
spatter;72,2800;1,1617;71,9000;73,2000;71,5000;74,0000;70,8000
saturate;72,5200;0,5492;71,8000;72,7000;72,6000;73,4000;72,1000
blue_noise;45,2400;2,3415;47,6000;45,5000;47,8000;41,7000;43,6000
brownish_noise;38,3200;1,3948;37,1000;36,5000;38,3000;39,5000;40,2000
checkerboard_cutout;61,7800;1,0907;60,5000;61,0000;63,4000;62,7000;61,3000
circular_motion_blur;72,4000;0,9445;70,8000;72,3000;73,5000;72,2000;73,2000
inverse_sparkles;46,9600;0,7915;46,8000;48,4000;46,3000;47,1000;46,2000
lines;54,4600;1,9633;51,1000;55,0000;57,2000;54,8000;54,2000
pinch_and_twirl;75,0600;2,1630;72,2000;76,4000;73,6000;74,7000;78,4000
ripple;65,1400;1,9127;64,8000;62,3000;65,4000;68,3000;64,9000
sparkles;64,2000;1,1781;62,8000;64,8000;63,2000;66,1000;64,1000
transverse_chromatic_abberation;48,7200;2,2825;48,7000;45,3000;48,5000;52,5000;48,6000
Acc_C-all-19;63,9495;0,3177;63,4421;64,0105;64,4000;64,0895;63,8053
Acc_C-original-15;63,9227;0,4310;63,1733;64,1133;64,4400;63,7667;64,1200
Acc_C-bar-10;57,2280;0,6389;56,2400;56,7500;57,7200;57,9600;57,4700
Acc_all-ex-pixelwise-noise-24;64,7317;0,5686;63,7958;64,5708;65,0458;65,5167;64,7292
RMSCE_C;0,1309;0,0038;0,1378;0,1286;0,1274;0,1320;0,1288
Combined_Noise;57,0960;0,3123;57,5000;56,8300;57,4200;56,7200;57,0100
