;config_351_avg;config_351_std;config_351_run_0;config_351_run_1;config_351_run_2;config_351_run_3;config_351_run_4
Standard_Acc;33,1700;40,6249;0,0000;0,0000;0,0000;82,8000;83,0500
RMSCE;0,0091;0,0111;0,0000;0,0000;0,0000;0,0218;0,0235
gaussian_noise;24,2000;29,6431;0,0000;0,0000;0,0000;61,3000;59,7000
shot_noise;25,8800;31,7088;0,0000;0,0000;0,0000;63,3000;66,1000
impulse_noise;26,4000;32,3372;0,0000;0,0000;0,0000;66,8000;65,2000
defocus_blur;31,3000;38,3352;0,0000;0,0000;0,0000;78,6000;77,9000
glass_blur;26,1800;32,0875;0,0000;0,0000;0,0000;67,4000;63,5000
motion_blur;29,1800;35,7404;0,0000;0,0000;0,0000;73,6000;72,3000
zoom_blur;30,4800;37,3538;0,0000;0,0000;0,0000;74,1000;78,3000
snow;28,4000;34,7833;0,0000;0,0000;0,0000;70,7000;71,3000
frost;31,1800;38,2018;0,0000;0,0000;0,0000;79,6000;76,3000
fog;31,0200;37,9919;0,0000;0,0000;0,0000;77,8000;77,3000
brightness;32,6200;39,9540;0,0000;0,0000;0,0000;82,3000;80,8000
contrast;31,2600;38,2862;0,0000;0,0000;0,0000;77,8000;78,5000
elastic_transform;28,5000;34,9085;0,0000;0,0000;0,0000;72,0000;70,5000
pixelate;27,2200;33,3442;0,0000;0,0000;0,0000;67,0000;69,1000
jpeg_compression;24,5400;30,0566;0,0000;0,0000;0,0000;60,9000;61,8000
speckle_noise;25,8200;31,6231;0,0000;0,0000;0,0000;64,4000;64,7000
gaussian_blur;28,1600;34,4909;0,0000;0,0000;0,0000;71,0000;69,8000
spatter;30,5800;37,4672;0,0000;0,0000;0,0000;78,1000;74,8000
saturate;30,9400;37,8984;0,0000;0,0000;0,0000;78,3000;76,4000
blue_noise;26,2000;32,1043;0,0000;0,0000;0,0000;63,9000;67,1000
brownish_noise;17,5800;21,5312;0,0000;0,0000;0,0000;43,8000;44,1000
checkerboard_cutout;27,5000;33,6898;0,0000;0,0000;0,0000;67,5000;70,0000
circular_motion_blur;29,8800;36,5963;0,0000;0,0000;0,0000;74,3000;75,1000
inverse_sparkles;18,8800;23,1287;0,0000;0,0000;0,0000;48,0000;46,4000
lines;22,4800;27,5381;0,0000;0,0000;0,0000;57,1000;55,3000
pinch_and_twirl;30,5000;37,3586;0,0000;0,0000;0,0000;75,4000;77,1000
ripple;26,7000;32,7014;0,0000;0,0000;0,0000;66,4000;67,1000
sparkles;27,4200;33,5868;0,0000;0,0000;0,0000;69,4000;67,7000
transverse_chromatic_abberation;21,3600;26,1606;0,0000;0,0000;0,0000;53,3000;53,5000
Acc_C-all-19;28,6242;35,0578;0,0000;0,0000;0,0000;71,8421;71,2789
Acc_C-original-15;28,5573;34,9756;0,0000;0,0000;0,0000;71,5467;71,2400
Acc_C-bar-10;24,8500;30,4352;0,0000;0,0000;0,0000;61,9100;62,3400
Acc_all-ex-pixelwise-noise-24;27,6608;33,8777;0,0000;0,0000;0,0000;69,3500;68,9542
RMSCE_C;0,0326;0,0399;0,0000;0,0000;0,0000;0,0842;0,0787
Combined_Noise;28,3180;34,6825;0,0000;0,0000;0,0000;70,9500;70,6400
