;config_136_avg;config_136_std;config_136_run_0;config_136_run_1;config_136_run_2;config_136_run_3;config_136_run_4
Standard_Acc;81,8220;0,2307;81,6400;81,4600;81,9800;82,0500;81,9800
RMSCE;0,0261;0,0053;0,0207;0,0328;0,0201;0,0315;0,0254
gaussian_noise;50,2200;1,2640;48,5000;50,3000;50,2000;52,4000;49,7000
shot_noise;55,7200;2,1995;56,9000;56,0000;58,1000;51,6000;56,0000
impulse_noise;28,7200;0,9261;30,3000;28,7000;27,5000;28,9000;28,2000
defocus_blur;71,8400;1,9064;72,2000;71,2000;68,8000;74,7000;72,3000
glass_blur;59,3000;0,5762;60,0000;58,3000;59,3000;59,2000;59,7000
motion_blur;69,3000;1,6236;69,9000;72,1000;68,6000;68,6000;67,3000
zoom_blur;68,1800;1,1016;68,3000;70,0000;68,3000;66,6000;67,7000
snow;68,3200;0,6554;67,8000;68,5000;68,4000;69,4000;67,5000
frost;74,2600;1,6752;71,7000;72,9000;76,1000;75,5000;75,1000
fog;70,7200;1,5587;68,1000;70,8000;73,0000;70,7000;71,0000
brightness;78,3000;1,3856;76,9000;76,8000;78,0000;79,6000;80,2000
contrast;62,9400;1,4094;63,3000;64,0000;64,5000;62,4000;60,5000
elastic_transform;70,1600;1,0423;70,9000;69,2000;70,1000;71,7000;68,9000
pixelate;69,6600;0,7940;68,9000;70,9000;69,1000;70,3000;69,1000
jpeg_compression;62,0600;1,0151;63,0000;60,8000;63,3000;62,2000;61,0000
speckle_noise;54,2000;2,8369;57,1000;48,9000;55,6000;53,9000;55,5000
gaussian_blur;58,8200;2,8590;59,9000;55,6000;59,0000;63,5000;56,1000
spatter;71,5800;1,9984;70,5000;74,1000;71,5000;73,3000;68,5000
saturate;72,1000;0,9899;71,7000;73,4000;71,5000;73,1000;70,8000
blue_noise;48,2200;1,5419;48,4000;46,6000;50,9000;48,4000;46,8000
brownish_noise;39,8200;1,8400;39,3000;37,3000;40,9000;42,7000;38,9000
checkerboard_cutout;60,1800;1,0534;58,3000;59,9000;61,4000;60,6000;60,7000
circular_motion_blur;71,8400;1,4361;73,3000;71,7000;73,6000;70,7000;69,9000
inverse_sparkles;46,0000;1,6186;43,0000;46,6000;47,7000;46,9000;45,8000
lines;53,0800;1,3167;52,0000;51,6000;54,5000;54,8000;52,5000
pinch_and_twirl;74,5400;1,3321;72,4000;75,8000;73,8000;74,7000;76,0000
ripple;64,7400;1,6305;65,2000;64,0000;63,1000;67,7000;63,7000
sparkles;64,0200;0,9064;62,6000;64,6000;63,7000;65,3000;63,9000
transverse_chromatic_abberation;50,8000;2,0852;50,2000;48,4000;53,3000;53,2000;48,9000
Acc_C-all-19;64,0211;0,4000;63,9947;63,8158;64,2579;64,6105;63,4263
Acc_C-original-15;63,9800;0,2488;63,7800;64,0333;64,2200;64,2533;63,6133
Acc_C-bar-10;57,3240;0,8805;56,4700;56,6500;58,2900;58,5000;56,7100
Acc_all-ex-pixelwise-noise-24;64,6900;0,6349;64,1417;64,5208;65,0625;65,7250;64,0000
RMSCE_C;0,1171;0,0050;0,1148;0,1250;0,1111;0,1139;0,1205
Combined_Noise;54,7900;0,4518;54,7200;54,0600;55,1000;54,6700;55,4000
