;config_283_avg;config_283_std;config_283_run_0;config_283_run_1;config_283_run_2;config_283_run_3;config_283_run_4
Standard_Acc;80,4580;0,2978;80,6800;80,9200;80,1300;80,3500;80,2100
RMSCE;0,0261;0,0026;0,0261;0,0294;0,0286;0,0237;0,0228
gaussian_noise;51,1400;2,6964;52,8000;47,6000;51,6000;55,0000;48,7000
shot_noise;57,7400;1,9520;59,9000;55,1000;59,2000;58,8000;55,7000
impulse_noise;60,9800;2,3302;63,4000;60,3000;57,8000;63,9000;59,5000
defocus_blur;74,6200;0,6765;75,7000;74,3000;74,1000;73,9000;75,1000
glass_blur;60,6000;2,3178;61,0000;59,7000;59,0000;64,9000;58,4000
motion_blur;70,7600;1,5200;69,2000;72,8000;71,4000;71,6000;68,8000
zoom_blur;72,5800;1,3891;71,8000;73,0000;72,7000;70,6000;74,8000
snow;67,8600;1,3574;67,7000;68,2000;70,1000;67,4000;65,9000
frost;72,8200;2,2622;70,7000;70,0000;74,1000;76,2000;73,1000
fog;73,2200;1,0534;73,7000;72,7000;71,4000;74,1000;74,2000
brightness;78,3600;1,3764;77,6000;76,8000;78,8000;80,8000;77,8000
contrast;76,2200;0,6735;76,3000;77,0000;75,5000;75,4000;76,9000
elastic_transform;68,7000;1,5033;69,5000;69,9000;69,6000;68,7000;65,8000
pixelate;62,7400;2,0304;63,9000;59,9000;65,4000;63,6000;60,9000
jpeg_compression;57,0800;2,7088;58,5000;53,9000;56,1000;61,6000;55,3000
speckle_noise;57,9800;3,1833;62,4000;53,6000;58,5000;60,1000;55,3000
gaussian_blur;68,4800;1,4497;68,2000;67,3000;71,2000;68,5000;67,2000
spatter;73,6000;1,2410;71,7000;73,4000;74,8000;75,1000;73,0000
saturate;74,7200;0,6046;75,3000;73,6000;75,1000;75,0000;74,6000
blue_noise;62,2200;2,1563;64,9000;58,4000;62,0000;62,4000;63,4000
brownish_noise;40,0200;1,2123;39,7000;37,8000;41,2000;40,7000;40,7000
checkerboard_cutout;65,1400;0,6312;64,6000;65,6000;65,0000;66,1000;64,4000
circular_motion_blur;73,2200;0,9988;73,7000;72,2000;74,5000;71,9000;73,8000
inverse_sparkles;40,3000;3,0411;37,0000;42,8000;37,8000;44,9000;39,0000
lines;50,9800;0,9558;50,1000;50,8000;52,6000;51,4000;50,0000
pinch_and_twirl;73,1400;0,9330;72,0000;73,9000;74,4000;72,2000;73,2000
ripple;62,6200;1,4469;63,1000;64,2000;63,5000;60,0000;62,3000
sparkles;64,8000;2,5853;63,9000;69,4000;63,4000;65,5000;61,8000
transverse_chromatic_abberation;48,2600;3,9998;46,4000;44,6000;49,3000;55,6000;45,4000
Acc_C-all-19;67,3789;0,9297;67,8579;66,2684;67,7053;68,6947;66,3684
Acc_C-original-15;67,0280;0,8938;67,4467;66,0800;67,1200;68,4333;66,0600
Acc_C-bar-10;58,0700;0,6049;57,5400;57,9700;58,3700;59,0700;57,4000
Acc_all-ex-pixelwise-noise-24;65,4517;0,6460;65,0542;65,1583;65,8750;66,4875;64,6833
RMSCE_C;0,0831;0,0053;0,0803;0,0899;0,0762;0,0804;0,0886
Combined_Noise;64,8780;1,3518;65,0100;64,0400;64,9300;67,2300;63,1800
