;config_555_avg;config_555_std;config_555_run_0;config_555_run_1;config_555_run_2;config_555_run_3;config_555_run_4
Standard_Acc;82,2540;0,1637;82,3600;82,0000;82,4800;82,1700;82,2600
RMSCE;0,0219;0,0050;0,0258;0,0290;0,0151;0,0206;0,0188
gaussian_noise;62,7800;1,1125;62,5000;61,3000;64,6000;63,3000;62,2000
shot_noise;65,6000;1,7855;66,5000;64,6000;68,4000;65,4000;63,1000
impulse_noise;66,4200;1,1873;67,6000;66,0000;65,6000;68,0000;64,9000
defocus_blur;76,9400;0,7915;76,1000;76,8000;76,1000;78,0000;77,7000
glass_blur;65,4800;1,1303;65,3000;64,2000;65,1000;67,6000;65,2000
motion_blur;73,2200;1,4621;71,5000;74,3000;75,5000;72,5000;72,3000
zoom_blur;74,7400;1,8095;73,2000;74,7000;74,6000;73,1000;78,1000
snow;70,9200;1,0572;70,0000;72,1000;71,9000;71,2000;69,4000
frost;75,4400;2,0284;73,6000;72,9000;77,8000;77,7000;75,2000
fog;75,6400;1,2532;74,5000;74,1000;75,8000;77,6000;76,2000
brightness;79,9800;0,9130;80,2000;78,2000;80,6000;80,7000;80,2000
contrast;76,4600;0,4883;76,0000;76,6000;75,8000;76,8000;77,1000
elastic_transform;72,4200;1,3045;73,2000;70,5000;74,3000;72,5000;71,6000
pixelate;70,1800;0,7194;69,3000;71,0000;70,9000;70,3000;69,4000
jpeg_compression;62,1800;1,6904;61,4000;63,8000;61,5000;64,4000;59,8000
speckle_noise;66,2600;2,2703;70,0000;63,5000;64,4000;67,1000;66,3000
gaussian_blur;69,2400;1,8007;67,9000;68,8000;72,0000;70,5000;67,0000
spatter;74,8600;1,8238;73,8000;75,1000;76,2000;77,2000;72,0000
saturate;76,6000;1,0658;78,0000;75,5000;77,7000;76,3000;75,5000
blue_noise;63,1800;2,2266;64,8000;59,4000;65,9000;62,5000;63,3000
brownish_noise;43,5600;1,6219;44,9000;41,1000;45,6000;42,5000;43,7000
checkerboard_cutout;67,3800;1,0796;65,7000;68,0000;67,9000;66,6000;68,7000
circular_motion_blur;75,1600;1,8018;76,6000;72,7000;77,7000;73,9000;74,9000
inverse_sparkles;45,1600;1,8402;42,4000;45,6000;43,8000;47,5000;46,5000
lines;56,6000;2,3134;55,8000;58,5000;59,3000;56,7000;52,7000
pinch_and_twirl;75,4600;1,0092;75,0000;76,7000;73,9000;75,3000;76,4000
ripple;67,5600;0,9002;68,5000;68,0000;67,4000;65,9000;68,0000
sparkles;67,7000;1,3799;65,4000;68,8000;67,5000;69,4000;67,4000
transverse_chromatic_abberation;54,5400;3,0408;55,2000;49,6000;57,9000;57,2000;52,8000
Acc_C-all-19;71,3347;0,6229;71,0842;70,7368;72,0421;72,1158;70,6947
Acc_C-original-15;71,2267;0,5673;70,7267;70,7400;71,9000;71,9400;70,8267
Acc_C-bar-10;61,6300;0,6063;61,4300;60,8400;62,6900;61,7500;61,4400
Acc_all-ex-pixelwise-noise-24;68,6425;0,5755;68,0625;68,2333;69,4500;69,2250;68,2417
RMSCE_C;0,0717;0,0046;0,0664;0,0676;0,0706;0,0751;0,0788
Combined_Noise;70,1900;0,5588;70,0900;69,4900;70,5600;71,0500;69,7600
