;config_466_avg;config_466_std;config_466_run_0;config_466_run_1;config_466_run_2;config_466_run_3;config_466_run_4
Standard_Acc;81,4320;0,3180;80,9800;81,5500;81,1400;81,8000;81,6900
RMSCE;0,0260;0,0037;0,0217;0,0324;0,0237;0,0272;0,0250
gaussian_noise;58,7000;1,9606;55,4000;57,5000;60,1000;60,5000;60,0000
shot_noise;62,6200;1,5967;60,5000;62,9000;65,4000;62,2000;62,1000
impulse_noise;66,0600;0,8868;65,9000;66,5000;64,4000;66,8000;66,7000
defocus_blur;76,4800;0,4874;76,0000;76,3000;76,2000;77,4000;76,5000
glass_blur;62,4800;1,4414;62,0000;61,9000;61,2000;65,3000;62,0000
motion_blur;71,6600;1,2753;70,5000;72,6000;73,3000;72,0000;69,9000
zoom_blur;73,2400;1,2955;72,9000;74,3000;73,3000;71,0000;74,7000
snow;69,1600;1,3260;66,9000;69,1000;71,0000;69,7000;69,1000
frost;74,2800;1,8967;71,4000;73,6000;75,1000;77,2000;74,1000
fog;74,5000;0,9899;74,1000;73,3000;74,0000;74,9000;76,2000
brightness;79,1600;0,8429;78,8000;78,0000;79,2000;80,6000;79,2000
contrast;76,8600;1,5525;77,5000;78,2000;74,0000;76,5000;78,1000
elastic_transform;70,6200;1,1143;70,6000;70,1000;72,6000;70,6000;69,2000
pixelate;64,9200;0,8109;64,2000;64,3000;66,1000;65,7000;64,3000
jpeg_compression;58,2600;1,3807;57,9000;56,2000;58,1000;60,5000;58,6000
speckle_noise;63,0200;2,6065;64,4000;58,2000;64,4000;65,6000;62,5000
gaussian_blur;69,5800;1,2023;69,2000;69,3000;71,2000;70,5000;67,7000
spatter;73,9400;1,8747;72,5000;73,5000;74,8000;77,1000;71,8000
saturate;75,7800;1,0534;76,7000;75,3000;76,0000;76,9000;74,0000
blue_noise;65,1800;2,4596;67,6000;60,7000;64,6000;67,0000;66,0000
brownish_noise;41,7800;1,2560;43,2000;40,0000;43,1000;40,8000;41,8000
checkerboard_cutout;66,5000;1,1713;66,1000;67,1000;67,2000;64,4000;67,7000
circular_motion_blur;73,5000;1,1225;74,0000;72,9000;74,7000;71,6000;74,3000
inverse_sparkles;41,0600;3,1633;37,2000;41,8000;38,0000;45,9000;42,4000
lines;53,0600;1,0480;52,9000;52,9000;54,4000;53,8000;51,3000
pinch_and_twirl;74,3200;1,4757;71,6000;75,7000;75,5000;74,7000;74,1000
ripple;65,1000;1,7297;65,1000;65,5000;68,1000;63,5000;63,3000
sparkles;67,0200;1,1089;65,0000;68,3000;66,9000;67,6000;67,3000
transverse_chromatic_abberation;48,7600;3,0826;51,5000;45,3000;51,4000;50,9000;44,7000
Acc_C-all-19;69,5432;0,6613;68,8105;69,0053;70,0211;70,5789;69,3000
Acc_C-original-15;69,2667;0,5922;68,3067;68,9867;69,6000;70,0600;69,3800
Acc_C-bar-10;59,6280;0,5023;59,4200;59,0200;60,3900;60,0200;59,2900
Acc_all-ex-pixelwise-noise-24;66,7508;0,5303;66,1583;66,4792;67,3083;67,4625;66,3458
RMSCE_C;0,0769;0,0048;0,0768;0,0861;0,0722;0,0738;0,0757
Combined_Noise;68,7340;0,9570;67,6400;67,9800;69,0800;70,3700;68,6000
