;config_366_avg;config_366_std;config_366_run_0;config_366_run_1;config_366_run_2;config_366_run_3;config_366_run_4
Standard_Acc;89,0400;5,8670;93,7700;93,8300;93,8900;81,9500;81,7600
RMSCE;0,0530;0,0316;0,0858;0,0766;0,0733;0,0134;0,0158
gaussian_noise;68,0200;5,0189;73,3000;69,3000;73,1000;63,4000;61,0000
shot_noise;71,4800;5,9851;76,2000;74,1000;78,4000;64,8000;63,9000
impulse_noise;69,6600;4,7643;73,5000;67,9000;76,7000;63,6000;66,6000
defocus_blur;83,3800;5,8239;88,1000;89,1000;86,8000;78,3000;74,6000
glass_blur;70,0000;4,1192;74,0000;70,3000;74,9000;66,5000;64,3000
motion_blur;79,7800;4,9410;83,1000;84,8000;83,3000;75,1000;72,6000
zoom_blur;81,7800;4,9942;84,1000;87,0000;86,0000;74,3000;77,5000
snow;76,6000;5,6614;79,6000;80,8000;83,0000;70,1000;69,5000
frost;82,9200;5,5040;86,6000;85,1000;89,5000;79,2000;74,2000
fog;82,3600;4,7592;86,0000;86,0000;86,7000;77,0000;76,1000
brightness;87,1800;5,5751;92,1000;91,1000;91,9000;81,3000;79,5000
contrast;82,9400;4,9302;86,2000;87,3000;87,3000;77,7000;76,2000
elastic_transform;77,6000;5,7540;81,2000;80,7000;84,5000;72,0000;69,6000
pixelate;76,2400;5,2420;81,0000;79,5000;80,9000;70,9000;68,9000
jpeg_compression;66,6400;3,4436;69,6000;67,9000;70,3000;64,2000;61,2000
speckle_noise;72,0000;5,7030;78,8000;73,8000;76,8000;65,7000;64,9000
gaussian_blur;75,7200;5,3812;79,0000;80,6000;80,5000;70,6000;67,9000
spatter;81,5000;5,2919;86,1000;83,7000;87,1000;77,0000;73,6000
saturate;82,3600;5,9537;88,5000;85,7000;87,1000;76,8000;73,7000
blue_noise;67,5600;4,8611;72,9000;68,6000;72,5000;62,1000;61,7000
brownish_noise;47,0400;3,0585;50,7000;46,8000;50,0000;45,3000;42,4000
checkerboard_cutout;72,4600;4,8127;75,5000;74,3000;78,8000;67,0000;66,7000
circular_motion_blur;82,0800;6,5169;87,2000;87,3000;87,6000;73,0000;75,3000
inverse_sparkles;48,7000;1,8515;49,2000;49,7000;50,9000;48,3000;45,4000
lines;60,7000;4,7624;63,4000;60,8000;68,0000;54,7000;56,6000
pinch_and_twirl;82,6600;5,5741;85,8000;88,0000;87,7000;76,2000;75,6000
ripple;72,4400;5,4537;79,3000;75,9000;75,0000;66,3000;65,7000
sparkles;73,5000;4,3239;76,2000;78,2000;76,4000;69,5000;67,2000
transverse_chromatic_abberation;59,1800;3,4278;63,8000;58,1000;62,6000;56,1000;55,3000
Acc_C-all-19;77,2716;5,0594;81,4211;80,2474;82,3579;72,0263;70,3053
Acc_C-original-15;77,1053;4,9446;80,9733;80,0600;82,2200;71,8933;70,3800
Acc_C-bar-10;66,6320;4,2402;70,4000;68,7700;70,9500;61,8500;61,1900
Acc_all-ex-pixelwise-noise-24;74,4067;4,7230;78,1792;77,4458;79,0333;69,4750;67,9000
RMSCE_C;0,0719;0,0026;0,0751;0,0743;0,0684;0,0720;0,0695
Combined_Noise;75,6020;4,9502;79,8900;78,1800;80,6200;70,5800;68,7400
