;config_565_avg;config_565_std;config_565_run_0;config_565_run_1;config_565_run_2;config_565_run_3;config_565_run_4
Standard_Acc;82,2000;0,1313;82,0400;82,1200;82,2300;82,4300;82,1800
RMSCE;0,0201;0,0026;0,0189;0,0240;0,0161;0,0200;0,0213
gaussian_noise;62,3000;1,1967;62,2000;61,0000;63,9000;63,4000;61,0000
shot_noise;66,3600;1,2225;66,3000;66,0000;68,7000;65,5000;65,3000
impulse_noise;65,7200;1,7081;66,5000;65,0000;63,6000;68,6000;64,9000
defocus_blur;77,1000;0,6419;77,1000;76,5000;76,3000;78,0000;77,6000
glass_blur;65,0400;1,5396;65,3000;64,8000;64,0000;67,8000;63,3000
motion_blur;74,0000;1,0488;73,7000;75,0000;75,4000;73,3000;72,6000
zoom_blur;75,4000;1,4738;74,4000;76,0000;75,9000;73,2000;77,5000
snow;71,3000;1,4683;69,1000;72,6000;73,1000;71,4000;70,3000
frost;75,8600;1,5396;74,3000;74,6000;76,6000;78,5000;75,3000
fog;75,3200;0,4069;74,7000;75,0000;75,6000;75,8000;75,5000
brightness;80,1400;0,6468;80,2000;78,9000;80,6000;80,7000;80,3000
contrast;77,0600;1,0480;76,3000;78,0000;75,4000;78,1000;77,5000
elastic_transform;72,6000;1,0178;72,7000;71,9000;74,4000;72,6000;71,4000
pixelate;71,1400;0,5678;71,9000;70,6000;71,7000;70,5000;71,0000
jpeg_compression;62,4800;1,4675;63,1000;60,9000;61,3000;65,0000;62,1000
speckle_noise;66,3200;2,7817;71,0000;62,9000;65,7000;67,5000;64,5000
gaussian_blur;69,6600;1,8532;69,1000;67,5000;73,0000;70,0000;68,7000
spatter;74,7200;1,9671;72,0000;74,8000;77,2000;76,5000;73,1000
saturate;76,7400;1,0171;77,4000;74,9000;77,3000;77,7000;76,4000
blue_noise;61,6800;1,3991;60,9000;60,6000;60,4000;62,4000;64,1000
brownish_noise;42,9800;3,2357;43,3000;36,9000;46,4000;44,8000;43,5000
checkerboard_cutout;67,3000;1,5375;66,1000;65,6000;67,7000;67,1000;70,0000
circular_motion_blur;74,7000;0,9381;75,0000;74,2000;76,4000;73,8000;74,1000
inverse_sparkles;45,4000;1,7029;43,7000;43,8000;45,6000;48,4000;45,5000
lines;55,7600;2,4121;54,0000;53,5000;59,6000;57,6000;54,1000
pinch_and_twirl;75,0200;1,1214;73,0000;75,4000;75,4000;74,9000;76,4000
ripple;67,5200;0,6013;67,7000;66,5000;67,3000;67,8000;68,3000
sparkles;67,7200;1,3991;66,6000;69,9000;67,5000;68,6000;66,0000
transverse_chromatic_abberation;54,7200;2,1931;56,5000;51,0000;57,3000;54,7000;54,1000
Acc_C-all-19;71,5400;0,5794;71,4368;70,8895;72,0895;72,3211;70,9632
Acc_C-original-15;71,4547;0,4360;71,1867;71,1200;71,7667;72,1600;71,0400
Acc_C-bar-10;61,2800;0,9529;60,6800;59,7400;62,3600;62,0100;61,6100
Acc_all-ex-pixelwise-noise-24;68,7367;0,6885;68,2167;67,8667;69,6250;69,4500;68,5250
RMSCE_C;0,0737;0,0047;0,0689;0,0791;0,0713;0,0695;0,0797
Combined_Noise;69,8880;0,9543;69,2400;69,2500;70,3300;71,5700;69,0500
