;config_305_avg;config_305_std;config_305_run_0;config_305_run_1;config_305_run_2;config_305_run_3;config_305_run_4
Standard_Acc;78,8400;0,1463;78,8400;78,7800;78,6100;79,0500;78,9200
RMSCE;0,0295;0,0035;0,0255;0,0281;0,0279;0,0358;0,0302
gaussian_noise;57,4800;2,5325;52,6000;57,8000;59,5000;59,4000;58,1000
shot_noise;61,3000;1,6733;59,9000;61,6000;64,0000;59,2000;61,8000
impulse_noise;57,3800;0,8158;58,0000;56,2000;58,4000;56,7000;57,6000
defocus_blur;73,2800;1,4330;74,5000;72,2000;71,3000;75,2000;73,2000
glass_blur;63,3400;1,1074;64,5000;62,5000;63,9000;64,2000;61,6000
motion_blur;70,1200;0,9704;69,5000;72,0000;70,0000;69,8000;69,3000
zoom_blur;71,0600;2,3027;70,3000;73,2000;71,0000;67,2000;73,6000
snow;68,2600;0,8958;67,5000;67,4000;67,9000;69,8000;68,7000
frost;72,9400;1,4417;71,0000;71,8000;74,3000;74,8000;72,8000
fog;71,4200;1,5458;69,5000;69,8000;72,7000;71,7000;73,4000
brightness;77,1000;0,6841;76,9000;76,5000;76,3000;78,0000;77,8000
contrast;72,6400;1,5513;71,0000;71,3000;71,9000;74,3000;74,7000
elastic_transform;68,9600;1,4637;71,3000;68,9000;67,7000;69,7000;67,2000
pixelate;66,8600;1,5474;65,7000;67,0000;65,1000;69,6000;66,9000
jpeg_compression;60,6600;1,6305;60,4000;58,5000;63,5000;60,9000;60,0000
speckle_noise;61,5600;1,6859;63,2000;58,6000;61,5000;63,2000;61,3000
gaussian_blur;64,2200;0,8704;64,5000;62,6000;65,0000;64,1000;64,9000
spatter;71,4400;1,9033;70,7000;72,3000;71,4000;74,3000;68,5000
saturate;72,4200;0,4020;72,4000;72,8000;72,9000;72,2000;71,8000
blue_noise;54,9000;1,4519;54,5000;53,5000;57,7000;54,2000;54,6000
brownish_noise;42,2800;2,7924;46,0000;37,6000;43,3000;41,2000;43,3000
checkerboard_cutout;63,3000;1,0218;63,1000;63,1000;63,0000;65,2000;62,1000
circular_motion_blur;70,5400;0,5851;70,8000;70,2000;71,3000;69,6000;70,8000
inverse_sparkles;44,3600;1,4988;41,9000;44,1000;44,1000;46,4000;45,3000
lines;53,6800;1,4648;51,1000;53,1000;54,7000;55,2000;54,3000
pinch_and_twirl;73,2000;0,6293;72,5000;72,8000;74,1000;72,8000;73,8000
ripple;64,0400;1,3807;65,1000;63,2000;61,9000;65,8000;64,2000
sparkles;63,5400;1,1092;63,0000;65,2000;62,6000;64,5000;62,4000
transverse_chromatic_abberation;49,7200;1,1356;51,4000;48,8000;49,8000;48,2000;50,4000
Acc_C-all-19;67,4968;0,4381;67,0211;67,0000;67,8053;68,1211;67,5368
Acc_C-original-15;67,5200;0,4598;66,8400;67,1133;67,8333;68,0333;67,7800
Acc_C-bar-10;57,9560;0,4177;57,9400;57,1600;58,2500;58,3100;58,1200
Acc_all-ex-pixelwise-noise-24;65,3908;0,3801;65,1917;64,8708;65,4042;66,0292;65,4583
RMSCE_C;0,1003;0,0038;0,0995;0,0952;0,0981;0,1061;0,1028
Combined_Noise;65,9440;1,2536;63,8600;65,3200;67,5200;66,5300;66,4900
