time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
37,7769;8,0000;4,2040;13,4200;3,8925;11,2966;13,4200;11,2966
75,7802;17,5820;3,7437;24,3700;3,4481;20,0966;24,3700;20,0966
114,1998;26,8160;3,3690;30,6600;3,2783;22,5034;30,6600;22,5034
152,3100;34,1340;3,0872;34,1900;3,1396;26,6897;34,1900;26,6897
190,2815;39,9060;2,8849;42,4900;2,8798;33,5034;42,4900;33,5034
228,4803;44,4900;2,7239;43,6700;2,8155;35,1172;43,6700;35,1172
266,9577;47,5380;2,6191;47,8100;2,7092;36,1655;47,8100;36,1655
304,8584;50,3040;2,5191;50,0000;2,6108;38,0207;50,0000;38,0207
342,6814;53,1480;2,4276;53,4700;2,4384;40,9241;53,4700;40,9241
380,7889;54,8000;2,3658;53,8800;2,4052;42,1172;53,8800;42,1172
418,0888;56,8160;2,2947;55,0600;2,4551;41,9448;55,0600;41,9448
455,7060;58,2700;2,2470;55,7800;2,3470;42,3034;55,7800;42,3034
493,6478;59,9400;2,1894;60,0500;2,2299;46,1241;60,0500;46,1241
531,7677;61,4180;2,1410;58,4300;2,2518;44,3241;58,4300;44,3241
570,7302;62,6500;2,1024;61,4200;2,1580;47,3172;61,4200;47,3172
608,6709;63,3920;2,0746;62,2100;2,1205;47,6138;62,2100;47,6138
646,3185;64,2280;2,0408;63,4000;2,0735;49,0828;63,4000;49,0828
684,3649;65,1740;2,0102;63,9100;2,0769;49,1448;63,9100;49,1448
722,6948;64,9660;2,0138;64,3500;2,0581;49,7172;64,3500;49,7172
760,2231;65,8640;1,9814;64,4300;2,0639;49,6276;64,4300;49,6276
797,9915;56,9140;2,2913;53,1600;2,4331;40,1724;53,1600;40,1724
836,5865;57,2260;2,2782;55,8200;2,3371;42,2690;55,8200;42,2690
876,2774;58,3420;2,2391;54,6100;2,4088;41,6207;54,6100;41,6207
914,9457;59,2940;2,2055;56,2200;2,3730;42,9931;56,2200;42,9931
952,8947;59,6780;2,1899;59,7600;2,2428;44,2414;59,7600;44,2414
991,6208;60,9160;2,1523;59,6600;2,2431;44,0759;59,6600;44,0759
1029,8371;61,1620;2,1384;61,1900;2,1458;46,7793;61,1900;46,7793
1068,1246;62,8040;2,0876;62,5100;2,1569;46,2552;62,5100;46,2552
1105,7530;62,8580;2,0793;61,8100;2,1982;46,0828;61,8100;46,0828
1143,3859;63,4980;2,0624;62,2500;2,1587;47,8069;62,2500;47,8069
1181,2714;64,6660;2,0227;64,1900;2,0419;49,2483;64,1900;49,2483
1219,4518;65,3000;1,9982;65,1900;2,0085;50,1241;65,1900;50,1241
1257,2888;65,5500;1,9858;64,0200;2,0566;47,4897;64,0200;47,4897
1295,3984;66,2160;1,9647;64,1900;2,0460;48,9310;64,1900;48,9310
1332,7908;67,2880;1,9296;67,0400;1,9961;50,5448;67,0400;50,5448
1371,0043;67,3900;1,9216;67,5500;1,9436;52,0207;67,5500;52,0207
1409,4554;67,7340;1,9044;67,5700;1,9588;51,4345;67,5700;51,4345
1448,1733;68,6000;1,8750;67,1000;1,9846;51,6483;67,1000;51,6483
1487,2245;69,1740;1,8570;67,9700;1,9351;52,2414;67,9700;52,2414
1525,7036;69,9260;1,8395;69,2100;1,9084;53,4069;69,2100;53,4069
1563,8437;70,2960;1,8281;68,9100;1,9162;52,4345;68,9100;52,4345
1602,6508;70,7900;1,7962;69,4600;1,8636;53,7517;69,4600;53,7517
1640,9054;71,1860;1,7892;70,6700;1,8456;54,7793;70,6700;54,7793
1679,2352;71,6860;1,7709;71,1900;1,8152;55,3448;71,1900;55,3448
1717,1384;71,8740;1,7618;71,5100;1,8198;55,1448;71,5100;55,1448
1754,8580;72,7260;1,7307;71,6000;1,8266;55,4000;71,6000;55,4000
1793,1055;72,8580;1,7314;72,7100;1,7935;56,1103;72,7100;56,1103
1831,5818;73,6140;1,7054;72,9200;1,7620;56,4621;72,9200;56,4621
1871,2653;73,9520;1,6908;72,6800;1,7726;57,0759;72,6800;57,0759
1909,6796;74,2360;1,6809;72,7700;1,7797;56,1241;72,7700;56,1241
1947,3465;74,6740;1,6692;73,3800;1,7711;57,4207;73,3800;57,4207
1985,2766;74,9840;1,6663;73,6000;1,7490;57,0414;73,6000;57,0414
2023,1289;75,7180;1,6415;73,7000;1,7607;57,3310;73,7000;57,3310
2061,6860;75,5880;1,6366;74,3700;1,7298;57,9862;74,3700;57,9862
2099,7268;75,9900;1,6297;74,4000;1,7365;58,1034;74,4000;58,1034
2138,0318;76,0860;1,6195;74,8100;1,7316;58,1379;74,8100;58,1379
2176,1087;76,4760;1,6137;74,6700;1,7266;58,0483;74,6700;58,0483
2213,9983;76,8840;1,5995;74,6000;1,7102;58,0690;74,6000;58,0690
2252,0096;76,3400;1,6117;74,7800;1,7202;58,2276;74,7800;58,2276
2289,9471;76,5860;1,5976;74,6800;1,7056;58,1517;74,6800;58,1517
2328,3432;68,3880;1,8838;66,8500;1,9497;51,4897;66,8500;51,4897
2366,2999;67,2760;1,9190;66,3800;2,0130;49,9793;66,3800;49,9793
2404,4153;67,3720;1,9154;67,3500;1,9191;51,4690;67,3500;51,4690
2442,3663;67,8740;1,9011;67,5900;1,9630;50,6345;67,5900;50,6345
2480,3904;68,0980;1,8967;67,0100;1,9587;50,1241;67,0100;50,1241
2518,1491;68,0200;1,8937;67,3800;1,9331;50,1793;67,3800;50,1793
2557,1199;67,5720;1,9023;67,2300;1,9374;51,6690;67,2300;51,6690
2595,4420;67,9780;1,8889;66,9700;1,9299;51,2414;66,9700;51,2414
2633,8816;68,3840;1,8797;68,1800;1,9059;52,0966;68,1800;52,0966
2672,1404;69,0000;1,8553;69,1900;1,8922;52,4276;69,1900;52,4276
2710,3727;69,4140;1,8410;69,0600;1,8802;52,9379;69,0600;52,9379
2748,3540;70,0540;1,8255;69,7600;1,8756;54,0345;69,7600;54,0345
2787,1425;69,6620;1,8332;68,4900;1,9143;51,5655;68,4900;51,5655
2825,3649;69,9060;1,8265;69,7900;1,8553;52,1103;69,7900;52,1103
2863,5858;70,8120;1,7982;69,9600;1,8890;53,5655;69,9600;53,5655
2902,5102;70,5040;1,8058;70,6800;1,8375;54,4345;70,6800;54,4345
2941,2168;70,2600;1,8053;70,1700;1,8458;54,0069;70,1700;54,0069
2979,4277;70,7600;1,7908;69,0900;1,8600;53,4828;69,0900;53,4828
3017,7267;71,2000;1,7824;70,7200;1,7971;54,9724;70,7200;54,9724
3056,0508;71,0780;1,7849;70,5900;1,8009;54,1517;70,5900;54,1517
3094,0650;71,7960;1,7585;71,1700;1,7876;55,4897;71,1700;55,4897
3132,2190;71,9920;1,7538;70,8100;1,7992;55,3793;70,8100;55,3793
3171,8711;72,1540;1,7495;71,7700;1,8008;56,1379;71,7700;56,1379
3210,6393;72,4900;1,7372;71,4200;1,7679;56,6966;71,4200;56,6966
3249,5101;72,7220;1,7267;72,0500;1,7652;55,5310;72,0500;55,5310
