;config_153_avg;config_153_std;config_153_run_0;config_153_run_1;config_153_run_2;config_153_run_3;config_153_run_4
Standard_Acc;82,2400;0,1754;81,9700;82,5000;82,2800;82,1500;82,3000
RMSCE;0,0314;0,0035;0,0300;0,0257;0,0351;0,0349;0,0310
gaussian_noise;50,3600;1,1164;49,7000;50,7000;52,3000;50,1000;49,0000
shot_noise;55,6800;1,9135;57,6000;57,4000;56,3000;52,5000;54,6000
impulse_noise;32,5400;1,5357;34,0000;32,6000;33,3000;29,6000;33,2000
defocus_blur;73,2200;1,1856;73,7000;72,8000;72,1000;75,3000;72,2000
glass_blur;60,1800;0,6969;61,3000;59,7000;60,7000;59,6000;59,6000
motion_blur;70,4800;1,6055;69,9000;73,5000;70,3000;70,0000;68,7000
zoom_blur;68,9000;2,0717;67,8000;72,1000;68,5000;66,0000;70,1000
snow;68,6800;1,0048;68,1000;67,0000;69,1000;69,7000;69,5000
frost;74,7800;1,2319;72,4000;74,9000;75,3000;75,4000;75,9000
fog;72,4200;2,0808;68,7000;73,0000;74,4000;71,8000;74,2000
brightness;78,7000;1,9391;78,0000;75,3000;80,6000;79,2000;80,4000
contrast;64,0400;1,1465;62,2000;64,6000;65,7000;64,0000;63,7000
elastic_transform;70,9000;1,1296;71,5000;71,5000;71,8000;71,0000;68,7000
pixelate;68,2200;0,9724;67,5000;67,4000;67,4000;69,2000;69,6000
jpeg_compression;61,1800;1,5510;61,3000;59,9000;62,7000;63,0000;59,0000
speckle_noise;55,1400;1,9976;57,1000;51,3000;56,1000;55,5000;55,7000
gaussian_blur;59,3200;1,0147;60,0000;58,3000;60,4000;60,0000;57,9000
spatter;72,1800;1,0998;72,0000;73,2000;72,3000;73,2000;70,2000
saturate;73,0200;0,6794;71,8000;72,9000;73,6000;73,7000;73,1000
blue_noise;46,6200;2,7272;44,9000;44,7000;50,4000;43,7000;49,4000
brownish_noise;38,6000;1,6829;39,7000;35,6000;40,1000;37,9000;39,7000
checkerboard_cutout;62,4600;1,6107;60,0000;62,3000;63,6000;64,7000;61,7000
circular_motion_blur;71,5600;0,4758;71,5000;70,8000;72,2000;71,9000;71,4000
inverse_sparkles;48,1400;0,9478;46,7000;47,7000;49,6000;48,4000;48,3000
lines;54,7200;1,4838;53,3000;53,5000;56,9000;56,1000;53,8000
pinch_and_twirl;75,3000;1,3506;73,2000;76,2000;74,8000;75,1000;77,2000
ripple;64,6000;2,3117;67,1000;62,5000;62,1000;67,6000;63,7000
sparkles;64,3200;0,7935;63,6000;65,3000;64,6000;64,9000;63,2000
transverse_chromatic_abberation;50,2800;2,1849;49,8000;49,7000;48,2000;54,5000;49,2000
Acc_C-all-19;64,7337;0,3512;64,4526;64,6368;65,4158;64,6737;64,4895
Acc_C-original-15;64,6853;0,3897;64,2467;64,8267;65,3667;64,4267;64,5600
Acc_C-bar-10;57,6600;0,6606;56,9800;56,8300;58,2500;58,4800;57,7600
Acc_all-ex-pixelwise-noise-24;65,2583;0,4823;64,6292;64,9875;65,7083;65,9250;65,0417
RMSCE_C;0,1246;0,0023;0,1267;0,1253;0,1260;0,1202;0,1247
Combined_Noise;57,0420;0,3365;56,5800;57,2000;57,5200;57,1600;56,7500
