time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
42,7590;17,4360;3,7040;20,6700;3,5576;15,2483;20,6700;15,2483
83,3541;39,4920;2,7866;33,4100;3,0652;23,0966;33,4100;23,0966
125,8208;54,9160;2,2744;40,5300;2,8387;26,8897;40,5300;26,8897
167,0194;62,8800;2,0167;44,0200;2,6506;28,0552;44,0200;28,0552
211,2791;67,5980;1,8552;47,2200;2,5623;29,8759;47,2200;29,8759
251,8982;71,2580;1,7378;49,8300;2,4833;31,5586;49,8300;31,5586
293,8754;74,0380;1,6495;54,2600;2,2754;33,6207;54,2600;33,6207
336,3938;76,2840;1,5762;56,5000;2,2237;35,4345;56,5000;35,4345
376,9109;78,3160;1,5102;57,5300;2,1698;34,4966;57,5300;34,4966
419,6835;80,0580;1,4523;60,1100;2,0793;36,5862;60,1100;36,5862
461,3866;81,6440;1,3972;61,3300;2,0083;38,0690;61,3300;38,0690
503,7777;82,8760;1,3546;63,0000;1,9486;39,5448;63,0000;39,5448
543,5273;84,5220;1,3106;66,0000;1,8658;41,2069;66,0000;41,2069
585,9886;85,6120;1,2665;66,3600;1,8458;41,3586;66,3600;41,3586
629,4225;87,0760;1,2237;67,7900;1,8017;42,5034;67,7900;42,5034
670,3474;87,7880;1,1988;69,0200;1,7733;43,0828;69,0200;43,0828
711,4433;88,7040;1,1723;69,3800;1,7513;44,6414;69,3800;44,6414
758,9074;89,6640;1,1462;69,7600;1,7417;44,6276;69,7600;44,6276
802,4684;90,1280;1,1350;70,1800;1,7293;44,5724;70,1800;44,5724
844,9378;90,1720;1,1289;70,2800;1,7257;44,8759;70,2800;44,8759
886,9345;80,5900;1,4125;59,2500;2,1172;35,9379;59,2500;35,9379
934,6512;80,4660;1,4231;58,9200;2,1008;34,7379;58,9200;34,7379
984,3768;81,1040;1,3969;57,7500;2,1395;34,3172;57,7500;34,3172
1030,9605;81,8680;1,3734;60,6200;2,0571;36,7724;60,6200;36,7724
1072,2373;82,7300;1,3483;60,9800;2,0252;35,9862;60,9800;35,9862
1114,7540;83,0920;1,3296;61,6800;2,0258;37,3517;61,6800;37,3517
1163,6412;83,5560;1,3135;61,9000;1,9954;37,1034;61,9000;37,1034
1212,7401;84,5860;1,2855;63,8400;1,9433;38,9310;63,8400;38,9310
1261,4178;85,2500;1,2617;62,7600;1,9853;37,8069;62,7600;37,8069
1309,1521;85,5440;1,2483;65,1200;1,8992;40,1586;65,1200;40,1586
1352,6447;86,1740;1,2286;63,0400;1,9687;37,4000;63,0400;37,4000
1399,8177;86,9320;1,2040;66,1700;1,8780;40,8552;66,1700;40,8552
1446,9031;87,4860;1,1865;66,4300;1,8794;40,4069;66,4300;40,4069
1496,4610;87,9820;1,1679;68,3900;1,8021;41,8000;68,3900;41,8000
1544,7429;88,6080;1,1510;68,0300;1,8171;41,3034;68,0300;41,3034
1590,2331;89,1980;1,1338;68,2400;1,8023;41,7931;68,2400;41,7931
1636,1865;89,5500;1,1177;68,8500;1,8008;41,7448;68,8500;41,7448
1681,5610;90,3260;1,0971;68,7500;1,7809;42,2897;68,7500;42,2897
1729,6663;90,6960;1,0852;70,4500;1,7468;43,7862;70,4500;43,7862
1775,7157;91,1780;1,0681;69,2700;1,7688;40,8276;69,2700;40,8276
1821,6427;92,0900;1,0452;71,0800;1,7102;43,1931;71,0800;43,1931
1864,2994;92,3300;1,0355;71,7600;1,6959;44,1034;71,7600;44,1034
1911,6941;92,9880;1,0147;70,9000;1,7464;43,8690;70,9000;43,8690
1957,7127;93,3160;1,0025;71,5800;1,7221;43,4138;71,5800;43,4138
2007,5354;93,8760;0,9888;72,1800;1,6920;43,9586;72,1800;43,9586
2054,9215;94,4060;0,9724;72,4400;1,6828;44,1172;72,4400;44,1172
2100,0596;94,9460;0,9582;72,5700;1,6900;44,0345;72,5700;44,0345
2142,0793;95,4140;0,9459;73,1600;1,6673;44,9862;73,1600;44,9862
2187,1993;95,7620;0,9357;73,8000;1,6539;46,0069;73,8000;46,0069
2234,2424;96,2940;0,9205;74,3600;1,6309;45,4621;74,3600;45,4621
2282,0291;96,7060;0,9109;74,5000;1,6291;46,1517;74,5000;46,1517
2330,3544;96,9020;0,9021;74,5700;1,6356;45,6000;74,5700;45,6000
2372,2005;97,2360;0,8941;74,9600;1,6150;46,2207;74,9600;46,2207
2420,4511;97,3920;0,8881;74,9900;1,6266;46,5586;74,9900;46,5586
2463,6846;97,6220;0,8830;75,3400;1,6123;46,7172;75,3400;46,7172
2511,5574;97,8620;0,8768;74,9900;1,6233;46,8759;74,9900;46,8759
2559,3580;97,9820;0,8734;75,4400;1,6091;47,0966;75,4400;47,0966
2606,5614;98,1300;0,8693;75,3400;1,6081;47,3310;75,3400;47,3310
2655,0951;98,1120;0,8699;75,3700;1,6102;47,1793;75,3700;47,1793
2696,5343;98,2460;0,8674;75,5500;1,6087;47,3586;75,5500;47,3586
2741,5372;89,6240;1,1020;63,2900;1,9971;38,1103;63,2900;38,1103
2789,8722;88,4640;1,1400;61,9600;2,0536;36,3310;61,9600;36,3310
2835,1796;88,3220;1,1428;66,1400;1,8895;39,3724;66,1400;39,3724
2885,3473;88,6660;1,1325;65,6800;1,9253;39,3793;65,6800;39,3793
2933,5904;88,6060;1,1348;65,7700;1,9055;41,4966;65,7700;41,4966
2982,6230;88,8600;1,1287;66,2300;1,8773;39,4621;66,2300;39,4621
3032,7018;89,0120;1,1202;67,4600;1,8516;40,6345;67,4600;40,6345
3079,1349;89,2460;1,1146;67,6300;1,8472;41,4345;67,6300;41,4345
3121,9901;89,5360;1,1045;66,1600;1,9087;40,2828;66,1600;40,2828
3171,7167;89,8000;1,0987;68,6500;1,8097;40,5103;68,6500;40,5103
3221,2917;89,9640;1,0903;66,4700;1,9376;40,5862;66,4700;40,5862
3272,2487;90,0800;1,0905;68,4900;1,8126;40,9724;68,4900;40,9724
3320,9779;90,4180;1,0780;67,3400;1,8503;41,6207;67,3400;41,6207
3365,3445;90,4980;1,0725;67,7500;1,8325;41,5655;67,7500;41,5655
3409,2037;90,6520;1,0725;68,0000;1,8603;39,8552;68,0000;39,8552
3456,4530;90,9340;1,0610;68,6400;1,8254;41,2690;68,6400;41,2690
3504,5688;91,1680;1,0552;69,4300;1,7974;42,6414;69,4300;42,6414
3552,7306;91,2880;1,0504;69,7000;1,7794;43,7724;69,7000;43,7724
3594,7226;91,5980;1,0428;69,6700;1,7985;42,0966;69,6700;42,0966
3643,3116;91,7820;1,0351;69,1300;1,7948;41,2621;69,1300;41,2621
3686,5076;92,0520;1,0292;68,8400;1,8216;42,2828;68,8400;42,2828
3733,2719;92,2700;1,0204;69,2600;1,8121;41,7310;69,2600;41,7310
3780,0349;92,4900;1,0149;70,0000;1,8149;41,2828;70,0000;41,2828
3829,0795;92,5980;1,0096;70,1700;1,7841;41,1517;70,1700;41,1517
3876,2441;92,6720;1,0085;69,8000;1,8022;41,9103;69,8000;41,9103
3919,9212;93,0000;0,9976;71,0800;1,7618;43,2345;71,0800;43,2345
3964,2510;93,1920;0,9932;70,2300;1,7962;42,4276;70,2300;42,4276
4010,0455;93,2580;0,9897;70,8300;1,7706;43,6621;70,8300;43,6621
4057,8699;93,6040;0,9838;70,5900;1,7720;41,9586;70,5900;41,9586
4101,9373;93,7880;0,9754;71,9800;1,7222;44,1241;71,9800;44,1241
4149,4148;94,0540;0,9670;69,2800;1,8146;41,2207;69,2800;41,2207
4195,8076;94,2060;0,9638;70,8300;1,7817;41,8345;70,8300;41,8345
4243,9170;94,5440;0,9547;71,5500;1,7565;42,5793;71,5500;42,5793
4288,9357;94,7820;0,9489;72,4000;1,7332;43,6759;72,4000;43,6759
4336,8066;94,7860;0,9459;71,1100;1,7692;42,9172;71,1100;42,9172
4387,9858;94,9640;0,9393;70,5700;1,8051;42,9310;70,5700;42,9310
4431,5859;95,3640;0,9317;72,6200;1,7304;46,2207;72,6200;46,2207
4481,4735;95,4400;0,9271;71,6500;1,7664;43,9793;71,6500;43,9793
4523,9435;95,4180;0,9249;72,1400;1,7343;43,9517;72,1400;43,9517
4574,6501;95,7220;0,9161;72,4900;1,7333;45,5241;72,4900;45,5241
4622,7125;96,0080;0,9102;72,6000;1,7291;44,6966;72,6000;44,6966
4671,7659;95,9660;0,9090;72,5400;1,7419;43,9172;72,5400;43,9172
4715,8035;96,3020;0,9006;72,8900;1,7257;44,3586;72,8900;44,3586
4759,7752;96,4800;0,8959;73,8900;1,7088;46,2069;73,8900;46,2069
4808,8295;96,8220;0,8888;72,8600;1,7306;44,0483;72,8600;44,0483
4852,9439;96,8540;0,8838;73,3700;1,7205;45,2552;73,3700;45,2552
4898,0676;96,9200;0,8819;73,2500;1,7313;44,6690;73,2500;44,6690
4942,7951;97,1420;0,8769;73,9900;1,7003;46,0000;73,9900;46,0000
4986,9975;97,4080;0,8685;73,9100;1,6902;45,5103;73,9100;45,5103
5034,8600;97,5720;0,8638;74,6700;1,6881;45,4828;74,6700;45,4828
5078,0522;97,8260;0,8583;74,1200;1,6954;45,4345;74,1200;45,4345
5125,9194;97,8980;0,8548;74,4000;1,7077;46,2966;74,4000;46,2966
5168,9820;98,0100;0,8511;74,7000;1,6847;46,1241;74,7000;46,1241
5214,3180;98,0860;0,8484;74,7900;1,6702;46,4207;74,7900;46,4207
5257,4240;98,3100;0,8420;75,2700;1,6649;47,5103;75,2700;47,5103
5306,2910;98,3560;0,8397;75,1200;1,6693;47,0207;75,1200;47,0207
5355,8097;98,5880;0,8352;75,2200;1,6753;48,1310;75,2200;48,1310
5404,1469;98,5560;0,8331;75,5900;1,6666;47,1448;75,5900;47,1448
5452,6295;98,7080;0,8294;75,7300;1,6604;46,8759;75,7300;46,8759
5495,9750;98,8440;0,8258;75,8500;1,6591;47,3448;75,8500;47,3448
5539,1442;98,9160;0,8230;75,9100;1,6587;47,5448;75,9100;47,5448
5583,3475;99,0640;0,8202;76,0600;1,6511;47,0345;76,0600;47,0345
5630,9509;99,1280;0,8170;76,1500;1,6386;47,9034;76,1500;47,9034
5681,2731;99,1900;0,8164;76,5300;1,6355;47,4552;76,5300;47,4552
5732,5276;99,2500;0,8139;76,6900;1,6341;47,9310;76,6900;47,9310
5777,5167;99,3400;0,8113;76,5400;1,6310;48,0690;76,5400;48,0690
5822,9695;99,3440;0,8102;76,7900;1,6360;48,3448;76,7900;48,3448
5863,3383;99,3640;0,8097;76,6500;1,6380;48,7724;76,6500;48,7724
5911,3545;99,3960;0,8087;76,9300;1,6311;48,8000;76,9300;48,8000
5960,5719;99,4480;0,8075;76,7000;1,6275;48,6759;76,7000;48,6759
6010,0852;99,4620;0,8065;76,7200;1,6269;48,7310;76,7200;48,7310
6059,8148;99,4700;0,8066;76,6900;1,6298;48,3103;76,6900;48,3103
6108,3037;99,5820;0,8039;76,8000;1,6336;48,5517;76,8000;48,5517
6156,5188;99,5540;0,8047;76,9200;1,6286;48,7586;76,9200;48,7586
6199,4594;99,5960;0,8039;76,7100;1,6249;48,5931;76,7100;48,5931
6240,4259;99,5620;0,8035;76,8900;1,6269;48,6069;76,8900;48,6069
6288,8450;99,5540;0,8032;76,8900;1,6282;48,6897;76,8900;48,6897
6338,5512;99,5720;0,8028;76,8100;1,6263;48,5724;76,8100;48,5724
6386,8327;99,6000;0,8031;76,8200;1,6213;48,7517;76,8200;48,7517
6434,7207;99,5780;0,8030;76,8500;1,6229;48,7379;76,8500;48,7379
6478,0609;93,2080;0,9851;66,6900;1,9393;39,3931;66,6900;39,3931
6519,9328;91,3600;1,0362;66,8800;1,9116;39,1586;66,8800;39,1586
6566,3852;91,2420;1,0441;66,0800;1,9370;37,3517;66,0800;37,3517
6615,2733;91,2320;1,0450;67,9000;1,8841;39,6897;67,9000;39,6897
6665,0748;91,1040;1,0461;68,9400;1,8315;39,7172;68,9400;39,7172
6711,9731;91,4300;1,0394;68,1600;1,8635;40,6552;68,1600;40,6552
6755,9020;90,9340;1,0473;67,4100;1,8742;39,4897;67,4100;39,4897
6800,2175;91,6540;1,0318;67,7200;1,8809;41,3241;67,7200;41,3241
6849,4914;91,5300;1,0369;67,4700;1,8979;40,1862;67,4700;40,1862
6898,9177;91,6120;1,0347;68,7200;1,8237;41,3448;68,7200;41,3448
6947,7335;91,8500;1,0289;69,1100;1,8257;42,4690;69,1100;42,4690
6997,0249;91,7660;1,0313;68,5100;1,8638;40,1793;68,5100;40,1793
7045,1556;91,8360;1,0278;69,4200;1,8227;41,9931;69,4200;41,9931
7090,9253;91,8280;1,0272;68,2000;1,8620;40,9793;68,2000;40,9793
7136,0873;92,3380;1,0178;67,9500;1,8754;39,4966;67,9500;39,4966
7185,3851;92,1660;1,0212;69,5100;1,8181;41,9586;69,5100;41,9586
7234,2693;92,0440;1,0208;68,5800;1,8732;40,4138;68,5800;40,4138
7282,2856;92,2320;1,0166;67,8700;1,8857;40,7034;67,8700;40,7034
7330,1708;92,3300;1,0143;68,5900;1,8163;40,9793;68,5900;40,9793
7378,4162;92,4580;1,0095;68,5200;1,8524;41,6276;68,5200;41,6276
7424,5411;92,5580;1,0076;69,5400;1,8166;41,5172;69,5400;41,5172
7467,4519;92,5040;1,0093;68,0900;1,8635;40,9172;68,0900;40,9172
7511,1729;92,6780;1,0015;69,5600;1,8134;40,4621;69,5600;40,4621
7559,0622;92,6540;1,0039;68,6000;1,8649;40,9517;68,6000;40,9517
7607,5012;92,7720;1,0018;69,7200;1,8237;42,2897;69,7200;42,2897
7656,2973;92,9320;0,9929;69,8000;1,8159;41,9793;69,8000;41,9793
7704,7531;93,2100;0,9888;69,7900;1,8426;41,6276;69,7900;41,6276
7751,5879;93,0160;0,9944;69,8700;1,8264;42,2138;69,8700;42,2138
7794,7065;93,1420;0,9892;70,0900;1,8128;42,0414;70,0900;42,0414
7840,0114;92,9820;0,9936;69,6300;1,8078;43,4414;69,6300;43,4414
7886,2798;92,9600;0,9909;70,3600;1,7840;41,9172;70,3600;41,9172
7933,9046;93,1940;0,9859;69,0500;1,8462;40,2690;69,0500;40,2690
7981,3002;93,3400;0,9833;70,2900;1,7885;42,3931;70,2900;42,3931
8030,4927;93,4600;0,9779;70,0800;1,8251;41,8138;70,0800;41,8138
8078,6468;93,8220;0,9727;69,5500;1,8230;41,5793;69,5500;41,5793
8124,5479;93,3540;0,9821;69,1800;1,8222;41,8138;69,1800;41,8138
8166,9575;93,5940;0,9743;70,6500;1,7946;43,2552;70,6500;43,2552
8214,1114;93,8100;0,9708;70,5600;1,7802;42,5103;70,5600;42,5103
8262,8748;93,6480;0,9717;71,1600;1,7676;43,1103;71,1600;43,1103
8311,7758;93,8360;0,9669;69,7200;1,8324;43,2414;69,7200;43,2414
8360,3037;93,6720;0,9688;70,0700;1,8101;42,8897;70,0700;42,8897
8407,7703;94,1300;0,9626;70,3100;1,8126;41,3793;70,3100;41,3793
8449,2959;93,9540;0,9634;69,7900;1,8256;42,6897;69,7900;42,6897
8493,4002;94,1680;0,9555;69,9400;1,8247;40,9103;69,9400;40,9103
8540,4690;94,3780;0,9546;70,1400;1,8236;42,5931;70,1400;42,5931
8589,7664;94,2880;0,9546;69,4900;1,8423;42,4138;69,4900;42,4138
8637,4552;94,2960;0,9541;71,0800;1,7549;43,6552;71,0800;43,6552
8680,1553;94,6520;0,9470;70,9900;1,7942;42,6690;70,9900;42,6690
8723,7874;94,5160;0,9494;70,9900;1,8000;41,8138;70,9900;41,8138
8771,4151;94,6720;0,9447;70,8900;1,8051;43,1034;70,8900;43,1034
8820,3067;94,5460;0,9437;70,8200;1,7809;41,9034;70,8200;41,9034
8868,3535;94,6000;0,9447;69,1900;1,8557;41,3310;69,1900;41,3310
8912,8068;94,5940;0,9427;70,4600;1,8209;42,5379;70,4600;42,5379
8955,9969;94,9020;0,9375;71,1300;1,7924;43,3103;71,1300;43,3103
9004,8192;94,9740;0,9346;69,8800;1,8430;42,8966;69,8800;42,8966
9053,2338;95,0380;0,9326;72,3300;1,7385;43,6276;72,3300;43,6276
9102,5918;95,0480;0,9307;71,1800;1,7902;43,6069;71,1800;43,6069
9148,5836;95,0560;0,9310;69,2600;1,8787;41,5172;69,2600;41,5172
9193,4867;95,2440;0,9270;71,2600;1,7717;43,7448;71,2600;43,7448
9235,7013;95,2920;0,9242;70,8100;1,8119;42,4690;70,8100;42,4690
9282,7988;95,4940;0,9201;70,1400;1,8405;41,9793;70,1400;41,9793
9329,8231;95,4360;0,9203;72,8100;1,7395;43,4276;72,8100;43,4276
9378,8190;95,5620;0,9186;71,4700;1,7759;43,5379;71,4700;43,5379
9423,4139;95,6080;0,9153;71,9600;1,7728;42,5793;71,9600;42,5793
9468,6774;95,7180;0,9137;72,5400;1,7399;44,3724;72,5400;44,3724
9513,7991;95,7240;0,9113;72,4000;1,7459;44,9379;72,4000;44,9379
9559,1594;95,9580;0,9047;71,9200;1,7806;44,3034;71,9200;44,3034
9603,3155;95,9440;0,9075;72,5500;1,7489;44,2000;72,5500;44,2000
9650,2833;96,0460;0,9036;71,6500;1,7777;44,1379;71,6500;44,1379
9695,2411;95,9700;0,9048;72,2600;1,7613;43,1931;72,2600;43,1931
9739,4113;96,0740;0,9019;72,6500;1,7574;43,5724;72,6500;43,5724
9784,8880;96,2440;0,8964;71,5600;1,7951;43,5724;71,5600;43,5724
9833,3345;96,3920;0,8940;72,0700;1,7465;44,4759;72,0700;44,4759
9879,2669;96,4560;0,8915;71,4400;1,8015;42,8759;71,4400;42,8759
9921,6717;96,3920;0,8924;73,0500;1,7499;43,8069;73,0500;43,8069
9968,8566;96,6820;0,8875;72,3900;1,7717;44,6276;72,3900;44,6276
10014,1202;96,6080;0,8875;72,3200;1,7619;42,8276;72,3200;42,8276
