;config_557_avg;config_557_std;config_557_run_0;config_557_run_1;config_557_run_2
Standard_Acc;96,5700;0,1344;96,7600;96,4800;96,4700
RMSCE;0,0519;0,0035;0,0567;0,0485;0,0506
gaussian_noise;84,5880;1,1355;85,6720;85,0720;83,0200
shot_noise;87,6027;0,9084;88,5680;87,8540;86,3860
impulse_noise;84,8933;0,8383;85,5060;85,4660;83,7080
defocus_blur;94,0933;0,0705;94,1500;94,1360;93,9940
glass_blur;87,3320;0,1911;87,5620;87,3400;87,0940
motion_blur;91,8380;0,1486;91,8340;92,0220;91,6580
zoom_blur;93,1067;0,1757;93,2740;93,1820;92,8640
snow;91,7287;0,3260;92,0120;91,9020;91,2720
frost;92,7667;0,2313;92,9960;92,8540;92,4500
fog;94,1447;0,1580;94,1600;94,3300;93,9440
brightness;95,9533;0,0723;95,9920;96,0160;95,8520
contrast;94,2500;0,1513;94,4120;94,2900;94,0480
elastic_transform;90,8973;0,1601;90,8920;91,0960;90,7040
pixelate;88,3873;0,9796;89,2540;87,0180;88,8900
jpeg_compression;84,7473;0,3329;85,2160;84,5520;84,4740
speckle_noise;87,8187;0,9051;88,7880;88,0580;86,6100
gaussian_blur;92,9547;0,1865;93,1200;93,0500;92,6940
spatter;92,7507;0,1238;92,7760;92,8880;92,5880
saturate;95,1647;0,0387;95,1720;95,2080;95,1140
blue_noise;88,3540;0,2236;88,4000;88,6020;88,0600
brownish_noise;78,7213;0,9010;79,2600;79,4520;77,4520
checkerboard_cutout;87,8873;0,1345;87,7720;87,8140;88,0760
circular_motion_blur;92,5127;0,1912;92,7680;92,4620;92,3080
inverse_sparkles;76,9487;0,4658;76,8760;77,5520;76,4180
lines;81,0740;0,1089;80,9980;81,2280;80,9960
pinch_and_twirl;92,8900;0,2596;93,0180;93,1240;92,5280
ripple;86,8853;0,7165;86,9220;85,9900;87,7440
sparkles;87,2327;0,5698;86,4360;87,5260;87,7360
transverse_chromatic_abberation;84,3213;0,7305;84,7860;84,8880;83,2900
Acc_C-all-19;90,7904;0,3046;91,1240;90,8597;90,3876
Acc_C-original-15;90,4220;0,3056;90,7667;90,4753;90,0239
Acc_C-bar-10;85,6827;0,1670;85,7236;85,8638;85,4608
Acc_all-ex-pixelwise-noise-24;89,5245;0,1330;89,6524;89,5800;89,3412
RMSCE_C;0,0456;0,0009;0,0467;0,0444;0,0457
Combined_Noise;89,2533;0,6329;89,5700;89,8200;88,3700
