;config_31_avg;config_31_std;config_31_run_0;config_31_run_1;config_31_run_2
Standard_Acc;96,6100;0,1395;96,6300;96,4300;96,7700
RMSCE;0,0650;0,0022;0,0651;0,0623;0,0677
gaussian_noise;66,2747;2,6208;67,7380;62,5940;68,4920
shot_noise;75,1313;1,7841;76,5100;72,6120;76,2720
impulse_noise;85,0193;0,3758;84,5940;85,5080;84,9560
defocus_blur;94,0993;0,2142;94,3540;93,8300;94,1140
glass_blur;79,1780;0,2106;79,4580;78,9500;79,1260
motion_blur;89,6567;0,2065;89,9380;89,5840;89,4480
zoom_blur;92,4480;0,3386;92,9160;92,1260;92,3020
snow;90,6233;0,1750;90,8500;90,4240;90,5960
frost;87,3307;0,4091;87,7220;86,7660;87,5040
fog;93,3287;0,1168;93,4740;93,1880;93,3240
brightness;96,1300;0,0714;96,2000;96,0320;96,1580
contrast;94,2800;0,0510;94,3200;94,2080;94,3120
elastic_transform;89,4387;0,6377;90,3280;89,1240;88,8640
pixelate;78,5960;0,9578;79,2400;77,2420;79,3060
jpeg_compression;83,6640;0,5892;84,4120;82,9720;83,6080
speckle_noise;77,5647;1,5975;78,9800;75,3320;78,3820
gaussian_blur;93,2080;0,1880;93,4440;92,9840;93,1960
spatter;92,8187;0,2446;92,9100;93,0620;92,4840
saturate;95,1073;0,0457;95,1500;95,1280;95,0440
blue_noise;90,0747;0,6029;89,2520;90,6800;90,2920
brownish_noise;78,1900;0,9657;79,5540;77,5680;77,4480
checkerboard_cutout;86,2440;0,1176;86,3680;86,0860;86,2780
circular_motion_blur;92,0913;0,7180;93,1060;91,5520;91,6160
inverse_sparkles;69,0193;0,2502;69,1800;69,2120;68,6660
lines;78,4800;0,5263;78,2980;79,1960;77,9460
pinch_and_twirl;92,2907;0,4192;92,8800;92,0520;91,9400
ripple;84,2993;1,0154;83,1140;84,1900;85,5940
sparkles;85,9753;0,0874;86,0840;85,8700;85,9720
transverse_chromatic_abberation;77,9100;0,3300;78,3400;77,8520;77,5380
Acc_C-all-19;87,0472;0,4680;87,5020;86,4035;87,2362
Acc_C-original-15;86,3466;0,4837;86,8036;85,6773;86,5588
Acc_C-bar-10;83,4575;0,1199;83,6176;83,4258;83,3290
Acc_all-ex-pixelwise-noise-24;87,2670;0,2199;87,5683;87,0499;87,1827
RMSCE_C;0,0629;0,0001;0,0628;0,0631;0,0627
Combined_Noise;84,3567;0,3586;84,6300;83,8500;84,5900
