;config_347_avg;config_347_std;config_347_run_0;config_347_run_1;config_347_run_2
Standard_Acc;82,2900;0,0668;82,2200;82,3800;82,2700
RMSCE;0,0244;0,0045;0,0308;0,0210;0,0215
gaussian_noise;56,7820;2,0331;54,9540;55,7740;59,6180
shot_noise;61,6427;1,7751;60,4960;60,2820;64,1500
impulse_noise;65,8213;0,1903;65,6020;66,0660;65,7960
defocus_blur;77,5587;0,3483;77,9720;77,5840;77,1200
glass_blur;60,4413;1,0656;59,3160;60,1360;61,8720
motion_blur;71,2460;0,3160;71,2400;70,8620;71,6360
zoom_blur;74,7767;0,2948;75,1580;74,7320;74,4400
snow;70,6000;0,5329;70,4260;70,0520;71,3220
frost;69,3300;0,8253;68,6380;68,8620;70,4900
fog;75,1987;0,2331;75,2420;74,8940;75,4600
brightness;80,7940;0,0573;80,8520;80,7160;80,8140
contrast;76,8913;0,1266;76,8460;77,0640;76,7640
elastic_transform;71,4033;0,2996;71,8220;71,2500;71,1380
pixelate;61,8040;1,0442;63,1680;61,6120;60,6320
jpeg_compression;58,6213;1,0356;58,8080;57,2700;59,7860
speckle_noise;62,6300;1,8051;61,5620;61,1560;65,1720
gaussian_blur;75,9573;0,4817;76,5100;76,0260;75,3360
spatter;74,7660;0,3025;74,8040;75,1160;74,3780
saturate;76,0493;0,1210;76,2120;75,9220;76,0140
blue_noise;67,5760;0,1320;67,4000;67,7180;67,6100
brownish_noise;44,0213;0,6086;44,5920;44,2940;43,1780
checkerboard_cutout;67,8880;0,8578;68,0240;68,8640;66,7760
circular_motion_blur;75,8773;0,0278;75,8420;75,8800;75,9100
inverse_sparkles;42,8933;0,6812;42,1400;42,7500;43,7900
lines;54,1700;0,3833;54,0740;54,6800;53,7560
pinch_and_twirl;75,0193;0,2091;75,1980;75,1340;74,7260
ripple;62,4393;0,2582;62,7380;62,4720;62,1080
sparkles;68,1720;0,2555;67,9000;68,1020;68,5140
transverse_chromatic_abberation;50,8320;1,2033;52,1340;51,1300;49,2320
Acc_C-all-19;69,5955;0,3696;69,4541;69,2303;70,1020
Acc_C-original-15;68,8608;0,3940;68,7027;68,4771;69,4025
Acc_C-bar-10;60,8889;0,2360;61,0042;61,1024;60,5600
Acc_all-ex-pixelwise-noise-24;67,3646;0,0857;67,4857;67,3085;67,2997
RMSCE_C;0,0667;0,0089;0,0781;0,0659;0,0562
Combined_Noise;69,1600;0,6871;68,4100;69,0000;70,0700
