train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,7260;4,2039;13,4400;3,8498;11,4345;13,4400;11,4345
16,0580;3,7718;22,7000;3,4690;15,1517;22,7000;15,1517
24,2420;3,3937;31,4400;3,0794;25,7862;31,4400;25,7862
30,6720;3,1390;38,6900;2,7648;31,2759;38,6900;31,2759
35,8240;2,9470;44,0800;2,5857;30,9172;44,0800;30,9172
38,9700;2,8092;43,5000;2,6493;27,5172;43,5000;27,5172
41,9840;2,6990;50,1200;2,3901;33,1034;50,1200;33,1034
45,0700;2,6003;52,7600;2,3148;35,5172;52,7600;35,5172
47,5380;2,5100;54,5200;2,2627;39,2414;54,5200;39,2414
49,7140;2,4388;57,1100;2,1526;39,5586;57,1100;39,5586
51,7500;2,3644;58,7600;2,0931;40,8828;58,7600;40,8828
53,5060;2,2982;59,8900;2,0462;41,7241;59,8900;41,7241
55,2420;2,2384;62,0600;1,9873;41,7862;62,0600;41,7862
57,4420;2,1784;63,6000;1,9312;42,5172;63,6000;42,5172
58,7200;2,1313;64,3400;1,9010;45,4690;64,3400;45,4690
60,2340;2,0839;65,8400;1,8571;44,6621;65,8400;44,6621
61,1160;2,0520;66,7000;1,8367;46,1586;66,7000;46,1586
62,4480;2,0199;67,2100;1,8165;46,2897;67,2100;46,2897
62,8560;2,0033;67,1600;1,8083;47,2483;67,1600;47,2483
63,1740;1,9908;67,5000;1,8055;46,8621;67,5000;46,8621
52,0120;2,3529;55,0900;2,2290;38,7448;55,0900;38,7448
51,6140;2,3521;58,0900;2,1393;37,4966;58,0900;37,4966
52,9080;2,3186;55,5300;2,2057;37,6345;55,5300;37,6345
54,0180;2,2784;60,2100;2,0484;42,5517;60,2100;42,5517
54,6340;2,2494;59,2600;2,0732;41,4621;59,2600;41,4621
55,8660;2,2147;59,3100;2,0826;40,0552;59,3100;40,0552
56,8100;2,1785;61,4000;2,0108;41,2897;61,4000;41,2897
58,0540;2,1412;62,9800;1,9424;42,6345;62,9800;42,6345
