;config_216_avg;config_216_std;config_216_run_0;config_216_run_1;config_216_run_2
Standard_Acc;58,2767;0,0464;58,3400;58,2300;58,2600
RMSCE;0,0478;0,0047;0,0466;0,0541;0,0428
gaussian_noise;22,4740;0,8496;21,2880;23,2340;22,9000
shot_noise;27,6500;0,6437;26,7400;28,0860;28,1240
impulse_noise;24,0153;0,7950;22,9000;24,6960;24,4500
defocus_blur;24,2087;0,8871;23,1040;24,2460;25,2760
glass_blur;18,9793;0,6108;18,8700;18,2920;19,7760
motion_blur;35,4620;1,3454;34,3760;34,6520;37,3580
zoom_blur;26,8993;1,1438;25,5420;26,8160;28,3400
snow;36,9547;0,2016;37,0640;36,6720;37,1280
frost;40,8300;0,7599;41,3340;39,7560;41,4000
fog;41,5853;1,1325;42,0320;40,0300;42,6940
brightness;54,7413;0,4227;54,6100;54,3020;55,3120
contrast;16,9920;0,5479;17,1040;16,2720;17,6000
elastic_transform;42,2387;0,9996;41,5580;41,5060;43,6520
pixelate;51,9800;0,5480;52,5540;51,2420;52,1440
jpeg_compression;45,6860;1,0758;45,4380;44,5100;47,1100
speckle_noise;21,6833;0,7195;20,6800;22,3320;22,0380
gaussian_blur;24,1040;0,8585;22,9600;24,3240;25,0280
spatter;43,3040;0,5382;42,8260;43,0300;44,0560
saturate;49,3733;0,3862;48,9960;49,2200;49,9040
blue_noise_sample;34,4933;1,2591;32,8780;35,9500;34,6520
brownish_noise;28,6360;1,3534;27,1300;28,3660;30,4120
caustic_refraction;26,0853;0,7858;25,3480;25,7340;27,1740
checkerboard_cutout;33,6500;0,4426;33,0260;33,9200;34,0040
cocentric_sine_waves;23,7893;0,5335;23,1060;23,8540;24,4080
inverse_sparkles;16,2180;0,0926;16,3440;16,1860;16,1240
perlin_noise;46,9833;0,5948;47,2760;46,1540;47,5200
plasma_noise;12,0093;1,1210;10,7580;11,7920;13,4780
single_frequency_greyscale;20,6767;0,5207;20,3420;21,4120;20,2760
sparkles;45,7687;0,4629;45,2380;45,7020;46,3660
Acc_C-all-19;34,1664;0,5673;33,6829;33,8536;34,9626
Acc_C-original-15;34,0464;0,5925;33,6343;33,6208;34,8843
Acc_C-bar-10;28,8310;0,5321;28,1446;28,9070;29,4414
Acc_all-ex-pixelwise-noise-24;33,6315;0,5714;33,2057;33,2496;34,4392
RMSCE_C;0,1893;0,0148;0,2055;0,1927;0,1697
Combined_Noise;44,4533;0,5194;44,4100;43,8400;45,1100
