;config_423_avg;config_423_std;config_423_run_0;config_423_run_1;config_423_run_2;config_423_run_3;config_423_run_4
Standard_Acc;69,9300;0,1804;70,2500;69,6950;69,8600;69,9200;69,9250
RMSCE;0,0170;0,0022;0,0193;0,0139;0,0182;0,0188;0,0148
gaussian_noise;52,4600;2,7638;56,5000;49,4000;52,8000;49,4000;54,2000
shot_noise;54,5600;1,1412;54,5000;56,3000;54,6000;52,7000;54,7000
impulse_noise;52,5200;1,1356;51,1000;52,8000;52,3000;51,9000;54,5000
defocus_blur;56,3800;1,6810;56,3000;54,3000;57,5000;54,9000;58,9000
glass_blur;35,3000;0,4899;35,0000;34,6000;35,8000;35,9000;35,2000
motion_blur;59,2600;1,8018;58,0000;58,3000;61,8000;61,0000;57,2000
zoom_blur;47,2600;0,7338;48,2000;47,7000;46,3000;47,6000;46,5000
snow;60,9000;2,2917;59,9000;59,2000;58,2000;63,1000;64,1000
frost;61,3800;1,5052;63,0000;60,3000;62,0000;62,6000;59,0000
fog;62,5800;1,3732;62,7000;60,1000;63,8000;62,4000;63,9000
brightness;64,0600;1,9096;63,4000;63,5000;65,4000;61,2000;66,8000
contrast;53,7600;1,2435;52,1000;52,7000;54,0000;54,4000;55,6000
elastic_transform;58,9000;1,5887;61,3000;57,7000;57,8000;57,4000;60,3000
pixelate;63,3200;1,5052;64,7000;60,4000;63,7000;64,1000;63,7000
jpeg_compression;63,6200;1,2007;65,2000;64,4000;61,7000;63,8000;63,0000
speckle_noise;50,7000;1,8133;52,7000;51,0000;50,0000;47,6000;52,2000
gaussian_blur;50,0800;1,3790;48,2000;51,3000;49,0000;50,0000;51,9000
spatter;59,0000;1,6211;59,0000;56,2000;60,7000;58,6000;60,5000
saturate;58,9400;1,1377;58,2000;61,2000;58,3000;58,6000;58,4000
blue_noise_sample;52,2200;1,6509;52,5000;50,7000;55,2000;52,0000;50,7000
brownish_noise;53,9000;0,6633;54,2000;53,8000;53,1000;53,4000;55,0000
caustic_refraction;38,3800;2,2076;38,1000;34,6000;38,2000;41,2000;39,8000
checkerboard_cutout;45,3000;1,2759;44,1000;46,6000;44,9000;47,0000;43,9000
cocentric_sine_waves;32,4000;1,6062;31,6000;31,8000;35,5000;30,9000;32,2000
inverse_sparkles;25,9600;1,5344;28,1000;26,0000;26,2000;23,3000;26,2000
perlin_noise;61,1200;1,3659;60,1000;59,1000;63,0000;61,7000;61,7000
plasma_noise;29,2000;1,1610;28,6000;28,0000;28,9000;31,4000;29,1000
single_frequency_greyscale;31,1000;1,1916;31,3000;33,1000;30,7000;29,4000;31,0000
sparkles;62,1800;1,2608;62,5000;61,0000;64,1000;62,7000;60,6000
Acc_C-all-19;56,0516;0,5340;56,3158;55,3368;56,0895;55,6421;56,8737
Acc_C-original-15;56,4173;0,5883;56,7933;55,4467;56,5133;56,1600;57,1733
Acc_C-bar-10;43,1760;0,4876;43,1100;42,4700;43,9800;43,3000;43,0200
Acc_all-ex-pixelwise-noise-24;51,4283;0,4116;51,4083;50,6625;51,6917;51,5250;51,8542
RMSCE_C;0,0925;0,0035;0,0974;0,0914;0,0884;0,0959;0,0895
Combined_Noise;64,1820;0,3997;64,6600;63,7250;64,3950;63,6850;64,4450
