;config_400_avg;config_400_std;config_400_run_0;config_400_run_1;config_400_run_2;config_400_run_3;config_400_run_4
Standard_Acc;73,8120;4,6299;83,0700;71,5850;71,3550;71,4500;71,6000
RMSCE;0,0265;0,0112;0,0475;0,0266;0,0227;0,0150;0,0206
gaussian_noise;51,8200;5,6616;62,4000;48,1000;52,4000;46,3000;49,9000
shot_noise;55,7800;3,7349;62,7000;55,7000;55,4000;51,9000;53,2000
impulse_noise;53,4400;3,9883;60,8000;52,2000;52,3000;48,7000;53,2000
defocus_blur;57,5600;2,9493;63,4000;56,7000;55,6000;55,7000;56,4000
glass_blur;33,8800;2,3284;38,0000;32,9000;34,4000;31,0000;33,1000
motion_blur;60,0400;4,8837;68,5000;61,0000;57,9000;59,2000;53,6000
zoom_blur;50,4600;2,6867;55,0000;52,1000;48,3000;48,6000;48,3000
snow;62,6600;3,6081;68,7000;58,6000;59,5000;62,4000;64,1000
frost;63,8000;4,0329;71,8000;62,5000;61,9000;61,9000;60,9000
fog;66,0200;3,8866;73,4000;62,0000;65,0000;64,1000;65,6000
brightness;66,5800;4,3485;74,6000;62,9000;66,4000;62,5000;66,5000
contrast;56,0000;2,5274;60,8000;53,3000;55,0000;55,4000;55,5000
elastic_transform;61,6000;4,8879;71,1000;60,6000;57,7000;58,2000;60,4000
pixelate;64,2400;5,2773;74,6000;59,8000;62,4000;62,7000;61,7000
jpeg_compression;66,6200;4,5142;75,4000;66,4000;63,3000;64,0000;64,0000
speckle_noise;52,3800;3,3223;58,2000;52,1000;51,3000;47,9000;52,4000
gaussian_blur;50,9800;2,5380;55,0000;52,0000;47,6000;49,1000;51,2000
spatter;60,8600;4,2505;68,8000;57,1000;61,5000;57,7000;59,2000
saturate;61,4600;3,4424;67,6000;62,9000;58,7000;59,4000;58,7000
blue_noise_sample;54,3200;3,7322;61,4000;52,3000;54,7000;51,1000;52,1000
brownish_noise;56,7000;3,6370;63,9000;54,8000;54,0000;55,3000;55,5000
caustic_refraction;38,2800;1,9487;41,0000;36,6000;37,9000;40,0000;35,9000
checkerboard_cutout;46,8200;2,3250;50,5000;46,5000;48,2000;44,1000;44,8000
cocentric_sine_waves;31,9400;1,4136;33,7000;30,4000;33,4000;31,8000;30,4000
inverse_sparkles;27,9800;2,5063;32,3000;28,5000;27,7000;24,7000;26,7000
perlin_noise;63,0200;3,9847;70,8000;62,3000;61,1000;59,6000;61,3000
plasma_noise;31,8000;2,0130;33,8000;29,4000;33,1000;33,4000;29,3000
single_frequency_greyscale;28,9800;2,1876;32,1000;27,4000;28,0000;31,0000;26,4000
sparkles;64,9200;4,0936;72,7000;61,4000;63,6000;65,0000;61,9000
Acc_C-all-19;57,6937;3,5689;64,7789;56,2579;56,1368;55,0895;56,2053
Acc_C-original-15;58,0333;3,7072;65,4133;56,3200;56,5000;55,5067;56,4267
Acc_C-bar-10;44,4760;2,4434;49,2200;42,9600;44,1700;43,6000;42,4300
Acc_all-ex-pixelwise-noise-24;53,0500;3,0097;59,0625;51,5875;51,7583;51,5333;51,3083
RMSCE_C;0,0956;0,0080;0,0812;0,1045;0,0963;0,0945;0,1014
Combined_Noise;67,4220;4,2472;75,9100;65,0550;65,3300;65,2450;65,5700
