train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,2531;4,7612;9,6200;4,5086;4,7862;9,6200;4,7862
13,7199;4,2537;18,7300;4,0189;7,4690;18,7300;7,4690
19,0198;3,9859;23,0600;3,8545;10,7310;23,0600;10,7310
23,1641;3,7897;26,6200;3,6793;11,6276;26,6200;11,6276
26,7101;3,6295;28,4000;3,6129;11,2621;28,4000;11,2621
29,6046;3,5047;32,3700;3,4897;14,3172;32,3700;14,3172
31,8647;3,4048;34,2400;3,3987;14,8552;34,2400;14,8552
34,2090;3,3053;37,8500;3,2479;16,1793;37,8500;16,1793
36,2385;3,2150;41,5100;3,0881;18,0759;41,5100;18,0759
38,3834;3,1379;43,2900;3,0620;18,6897;43,2900;18,6897
40,0461;3,0623;43,7200;3,0508;20,0138;43,7200;20,0138
41,8151;2,9953;45,8800;2,9276;20,8552;45,8800;20,8552
43,0589;2,9385;48,2000;2,8800;21,6483;48,2000;21,6483
45,0183;2,8739;48,9200;2,8338;20,5862;48,9200;20,5862
46,3583;2,8218;49,5000;2,8209;23,4897;49,5000;23,4897
47,2323;2,7789;51,2000;2,7451;24,6069;51,2000;24,6069
48,3468;2,7378;51,3100;2,7486;24,4069;51,3100;24,4069
49,4873;2,7071;52,3300;2,7259;24,5862;52,3300;24,5862
50,1118;2,6785;52,6600;2,7165;24,7931;52,6600;24,7931
50,4194;2,6692;53,3600;2,6989;24,6552;53,3600;24,6552
39,6983;3,0718;41,3100;3,1320;18,3931;41,3100;18,3931
40,1804;3,0548;44,2300;3,0440;20,3172;44,2300;20,3172
41,2448;3,0145;44,8500;2,9965;21,2759;44,8500;21,2759
42,2380;2,9691;45,8400;2,9882;20,5172;45,8400;20,5172
43,4588;2,9311;45,8800;2,9265;20,1655;45,8800;20,1655
44,3327;2,8924;47,8800;2,8508;22,5724;47,8800;22,5724
45,1797;2,8588;48,5400;2,8715;20,9586;48,5400;20,9586
46,2972;2,8224;49,5600;2,8129;23,0690;49,5600;23,0690
46,8003;2,7919;50,6600;2,7794;23,4069;50,6600;23,4069
47,7925;2,7588;50,8900;2,8062;23,7241;50,8900;23,7241
48,7657;2,7228;52,2700;2,7099;23,4483;52,2700;23,4483
49,4583;2,6916;53,0100;2,6635;24,6690;53,0100;24,6690
50,2400;2,6599;53,1900;2,6658;25,7034;53,1900;25,7034
50,7833;2,6402;54,5700;2,6421;27,0138;54,5700;27,0138
51,9038;2,6032;53,7200;2,6215;24,5655;53,7200;24,5655
52,5472;2,5804;54,7000;2,6023;27,2759;54,7000;27,2759
53,0664;2,5533;54,9300;2,6188;27,9724;54,9300;27,9724
54,0717;2,5174;57,0500;2,5478;28,3241;57,0500;28,3241
54,7642;2,4921;56,1600;2,5932;28,7448;56,1600;28,7448
55,2463;2,4677;56,6500;2,5042;29,1448;56,6500;29,1448
56,1924;2,4393;57,7900;2,5236;28,5517;57,7900;28,5517
56,8700;2,4112;57,6900;2,5083;28,7310;57,6900;28,7310
57,7349;2,3850;58,6800;2,4803;28,4276;58,6800;28,4276
58,6179;2,3557;60,0600;2,4356;30,7448;60,0600;30,7448
59,4949;2,3299;59,1500;2,4847;27,7793;59,1500;27,7793
60,2957;2,2962;60,7200;2,4061;31,1034;60,7200;31,1034
60,7818;2,2713;60,8800;2,3749;31,5172;60,8800;31,5172
61,7038;2,2499;61,4000;2,3826;32,1724;61,4000;32,1724
62,4214;2,2204;62,0900;2,3493;31,6690;62,0900;31,6690
63,1741;2,1947;62,8200;2,3277;32,6966;62,8200;32,6966
63,6683;2,1790;62,8700;2,3264;33,1103;62,8700;33,1103
64,2576;2,1572;63,0800;2,3223;33,3379;63,0800;33,3379
65,3109;2,1273;63,5100;2,3266;32,7172;63,5100;32,7172
65,3320;2,1190;63,5600;2,3038;33,4276;63,5600;33,4276
65,9424;2,1017;63,4700;2,3276;33,2828;63,4700;33,2828
66,2150;2,0910;63,8900;2,3047;33,5103;63,8900;33,5103
66,4575;2,0804;64,1100;2,2904;33,4000;64,1100;33,4000
