;config_387_avg;config_387_std;config_387_run_0;config_387_run_1;config_387_run_2;config_387_run_3;config_387_run_4
Standard_Acc;80,0520;6,3577;85,2400;85,2350;85,2500;72,0350;72,5000
RMSCE;0,0457;0,0138;0,0545;0,0634;0,0515;0,0294;0,0296
gaussian_noise;54,5000;3,4831;57,5000;57,2000;57,3000;49,8000;50,7000
shot_noise;58,5000;5,1911;60,8000;64,6000;62,3000;51,1000;53,7000
impulse_noise;55,1600;2,4022;58,4000;56,1000;55,8000;51,1000;54,4000
defocus_blur;59,6400;3,9535;65,1000;62,2000;60,5000;56,1000;54,3000
glass_blur;34,5200;2,5903;35,6000;36,9000;36,5000;33,8000;29,8000
motion_blur;62,4800;5,6084;66,7000;68,2000;64,9000;59,8000;52,8000
zoom_blur;53,2600;4,3135;57,9000;57,4000;53,0000;52,0000;46,0000
snow;67,5200;3,2756;71,7000;68,5000;69,9000;63,0000;64,5000
frost;68,4000;5,6706;71,9000;73,2000;73,9000;61,6000;61,4000
fog;71,8400;5,3189;75,7000;75,8000;77,0000;65,4000;65,3000
brightness;71,5800;5,7423;76,5000;74,9000;77,1000;63,2000;66,2000
contrast;58,7200;2,7931;58,9000;61,8000;61,3000;54,1000;57,5000
elastic_transform;65,3400;5,0922;71,7000;68,8000;67,4000;58,3000;60,5000
pixelate;67,3600;5,7968;73,9000;70,6000;71,5000;61,0000;59,8000
jpeg_compression;71,8400;5,9641;78,4000;75,8000;75,7000;65,3000;64,0000
speckle_noise;55,0400;4,5355;57,0000;60,9000;57,5000;48,2000;51,6000
gaussian_blur;51,5800;2,7852;55,3000;54,5000;50,0000;49,8000;48,3000
spatter;66,2600;5,2796;70,8000;67,9000;72,5000;60,0000;60,1000
saturate;66,1600;5,6351;69,6000;73,0000;69,3000;59,8000;59,1000
blue_noise_sample;57,9800;4,3609;60,6000;59,6000;63,8000;52,2000;53,7000
brownish_noise;61,7600;4,6063;66,2000;64,1000;66,0000;57,3000;55,2000
caustic_refraction;39,8600;2,8932;41,3000;41,0000;43,1000;39,3000;34,6000
checkerboard_cutout;51,6200;4,5631;55,8000;54,7000;55,5000;46,2000;45,9000
cocentric_sine_waves;32,1200;2,8195;33,6000;33,0000;36,1000;29,6000;28,3000
inverse_sparkles;29,9600;3,4121;34,1000;30,6000;33,0000;25,4000;26,7000
perlin_noise;67,4400;5,5615;70,8000;71,6000;73,3000;59,7000;61,8000
plasma_noise;35,1600;2,1987;39,1000;34,6000;34,8000;35,0000;32,3000
single_frequency_greyscale;30,2800;3,2609;31,8000;32,2000;34,4000;27,4000;25,6000
sparkles;70,0400;5,4496;73,8000;73,7000;75,7000;64,8000;62,2000
Acc_C-all-19;61,0368;4,2260;64,9158;64,6474;63,8632;55,9684;55,7895
Acc_C-original-15;61,3773;4,2293;65,3800;64,8000;64,2733;56,3733;56,0600
Acc_C-bar-10;47,6220;3,7167;50,7100;49,5100;51,5700;43,6900;42,6300
Acc_all-ex-pixelwise-noise-24;56,4475;4,0958;60,2583;59,3750;59,6833;51,9958;50,9250
RMSCE_C;0,0942;0,0130;0,0861;0,0849;0,0817;0,1023;0,1160
Combined_Noise;72,8730;5,6911;76,9550;77,7250;77,8550;65,7050;66,1250
