;config_396_avg;config_396_std;config_396_run_0;config_396_run_1;config_396_run_2;config_396_run_3;config_396_run_4
Standard_Acc;72,1300;0,3721;71,6250;71,9850;72,0300;72,2550;72,7550
RMSCE;0,0268;0,0031;0,0319;0,0257;0,0240;0,0288;0,0235
gaussian_noise;47,1000;1,9970;50,1000;43,9000;47,4000;46,5000;47,6000
shot_noise;51,2400;0,7473;51,7000;50,2000;52,1000;50,5000;51,7000
impulse_noise;48,1400;1,7918;48,9000;47,7000;45,0000;48,7000;50,4000
defocus_blur;51,7400;2,6295;48,9000;48,3000;53,6000;54,8000;53,1000
glass_blur;29,3000;0,8367;29,6000;28,5000;30,7000;28,4000;29,3000
motion_blur;56,2000;1,7401;54,7000;56,6000;58,0000;58,0000;53,7000
zoom_blur;47,6800;1,4770;46,8000;46,9000;46,0000;50,1000;48,6000
snow;60,7000;2,8824;60,5000;57,9000;57,6000;62,1000;65,4000
frost;61,8400;0,6499;62,4000;62,2000;61,8000;62,2000;60,6000
fog;64,8600;1,7177;62,9000;63,4000;66,8000;64,2000;67,0000
brightness;63,8600;2,3508;63,6000;62,4000;66,6000;60,4000;66,3000
contrast;53,4200;1,5880;51,0000;53,3000;53,6000;53,2000;56,0000
elastic_transform;59,8000;1,4601;62,7000;59,3000;59,0000;58,8000;59,2000
pixelate;60,7000;0,8222;62,3000;60,1000;60,6000;60,1000;60,4000
jpeg_compression;64,9400;1,4207;66,1000;65,0000;62,2000;65,9000;65,5000
speckle_noise;47,5800;1,3045;46,5000;47,9000;48,2000;45,8000;49,5000
gaussian_blur;44,2400;3,2191;40,1000;40,7000;45,6000;47,0000;47,8000
spatter;59,5000;1,8000;60,2000;56,8000;61,4000;58,0000;61,1000
saturate;59,4000;0,6633;58,5000;60,2000;59,3000;58,9000;60,1000
blue_noise_sample;51,7400;1,8575;51,1000;48,6000;54,0000;51,9000;53,1000
brownish_noise;54,7000;1,0488;53,2000;53,9000;56,1000;55,5000;54,8000
caustic_refraction;35,7200;1,6117;35,4000;33,6000;35,0000;38,5000;36,1000
checkerboard_cutout;46,9800;0,9600;46,2000;48,8000;47,0000;46,7000;46,2000
cocentric_sine_waves;29,6800;1,7406;30,6000;26,6000;31,8000;30,1000;29,3000
inverse_sparkles;27,4200;2,0321;29,0000;27,8000;27,8000;23,5000;29,0000
perlin_noise;60,4800;1,1496;58,8000;60,2000;60,4000;60,6000;62,4000
plasma_noise;30,1200;1,5328;29,9000;28,2000;30,9000;32,6000;29,0000
single_frequency_greyscale;26,5800;1,0759;25,5000;27,1000;25,4000;28,3000;26,6000
sparkles;63,3000;1,5811;63,9000;61,3000;62,6000;66,0000;62,7000
Acc_C-all-19;54,3284;0,7127;54,0789;53,2263;54,5000;54,4000;55,4368
Acc_C-original-15;54,7680;0,6204;54,8133;53,7133;54,7333;54,9267;55,6533
Acc_C-bar-10;42,6720;0,6256;42,3600;41,6100;43,1000;43,3700;42,9200
Acc_all-ex-pixelwise-noise-24;50,5483;0,6281;50,1167;49,5458;50,8250;50,9958;51,2583
RMSCE_C;0,1150;0,0041;0,1154;0,1224;0,1111;0,1114;0,1148
Combined_Noise;65,3670;0,3586;64,9650;65,0750;65,3300;65,4800;65,9850
