;config_141_avg;config_141_std;config_141_run_0;config_141_run_1;config_141_run_2;config_141_run_3;config_141_run_4
Standard_Acc;72,8080;0,3011;72,7550;72,7650;72,7650;72,4100;73,3450
RMSCE;0,0309;0,0048;0,0255;0,0250;0,0343;0,0330;0,0369
gaussian_noise;14,9000;1,9789;18,1000;14,9000;11,9000;14,4000;15,2000
shot_noise;18,7800;0,8060;20,2000;18,6000;17,7000;18,8000;18,6000
impulse_noise;18,4200;1,2544;17,1000;19,5000;16,7000;19,6000;19,2000
defocus_blur;35,2000;1,2313;37,6000;34,6000;34,9000;34,1000;34,8000
glass_blur;18,8000;1,2775;20,7000;19,5000;17,0000;17,9000;18,9000
motion_blur;45,2200;2,9782;46,7000;42,3000;49,9000;41,8000;45,4000
zoom_blur;35,0600;1,1534;36,7000;35,1000;35,4000;35,0000;33,1000
snow;55,9200;2,5701;56,3000;54,6000;52,6000;55,7000;60,4000
frost;57,8800;0,9130;59,0000;57,5000;58,9000;57,3000;56,7000
fog;56,9600;1,4500;58,4000;56,0000;56,0000;55,4000;59,0000
brightness;57,5800;1,8734;58,3000;56,0000;59,1000;54,8000;59,7000
contrast;26,8400;0,8732;25,4000;27,8000;27,4000;26,3000;27,3000
elastic_transform;53,7400;2,0607;57,1000;53,9000;51,9000;51,3000;54,5000
pixelate;58,9000;1,5007;59,9000;56,7000;59,0000;57,9000;61,0000
jpeg_compression;63,3400;2,0963;66,1000;65,0000;60,1000;62,3000;63,2000
speckle_noise;11,9000;1,8762;14,0000;11,2000;8,9000;11,6000;13,8000
gaussian_blur;25,4800;1,0477;23,7000;26,1000;26,8000;25,1000;25,7000
spatter;57,1200;1,5613;58,4000;55,0000;56,9000;56,0000;59,3000
saturate;54,6400;1,0819;56,2000;55,6000;54,3000;53,6000;53,5000
blue_noise_sample;40,4400;2,1181;38,5000;38,8000;42,5000;38,9000;43,5000
brownish_noise;50,8200;1,3422;51,6000;50,7000;50,2000;48,8000;52,8000
caustic_refraction;33,1000;1,1261;34,9000;31,7000;33,8000;32,4000;32,7000
checkerboard_cutout;41,3000;0,8050;40,2000;42,6000;41,0000;41,0000;41,7000
cocentric_sine_waves;26,0200;1,0477;27,4000;25,1000;27,2000;25,2000;25,2000
inverse_sparkles;26,2400;1,8511;27,4000;27,3000;26,5000;22,6000;27,4000
perlin_noise;57,6600;1,3215;58,3000;56,5000;59,6000;55,9000;58,0000
plasma_noise;19,0000;0,9818;20,0000;18,4000;17,5000;19,0000;20,1000
single_frequency_greyscale;24,0400;0,8499;24,0000;25,3000;24,6000;23,4000;22,9000
sparkles;63,9400;1,4867;65,1000;61,5000;65,5000;64,6000;63,0000
Acc_C-all-19;40,3516;0,8112;41,5737;39,9947;39,7579;39,4158;41,0158
Acc_C-original-15;41,1693;0,8577;42,5067;40,8000;40,5667;40,1733;41,8000
Acc_C-bar-10;38,2560;0,6595;38,7400;37,7900;38,8400;37,1800;38,7300
Acc_all-ex-pixelwise-noise-24;43,5333;0,7430;44,5583;43,1167;43,5875;42,3917;44,0125
RMSCE_C;0,1888;0,0074;0,1808;0,1791;0,1975;0,1928;0,1937
Combined_Noise;51,4940;0,9462;52,8900;51,8000;50,4750;50,3900;51,9150
