;config_139_avg;config_139_std;config_139_run_0;config_139_run_1;config_139_run_2;config_139_run_3;config_139_run_4
Standard_Acc;72,3800;0,4061;71,6500;72,5700;72,7250;72,2350;72,7200
RMSCE;0,0401;0,0031;0,0442;0,0356;0,0376;0,0420;0,0413
gaussian_noise;12,6200;1,1788;13,1000;11,0000;11,6000;13,1000;14,3000
shot_noise;15,5000;1,2313;14,7000;13,7000;16,4000;15,5000;17,2000
impulse_noise;16,5800;1,1617;15,1000;16,6000;15,9000;16,7000;18,6000
defocus_blur;33,5800;1,3615;35,2000;33,5000;33,9000;31,1000;34,2000
glass_blur;15,6400;0,7526;16,7000;16,1000;14,5000;15,7000;15,2000
motion_blur;40,3400;2,7237;37,7000;38,1000;45,3000;39,8000;40,8000
zoom_blur;31,7600;0,4716;32,0000;31,5000;31,1000;32,5000;31,7000
snow;51,7000;2,2987;51,6000;50,6000;48,1000;53,5000;54,7000
frost;55,6600;1,1723;56,0000;55,6000;57,0000;56,2000;53,5000
fog;54,9600;2,1676;56,2000;52,0000;55,9000;52,9000;57,8000
brightness;56,3600;1,2027;57,6000;55,6000;58,0000;55,6000;55,0000
contrast;24,8800;1,7128;21,8000;25,2000;27,1000;25,2000;25,1000
elastic_transform;54,7600;2,2312;56,6000;55,3000;53,7000;51,0000;57,2000
pixelate;54,4200;1,4784;54,8000;52,4000;53,0000;56,0000;55,9000
jpeg_compression;63,3800;1,4372;64,6000;64,0000;61,2000;62,2000;64,9000
speckle_noise;8,6600;1,8359;6,9000;7,9000;8,4000;7,9000;12,2000
gaussian_blur;24,0000;1,2633;22,6000;25,8000;24,1000;22,6000;24,9000
spatter;56,3800;0,8863;55,6000;55,5000;57,0000;56,0000;57,8000
saturate;52,1600;1,0190;51,1000;53,7000;52,0000;52,9000;51,1000
blue_noise_sample;39,7000;1,3038;38,5000;38,9000;38,6000;40,8000;41,7000
brownish_noise;51,2000;1,3312;48,6000;52,3000;51,6000;51,5000;52,0000
caustic_refraction;31,5600;1,6132;31,3000;30,6000;34,6000;29,9000;31,4000
checkerboard_cutout;41,1000;2,0785;38,4000;42,6000;41,7000;43,8000;39,0000
cocentric_sine_waves;25,8000;0,9274;26,4000;25,3000;27,2000;25,6000;24,5000
inverse_sparkles;27,1600;1,2126;27,1000;26,9000;27,4000;25,3000;29,1000
perlin_noise;53,6000;1,0296;54,3000;52,2000;54,9000;52,6000;54,0000
plasma_noise;19,4000;1,8601;17,4000;17,2000;20,3000;22,1000;20,0000
single_frequency_greyscale;22,0000;0,7403;20,7000;22,8000;22,6000;22,1000;21,8000
sparkles;63,0800;1,2828;62,0000;61,7000;65,1000;64,0000;62,6000
Acc_C-all-19;38,0705;0,5253;37,8895;37,5842;38,1158;37,7053;39,0579
Acc_C-original-15;38,8093;0,5528;38,9133;38,0800;38,8467;38,4667;39,7400
Acc_C-bar-10;37,4600;0,6558;36,4700;37,0500;38,4000;37,7700;37,6100
Acc_all-ex-pixelwise-noise-24;41,8700;0,3763;41,5125;41,5208;42,3875;41,6708;42,2583
RMSCE_C;0,2256;0,0080;0,2255;0,2261;0,2267;0,2374;0,2123
Combined_Noise;50,8650;0,8942;49,9850;49,8250;50,8850;51,4050;52,2250
