train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,1513;4,7774;11,2500;4,3811;5,0414;11,2500;5,0414
14,1837;4,2443;17,6400;4,0955;8,5103;17,6400;8,5103
19,4179;3,9564;22,3000;3,9524;11,3862;22,3000;11,3862
23,8712;3,7564;24,0000;3,8568;10,1379;24,0000;10,1379
27,4174;3,5974;28,6500;3,5989;13,2897;28,6500;13,2897
30,2597;3,4724;33,1800;3,3846;15,4276;33,1800;15,4276
32,4873;3,3688;35,0700;3,3569;15,3517;35,0700;15,3517
34,7560;3,2790;38,1900;3,2196;18,7034;38,1900;18,7034
36,9756;3,2008;40,1800;3,1075;18,1517;40,1800;18,1517
38,6396;3,1244;42,2100;3,1002;20,0690;42,2100;20,0690
40,5609;3,0494;45,3300;2,9407;21,0966;45,3300;21,0966
42,0366;2,9869;46,3200;2,8913;21,1448;46,3200;21,1448
43,3381;2,9358;47,6500;2,8285;22,2759;47,6500;22,2759
44,8179;2,8749;49,0100;2,8010;22,5379;49,0100;22,5379
46,1404;2,8260;51,0700;2,7694;22,6828;51,0700;22,6828
46,9995;2,7888;51,5600;2,7227;24,0828;51,5600;24,0828
48,0807;2,7479;52,8100;2,6920;25,1379;52,8100;25,1379
48,4802;2,7260;53,1100;2,6719;24,8207;53,1100;24,8207
49,4774;2,6999;53,5200;2,6492;25,6207;53,5200;25,6207
49,6306;2,6943;53,7600;2,6511;25,7448;53,7600;25,7448
40,0793;3,0544;43,3300;3,0392;20,7241;43,3300;20,7241
40,7591;3,0335;43,7800;3,0165;19,5724;43,7800;19,5724
41,1536;3,0118;45,3700;2,9116;20,8483;45,3700;20,8483
42,7344;2,9581;43,8700;2,9582;18,5379;43,8700;18,5379
43,3812;2,9221;47,4600;2,8063;21,8690;47,4600;21,8690
44,5776;2,8861;48,2500;2,8348;23,5379;48,2500;23,5379
45,1623;2,8557;48,4100;2,8226;22,0690;48,4100;22,0690
46,0704;2,8284;49,4000;2,8013;22,9241;49,4000;22,9241
46,7462;2,7938;50,7500;2,7295;25,8966;50,7500;25,8966
47,3359;2,7758;49,4300;2,7822;21,2690;49,4300;21,2690
48,0247;2,7406;53,8900;2,6256;25,6966;53,8900;25,6966
48,9728;2,7068;52,7100;2,6410;26,3724;52,7100;26,3724
49,6015;2,6817;53,7800;2,6005;27,4966;53,7800;27,4966
50,2673;2,6594;53,8200;2,5852;24,9793;53,8200;24,9793
50,9601;2,6272;55,9300;2,5407;28,5931;55,9300;28,5931
51,6780;2,6063;56,4400;2,5139;28,7793;56,4400;28,7793
52,2487;2,5824;57,5800;2,4982;28,5931;57,5800;28,5931
53,0206;2,5507;57,6400;2,5059;28,2897;57,6400;28,2897
53,4941;2,5359;58,0600;2,4715;30,5931;58,0600;30,5931
54,4072;2,5018;59,2500;2,4242;27,5724;59,2500;27,5724
55,1070;2,4725;58,7000;2,4253;29,5172;58,7000;29,5172
55,7858;2,4533;59,0400;2,4124;30,2069;59,0400;30,2069
56,2023;2,4351;60,8800;2,3793;31,0897;60,8800;31,0897
57,1074;2,4011;61,4000;2,3535;32,2276;61,4000;32,2276
57,2866;2,3881;61,7300;2,3456;31,2690;61,7300;31,2690
58,2007;2,3583;62,3600;2,3132;31,7862;62,3600;31,7862
58,6582;2,3395;62,3300;2,3006;31,4690;62,3300;31,4690
59,2559;2,3225;62,7800;2,2920;31,7103;62,7800;31,7103
59,9988;2,3010;63,7100;2,2615;32,3517;63,7100;32,3517
60,3352;2,2838;64,5800;2,2468;32,5517;64,5800;32,5517
60,7947;2,2643;64,1200;2,2395;33,8138;64,1200;33,8138
61,5827;2,2404;65,1500;2,2136;34,8552;65,1500;34,8552
61,9901;2,2212;65,5200;2,2237;34,0690;65,5200;34,0690
62,3626;2,2092;65,6000;2,2007;34,4690;65,6000;34,4690
62,9653;2,1907;66,0100;2,1877;34,2759;66,0100;34,2759
63,4509;2,1798;66,1800;2,1929;34,7931;66,1800;34,7931
63,2807;2,1752;66,1600;2,1861;34,9724;66,1600;34,9724
63,4409;2,1698;66,2300;2,1820;35,2000;66,2300;35,2000
63,5410;2,1651;66,5200;2,1755;35,1931;66,5200;35,1931
63,8083;2,1617;66,2400;2,1721;35,4552;66,2400;35,4552
51,8982;2,5910;54,3000;2,5770;27,8759;54,3000;27,8759
51,0733;2,6155;54,0400;2,6163;27,3172;54,0400;27,3172
