;config_126_avg;config_126_std;config_126_run_0;config_126_run_1;config_126_run_2;config_126_run_3;config_126_run_4
Standard_Acc;59,1620;0,0950;59,0200;59,1150;59,2700;59,1400;59,2650
RMSCE;0,0691;0,0047;0,0759;0,0688;0,0650;0,0631;0,0727
gaussian_noise;36,6400;1,1775;38,4000;35,6000;35,1000;37,2000;36,9000
shot_noise;41,5200;1,0962;40,7000;42,3000;43,3000;40,8000;40,5000
impulse_noise;34,2400;1,7165;33,8000;35,8000;31,3000;34,2000;36,1000
defocus_blur;30,4600;1,1672;30,7000;29,6000;30,4000;29,1000;32,5000
glass_blur;23,4600;1,1038;22,1000;23,0000;24,5000;25,0000;22,7000
motion_blur;41,1200;1,0028;40,5000;41,6000;42,8000;40,8000;39,9000
zoom_blur;32,7800;1,8851;34,8000;31,2000;30,4000;35,1000;32,4000
snow;47,3400;1,6020;45,6000;45,7000;47,0000;49,0000;49,4000
frost;49,5200;1,6437;51,2000;47,6000;51,3000;49,9000;47,6000
fog;42,6000;1,6757;42,9000;39,9000;42,1000;43,0000;45,1000
brightness;48,3000;1,1983;48,8000;48,1000;48,9000;46,1000;49,6000
contrast;18,1400;1,2175;17,0000;16,7000;19,6000;19,5000;17,9000
elastic_transform;48,3800;1,8691;49,7000;48,9000;48,5000;44,8000;50,0000
pixelate;52,3000;1,5073;53,8000;50,2000;53,0000;53,7000;50,8000
jpeg_compression;52,8800;0,8998;54,3000;53,5000;52,1000;52,6000;51,9000
speckle_noise;35,0200;1,6558;33,6000;35,3000;35,7000;32,9000;37,6000
gaussian_blur;23,7200;0,7440;22,8000;23,9000;24,5000;24,5000;22,9000
spatter;46,7800;1,1634;46,2000;44,8000;48,0000;47,7000;47,2000
saturate;42,9400;1,4037;42,0000;45,7000;42,0000;42,3000;42,7000
blue_noise_sample;32,3600;0,9478;32,0000;31,9000;34,2000;31,5000;32,2000
brownish_noise;39,0400;1,2060;37,9000;40,5000;37,9000;40,5000;38,4000
caustic_refraction;27,7800;1,3422;25,9000;26,4000;28,8000;29,0000;28,8000
checkerboard_cutout;33,4800;1,5381;32,8000;35,8000;33,7000;34,0000;31,1000
cocentric_sine_waves;28,0000;1,6745;27,3000;25,8000;30,8000;28,7000;27,4000
inverse_sparkles;24,1000;1,2410;26,1000;23,3000;23,2000;22,9000;25,0000
perlin_noise;48,1200;1,5078;46,5000;46,3000;50,2000;49,1000;48,5000
plasma_noise;19,1200;0,8953;18,0000;18,7000;19,3000;20,7000;18,9000
single_frequency_greyscale;22,9200;0,7985;23,1000;21,6000;22,8000;24,1000;23,0000
sparkles;50,3000;1,7401;48,5000;49,2000;50,6000;53,5000;49,7000
Acc_C-all-19;39,3758;0,2507;39,4158;38,9158;39,5000;39,3789;39,6684
Acc_C-original-15;39,9787;0,3473;40,2867;39,3133;40,0200;40,0533;40,2200
Acc_C-bar-10;32,5220;0,6401;31,8100;31,9500;33,1500;33,4000;32,3000
Acc_all-ex-pixelwise-noise-24;37,2325;0,4128;37,0208;36,5833;37,6000;37,7333;37,2250
RMSCE_C;0,1936;0,0089;0,2050;0,1910;0,1847;0,1841;0,2030
Combined_Noise;52,6470;0,1876;52,3900;52,4800;52,7850;52,8950;52,6850
