;config_378_avg;config_378_std;config_378_run_0;config_378_run_1;config_378_run_2;config_378_run_3;config_378_run_4
Standard_Acc;72,1670;0,3598;71,7000;71,8450;72,4150;72,1950;72,6800
RMSCE;0,0304;0,0036;0,0322;0,0360;0,0306;0,0252;0,0283
gaussian_noise;47,2000;1,1082;46,9000;47,6000;45,6000;46,9000;49,0000
shot_noise;50,2400;1,4066;50,2000;50,5000;49,2000;48,6000;52,7000
impulse_noise;48,9800;1,9135;47,5000;50,6000;46,1000;49,5000;51,2000
defocus_blur;53,2800;1,6437;52,6000;50,4000;53,9000;54,9000;54,6000
glass_blur;30,2400;1,2274;28,6000;29,5000;31,4000;29,8000;31,9000
motion_blur;55,9400;0,9436;54,9000;55,5000;57,6000;56,3000;55,4000
zoom_blur;48,3600;1,2722;48,2000;48,1000;47,3000;50,8000;47,4000
snow;60,7000;2,1624;59,1000;58,4000;59,4000;62,9000;63,7000
frost;61,3400;0,9541;61,2000;59,8000;62,3000;62,4000;61,0000
fog;63,8600;1,5564;62,2000;61,9000;65,4000;64,2000;65,6000
brightness;65,0200;1,0303;63,6000;64,7000;65,1000;64,9000;66,8000
contrast;53,4600;2,5017;49,5000;51,9000;53,9000;56,2000;55,8000
elastic_transform;58,9600;1,4347;59,7000;57,4000;58,3000;58,0000;61,4000
pixelate;62,1200;1,2844;63,1000;59,8000;63,3000;61,7000;62,7000
jpeg_compression;64,5600;0,9810;65,7000;64,9000;63,4000;63,4000;65,4000
speckle_noise;47,3400;2,8415;44,2000;49,5000;46,4000;44,9000;51,7000
gaussian_blur;45,2600;1,7817;44,1000;42,3000;46,5000;46,9000;46,5000
spatter;59,4400;1,2722;58,5000;57,7000;60,0000;59,6000;61,4000
saturate;59,9600;1,1360;58,6000;62,0000;59,3000;59,9000;60,0000
blue_noise_sample;52,0400;2,6860;47,3000;51,4000;55,3000;52,7000;53,5000
brownish_noise;54,3600;1,8885;53,3000;52,5000;53,3000;57,8000;54,9000
caustic_refraction;34,4800;2,2382;32,0000;32,1000;34,3000;37,5000;36,5000
checkerboard_cutout;45,0800;1,6167;43,4000;47,5000;46,3000;44,8000;43,4000
cocentric_sine_waves;28,5400;1,9612;26,9000;28,2000;32,2000;26,8000;28,6000
inverse_sparkles;27,7600;1,3078;29,2000;27,3000;27,1000;25,9000;29,3000
perlin_noise;59,8400;1,7648;59,7000;57,9000;61,2000;58,0000;62,4000
plasma_noise;30,1400;2,5819;26,7000;28,3000;31,0000;34,3000;30,4000
single_frequency_greyscale;26,3400;1,0594;26,1000;28,2000;26,7000;25,3000;25,4000
sparkles;63,0000;1,8232;63,8000;60,3000;64,8000;64,7000;61,4000
Acc_C-all-19;54,5400;0,8562;53,6000;53,8158;54,4421;54,8316;56,0105
Acc_C-original-15;54,9507;0,8217;54,2000;54,0667;54,8133;55,3667;56,3067
Acc_C-bar-10;42,1580;0,9001;40,8400;41,3700;43,2200;42,7800;42,5800
Acc_all-ex-pixelwise-noise-24;50,5017;0,8045;49,6125;49,4417;51,0000;51,1250;51,3292
RMSCE_C;0,1209;0,0073;0,1293;0,1282;0,1204;0,1096;0,1168
Combined_Noise;65,3760;0,6321;64,4700;65,1550;65,6350;65,2250;66,3950
