time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
121,1829;6,1837;4,8079;10,9000;4,4276;6,1172;10,9000;6,1172
242,0376;15,3817;4,1999;19,5600;4,0472;10,2345;19,5600;10,2345
363,6247;22,4915;3,8590;22,8100;3,8623;10,9103;22,8100;10,9103
486,9773;27,2810;3,6299;28,3200;3,6669;13,8138;28,3200;13,8138
610,1313;31,1284;3,4548;32,2500;3,4700;16,4276;32,2500;16,4276
732,1414;34,3258;3,3240;32,9900;3,4550;14,1379;32,9900;14,1379
861,5882;37,0001;3,2154;38,4400;3,2331;18,6690;38,4400;18,6690
983,7586;39,3073;3,1271;37,8600;3,3009;14,7862;37,8600;14,7862
1102,5707;41,3756;3,0362;39,4800;3,1733;17,6000;39,4800;17,6000
1226,9220;43,1557;2,9662;41,9600;3,1276;18,6207;41,9600;18,6207
1355,1400;44,6509;2,9051;44,8500;2,9793;19,5931;44,8500;19,5931
1475,5563;45,9881;2,8497;45,3700;2,9853;18,3724;45,3700;18,3724
1597,8094;47,5552;2,7900;48,3800;2,8870;19,4483;48,3800;19,4483
1723,6165;48,8354;2,7395;49,8800;2,8651;21,2345;49,8800;21,2345
1845,7042;49,8945;2,6987;49,4800;2,8516;20,3448;49,4800;20,3448
1964,5581;51,0936;2,6563;51,2800;2,7920;21,5862;51,2800;21,5862
2090,7879;51,8987;2,6219;51,4900;2,7683;20,8000;51,4900;20,8000
2216,5784;52,8328;2,5891;51,8700;2,7558;21,5655;51,8700;21,5655
2339,4835;53,3549;2,5748;52,4500;2,7381;21,7931;52,4500;21,7931
2461,1392;53,4509;2,5679;52,7000;2,7199;21,7862;52,7000;21,7862
2585,2339;44,1379;2,9212;40,7800;3,1862;14,5448;40,7800;14,5448
2709,5736;44,7539;2,8948;43,0300;3,0869;19,6690;43,0300;19,6690
2829,9137;45,5330;2,8643;43,2700;3,0344;17,6414;43,2700;17,6414
2951,5330;46,6041;2,8281;44,1900;3,0554;16,1586;44,1900;16,1586
