;config_333_avg;config_333_std;config_333_run_0;config_333_run_1;config_333_run_2;config_333_run_3;config_333_run_4
Standard_Acc;57,2740;1,1459;57,0550;57,6100;56,8350;55,6800;59,1900
RMSCE;0,0522;0,0075;0,0584;0,0420;0,0539;0,0615;0,0453
gaussian_noise;37,6000;2,4633;42,2000;38,1000;36,2000;36,0000;35,5000
shot_noise;41,1000;2,4956;44,7000;42,5000;37,7000;39,0000;41,6000
impulse_noise;38,0600;2,2069;41,4000;36,2000;35,2000;38,2000;39,3000
defocus_blur;43,3000;1,6947;42,1000;43,6000;46,2000;41,2000;43,4000
glass_blur;21,8000;2,0060;22,7000;25,3000;20,9000;19,8000;20,3000
motion_blur;39,0800;3,1852;36,9000;44,9000;39,7000;35,8000;38,1000
zoom_blur;32,3000;1,7367;32,3000;35,6000;30,6000;31,4000;31,6000
snow;47,5000;2,2054;47,2000;45,8000;45,6000;47,2000;51,7000
frost;46,6200;1,5406;47,8000;45,4000;48,9000;44,7000;46,3000
fog;50,4000;2,0562;50,4000;50,1000;51,1000;47,0000;53,4000
brightness;49,9800;1,8691;49,8000;49,1000;51,4000;47,1000;52,5000
contrast;44,2200;1,9009;42,5000;44,0000;43,4000;43,3000;47,9000
elastic_transform;48,0000;2,1270;49,2000;49,1000;45,8000;45,2000;50,7000
pixelate;46,5400;1,7511;46,8000;43,3000;47,5000;46,6000;48,5000
jpeg_compression;38,1800;3,1733;40,3000;37,2000;36,9000;33,6000;42,9000
speckle_noise;37,2000;2,3486;40,4000;38,9000;34,9000;34,2000;37,6000
gaussian_blur;38,1400;2,4270;35,0000;41,7000;37,9000;36,2000;39,9000
spatter;47,8600;1,8007;49,8000;45,9000;47,5000;46,0000;50,1000
saturate;48,8400;1,9765;50,6000;50,8000;48,6000;45,3000;48,9000
blue_noise_sample;43,2000;1,6456;43,4000;43,0000;44,0000;40,3000;45,3000
brownish_noise;35,2800;2,2049;36,2000;37,8000;34,8000;31,3000;36,3000
caustic_refraction;27,1200;0,6462;26,4000;26,3000;27,5000;27,5000;27,9000
checkerboard_cutout;34,4000;1,8601;33,8000;37,7000;33,9000;32,0000;34,6000
cocentric_sine_waves;19,5600;2,6020;22,1000;20,0000;22,4000;15,6000;17,7000
inverse_sparkles;15,2400;2,3105;18,1000;15,4000;15,2000;11,1000;16,4000
perlin_noise;46,2000;1,8033;45,3000;47,0000;48,0000;43,1000;47,6000
plasma_noise;16,3400;0,6829;16,0000;15,9000;17,6000;16,5000;15,7000
single_frequency_greyscale;18,4200;0,3544;18,1000;19,0000;18,5000;18,5000;18,0000
sparkles;46,1000;0,5329;45,4000;45,9000;47,0000;46,3000;45,9000
Acc_C-all-19;41,9326;1,1848;42,7421;42,5000;41,3684;39,8842;43,1684
Acc_C-original-15;41,6453;1,1162;42,4200;42,0133;41,1400;39,7400;42,9133
Acc_C-bar-10;30,1860;0,9949;30,4800;30,8000;30,8900;28,2200;30,5400
Acc_all-ex-pixelwise-noise-24;37,5592;1,0720;37,7000;38,2000;37,7875;35,5125;38,5958
RMSCE_C;0,1478;0,0121;0,1449;0,1300;0,1442;0,1672;0,1527
Combined_Noise;51,8090;1,3480;53,2600;52,8600;50,9050;49,6350;52,3850
