;config_194_avg;config_194_std;config_194_run_0;config_194_run_1;config_194_run_2;config_194_run_3;config_194_run_4
Standard_Acc;72,2680;0,2850;72,1000;72,5350;72,3200;71,8100;72,5750
RMSCE;0,0289;0,0041;0,0319;0,0231;0,0325;0,0247;0,0323
gaussian_noise;25,3600;1,2435;27,5000;25,2000;25,8000;24,1000;24,2000
shot_noise;29,2800;2,5678;32,5000;29,7000;31,1000;28,0000;25,1000
impulse_noise;21,4200;1,6302;24,6000;21,2000;20,8000;20,2000;20,3000
defocus_blur;39,3000;1,1402;37,8000;41,1000;39,9000;39,2000;38,5000
glass_blur;20,8800;1,7938;20,1000;24,1000;21,5000;19,2000;19,5000
motion_blur;49,0800;0,8588;49,7000;49,9000;49,4000;48,9000;47,5000
zoom_blur;36,0000;1,9545;34,2000;37,8000;34,5000;38,9000;34,6000
snow;57,1000;1,5007;56,9000;56,7000;54,6000;58,6000;58,7000
frost;59,4000;1,2442;61,1000;59,0000;60,6000;57,9000;58,4000
fog;57,6400;1,3937;56,6000;56,4000;58,8000;56,6000;59,8000
brightness;57,6400;1,3822;57,5000;56,0000;59,5000;56,3000;58,9000
contrast;30,0400;1,5474;28,6000;30,1000;32,7000;28,4000;30,4000
elastic_transform;53,7000;1,6162;56,2000;54,3000;53,3000;51,2000;53,5000
pixelate;60,9800;1,4985;63,3000;60,7000;61,3000;58,6000;61,0000
jpeg_compression;63,8600;1,0781;65,4000;64,5000;62,3000;63,1000;64,0000
speckle_noise;21,0400;1,3994;21,7000;22,3000;22,3000;18,7000;20,2000
gaussian_blur;27,7200;1,7509;25,6000;30,8000;28,0000;27,6000;26,6000
spatter;58,3000;0,4690;58,9000;58,6000;57,5000;58,3000;58,2000
saturate;55,4400;1,2419;55,1000;56,7000;57,0000;54,7000;53,7000
blue_noise_sample;44,7000;1,4697;41,9000;45,5000;46,1000;44,7000;45,3000
brownish_noise;51,7800;1,2172;51,9000;53,2000;50,6000;50,2000;53,0000
caustic_refraction;35,9200;1,1720;37,6000;36,6000;35,9000;35,4000;34,1000
checkerboard_cutout;40,3600;1,2043;41,9000;39,0000;40,8000;38,9000;41,2000
cocentric_sine_waves;30,1400;0,6946;29,9000;29,3000;31,4000;29,9000;30,2000
inverse_sparkles;26,4000;1,3535;28,3000;25,7000;26,5000;24,3000;27,2000
perlin_noise;59,6800;1,9954;60,4000;57,9000;63,0000;57,4000;59,7000
plasma_noise;19,5800;0,4792;20,3000;18,8000;19,6000;19,7000;19,5000
single_frequency_greyscale;26,0400;0,6020;26,9000;25,5000;25,8000;25,4000;26,6000
sparkles;63,4400;1,5055;65,3000;64,3000;62,2000;64,2000;61,2000
Acc_C-all-19;43,3779;0,5843;43,8579;43,9526;43,7316;42,5526;42,7947
Acc_C-original-15;44,1120;0,5657;44,8000;44,4467;44,4067;43,2800;43,6267
Acc_C-bar-10;39,8040;0,4968;40,4400;39,5800;40,1900;39,0100;39,8000
Acc_all-ex-pixelwise-noise-24;45,0175;0,4132;45,3958;45,2917;45,2792;44,2875;44,8333
RMSCE_C;0,1605;0,0057;0,1580;0,1566;0,1598;0,1565;0,1715
Combined_Noise;53,8600;0,6257;54,5550;53,5400;54,6700;53,1850;53,3500
