;config_124_avg;config_124_std;config_124_run_0;config_124_run_1;config_124_run_2;config_124_run_3;config_124_run_4
Standard_Acc;57,7900;0,3658;57,4350;57,6150;57,5100;57,9650;58,4250
RMSCE;0,0855;0,0072;0,0782;0,0981;0,0877;0,0850;0,0787
gaussian_noise;27,4400;2,1172;27,3000;24,4000;26,8000;27,7000;31,0000
shot_noise;32,5000;1,7922;29,9000;32,1000;33,4000;31,8000;35,3000
impulse_noise;24,9000;1,7378;23,2000;23,3000;24,5000;25,6000;27,9000
defocus_blur;25,0600;0,9583;26,1000;24,3000;25,1000;23,7000;26,1000
glass_blur;18,3000;1,0714;18,3000;19,4000;16,3000;18,5000;19,0000
motion_blur;32,8000;2,4593;33,7000;28,1000;33,8000;35,3000;33,1000
zoom_blur;28,3400;0,6086;28,8000;28,8000;27,5000;27,7000;28,9000
snow;40,5200;2,3524;38,1000;39,6000;40,3000;39,6000;45,0000
frost;42,5800;1,2968;44,0000;40,9000;44,2000;41,8000;42,0000
fog;36,7800;1,4932;36,2000;34,7000;39,3000;36,6000;37,1000
brightness;43,3000;1,0545;43,3000;43,2000;42,8000;42,0000;45,2000
contrast;12,5600;0,9790;11,7000;11,1000;13,1000;13,6000;13,3000
elastic_transform;45,3000;2,0367;48,4000;44,7000;42,2000;44,9000;46,3000
pixelate;50,1200;1,7104;53,0000;48,0000;50,9000;49,5000;49,2000
jpeg_compression;50,7200;1,7475;53,8000;50,7000;48,4000;50,6000;50,1000
speckle_noise;26,1800;2,1563;24,7000;25,8000;26,2000;24,0000;30,2000
gaussian_blur;20,8000;0,9445;19,6000;20,8000;21,8000;21,9000;19,9000
spatter;44,5200;1,9853;44,6000;41,2000;47,1000;45,8000;43,9000
saturate;37,3800;1,3819;35,7000;39,8000;36,9000;37,8000;36,7000
blue_noise_sample;28,3200;1,5689;26,0000;28,7000;27,2000;29,2000;30,5000
brownish_noise;36,7600;1,4719;34,7000;36,1000;36,1000;38,5000;38,4000
caustic_refraction;23,8600;0,7813;23,3000;23,5000;23,7000;23,4000;25,4000
checkerboard_cutout;28,9600;1,7534;29,0000;30,7000;27,2000;31,1000;26,8000
cocentric_sine_waves;21,7600;1,2737;21,1000;21,3000;22,5000;20,1000;23,8000
inverse_sparkles;22,8000;1,6864;23,6000;23,9000;23,0000;19,5000;24,0000
perlin_noise;42,4000;1,5336;40,3000;40,9000;43,4000;43,1000;44,3000
plasma_noise;17,0600;1,8184;15,9000;15,2000;18,5000;19,9000;15,8000
single_frequency_greyscale;18,2600;1,4719;16,9000;19,7000;19,1000;16,1000;19,5000
sparkles;49,1800;0,6882;49,0000;48,0000;49,7000;50,0000;49,2000
Acc_C-all-19;33,6895;0,6556;33,7053;32,6789;33,7158;33,6000;34,7474
Acc_C-original-15;34,0813;0,7823;34,3867;32,8867;33,9067;33,9267;35,3000
Acc_C-bar-10;28,9360;0,5766;27,9800;28,8000;29,0400;29,0900;29,7700
Acc_all-ex-pixelwise-noise-24;32,9217;0,3802;32,8792;32,2750;33,0375;32,9583;33,4583
RMSCE_C;0,2335;0,0124;0,2244;0,2552;0,2386;0,2279;0,2211
Combined_Noise;49,8240;0,7353;49,0100;49,3650;50,1400;49,5050;51,1000
