;config_399_avg;config_399_std;config_399_run_0;config_399_run_1;config_399_run_2;config_399_run_3;config_399_run_4
Standard_Acc;71,6040;0,2661;71,6600;71,6750;71,1250;71,6150;71,9450
RMSCE;0,0213;0,0032;0,0195;0,0202;0,0267;0,0175;0,0226
gaussian_noise;50,3800;2,1702;54,1000;49,4000;48,3000;48,6000;51,5000
shot_noise;54,2400;1,6243;55,9000;55,2000;53,3000;51,5000;55,3000
impulse_noise;51,3600;2,7493;54,7000;52,1000;46,9000;49,8000;53,3000
defocus_blur;55,6400;0,8523;55,2000;57,0000;54,6000;56,2000;55,2000
glass_blur;33,6400;1,1842;35,5000;33,2000;33,0000;34,4000;32,1000
motion_blur;57,1800;1,5740;56,5000;59,5000;58,1000;57,0000;54,8000
zoom_blur;48,4400;1,3321;47,5000;48,3000;46,6000;50,3000;49,5000
snow;61,6000;3,1087;61,9000;59,5000;56,9000;65,4000;64,3000
frost;61,7600;1,0249;62,6000;61,4000;60,8000;63,3000;60,7000
fog;63,9200;1,3318;62,7000;62,6000;63,6000;64,5000;66,2000
brightness;64,2400;2,1657;64,0000;62,3000;66,6000;61,5000;66,8000
contrast;54,6400;0,7526;53,7000;54,3000;54,3000;55,0000;55,9000
elastic_transform;60,4000;1,4751;62,1000;61,1000;58,1000;59,3000;61,4000
pixelate;62,2200;1,4648;64,6000;61,0000;62,7000;62,4000;60,4000
jpeg_compression;64,6200;1,6449;66,2000;65,6000;61,5000;64,6000;65,2000
speckle_noise;50,4000;1,4085;50,5000;50,5000;49,1000;49,0000;52,9000
gaussian_blur;49,2200;1,9702;46,0000;49,2000;48,4000;51,5000;51,0000
spatter;59,8200;2,0702;59,5000;56,1000;61,8000;61,7000;60,0000
saturate;60,1000;1,1883;59,3000;62,4000;59,8000;59,1000;59,9000
blue_noise_sample;53,4600;1,4431;52,3000;51,7000;53,0000;55,0000;55,3000
brownish_noise;54,8800;0,2713;54,5000;55,0000;54,9000;54,7000;55,3000
caustic_refraction;37,1000;1,7799;38,0000;35,0000;35,2000;39,7000;37,6000
checkerboard_cutout;45,8400;1,0892;45,1000;48,0000;45,5000;45,2000;45,4000
cocentric_sine_waves;30,2400;0,6974;30,8000;30,6000;31,0000;29,4000;29,4000
inverse_sparkles;27,0800;1,1016;28,5000;26,7000;27,6000;25,2000;27,4000
perlin_noise;61,5800;0,9174;61,6000;59,8000;62,1000;62,2000;62,2000
plasma_noise;30,2400;1,3574;30,1000;27,7000;31,0000;31,6000;30,8000
single_frequency_greyscale;28,6200;1,6228;27,8000;31,2000;26,9000;29,8000;27,4000
sparkles;63,7600;0,9604;64,4000;63,9000;63,3000;65,0000;62,2000
Acc_C-all-19;55,9905;0,5871;56,4474;55,8263;54,9684;56,0579;56,6526
Acc_C-original-15;56,2853;0,7302;57,1467;56,1667;55,0200;56,2533;56,8400
Acc_C-bar-10;43,2800;0,2852;43,3100;42,9600;43,0500;43,7800;43,3000
Acc_all-ex-pixelwise-noise-24;51,5325;0,3508;51,5875;51,3083;51,0125;52,0417;51,7125
RMSCE_C;0,1002;0,0038;0,1004;0,0991;0,1066;0,0947;0,1003
Combined_Noise;65,3950;0,2488;65,2150;65,6750;65,2200;65,1450;65,7200
