;config_392_avg;config_392_std;config_392_run_0;config_392_run_1;config_392_run_2;config_392_run_3;config_392_run_4
Standard_Acc;71,3900;0,1240;71,2600;71,3450;71,5400;71,2700;71,5350
RMSCE;0,0251;0,0031;0,0303;0,0244;0,0214;0,0227;0,0265
gaussian_noise;51,4200;1,6314;52,8000;50,5000;53,1000;48,7000;52,0000
shot_noise;54,2000;1,2728;54,4000;56,0000;54,7000;52,1000;53,8000
impulse_noise;52,4000;1,2083;51,6000;52,4000;52,0000;51,3000;54,7000
defocus_blur;54,8800;1,7011;55,9000;52,0000;55,7000;56,8000;54,0000
glass_blur;32,7800;0,8565;33,2000;32,9000;33,4000;33,3000;31,1000
motion_blur;57,3600;1,2909;57,8000;58,2000;57,1000;58,7000;55,0000
zoom_blur;49,0200;2,0410;47,9000;48,1000;46,3000;51,4000;51,4000
snow;61,4600;2,0529;59,3000;60,7000;59,5000;63,7000;64,1000
frost;62,2600;1,9448;64,4000;60,8000;63,5000;63,4000;59,2000
fog;63,9000;1,5937;63,5000;61,0000;65,0000;64,5000;65,5000
brightness;64,3600;1,3276;63,3000;62,4000;66,1000;65,0000;65,0000
contrast;52,7800;1,3600;50,8000;52,0000;53,0000;54,9000;53,2000
elastic_transform;59,7600;1,4678;62,1000;58,6000;58,2000;59,1000;60,8000
pixelate;63,2000;1,4085;65,3000;61,4000;64,3000;62,7000;62,3000
jpeg_compression;64,7800;1,2952;66,7000;65,6000;62,9000;64,1000;64,6000
speckle_noise;51,2600;1,9376;49,9000;54,0000;51,3000;48,5000;52,6000
gaussian_blur;49,4400;1,9643;46,4000;48,2000;49,6000;51,5000;51,5000
spatter;58,9400;0,7684;58,8000;57,8000;60,2000;58,8000;59,1000
saturate;60,3200;0,7386;59,7000;61,3000;59,3000;60,9000;60,4000
blue_noise_sample;51,8400;2,2818;49,6000;50,6000;56,2000;51,2000;51,6000
brownish_noise;55,3000;0,7014;54,3000;55,0000;56,1000;55,0000;56,1000
caustic_refraction;37,2400;2,2446;35,7000;34,7000;36,5000;41,1000;38,2000
checkerboard_cutout;46,2000;1,8374;43,1000;48,3000;45,3000;46,8000;47,5000
cocentric_sine_waves;30,3000;1,4615;29,4000;29,2000;33,0000;30,7000;29,2000
inverse_sparkles;27,4800;1,4148;28,5000;26,6000;28,5000;25,1000;28,7000
perlin_noise;61,6400;1,2290;62,4000;60,0000;63,2000;62,2000;60,4000
plasma_noise;30,7200;1,6030;29,5000;28,2000;32,1000;32,3000;31,5000
single_frequency_greyscale;29,0000;1,8055;27,8000;30,4000;29,7000;31,0000;26,1000
sparkles;62,6400;2,2366;63,1000;60,0000;63,4000;66,2000;60,5000
Acc_C-all-19;56,0274;0,3078;55,9895;55,4684;56,0632;56,2842;56,3316
Acc_C-original-15;56,3040;0,4151;56,6000;55,5067;56,3200;56,6467;56,4467
Acc_C-bar-10;43,2360;0,8892;42,3400;42,3000;44,4000;44,1600;42,9800
Acc_all-ex-pixelwise-noise-24;51,4900;0,6276;51,2042;50,5583;51,7458;52,4667;51,4750
RMSCE_C;0,1037;0,0052;0,1124;0,1034;0,0978;0,0992;0,1059
Combined_Noise;65,5180;0,3538;65,0350;65,6250;65,9950;65,1950;65,7400
