;config_391_avg;config_391_std;config_391_run_0;config_391_run_1;config_391_run_2;config_391_run_3;config_391_run_4
Standard_Acc;71,5200;0,2014;71,1500;71,5350;71,6200;71,7550;71,5400
RMSCE;0,0259;0,0035;0,0277;0,0243;0,0313;0,0253;0,0208
gaussian_noise;50,4800;2,1748;53,9000;50,9000;49,1000;47,4000;51,1000
shot_noise;54,2000;1,2442;56,6000;53,7000;53,7000;53,0000;54,0000
impulse_noise;52,2400;1,0929;53,1000;53,0000;50,2000;52,0000;52,9000
defocus_blur;55,5000;0,7874;55,0000;54,3000;55,7000;56,6000;55,9000
glass_blur;33,2200;1,1957;33,3000;30,9000;33,9000;34,2000;33,8000
motion_blur;58,3000;1,6733;55,6000;59,2000;59,0000;60,4000;57,3000
zoom_blur;48,4200;1,5118;47,9000;49,1000;46,2000;48,1000;50,8000
snow;60,8400;2,4418;59,6000;58,2000;58,9000;63,2000;64,3000
frost;62,0000;1,0198;62,1000;61,3000;63,4000;62,7000;60,5000
fog;63,7200;2,5655;62,2000;59,6000;66,1000;64,2000;66,5000
brightness;64,4200;1,2576;64,7000;63,1000;66,2000;62,9000;65,2000
contrast;54,1200;2,0143;52,1000;51,9000;54,1000;55,2000;57,3000
elastic_transform;59,4600;1,4975;61,8000;59,0000;57,7000;58,3000;60,5000
pixelate;62,8000;1,6492;65,4000;60,2000;63,0000;62,8000;62,6000
jpeg_compression;64,4000;0,9633;64,7000;64,9000;62,9000;63,8000;65,7000
speckle_noise;51,4800;1,1479;52,2000;51,9000;51,9000;49,2000;52,2000
gaussian_blur;49,4000;2,9496;44,1000;52,8000;48,9000;51,2000;50,0000
spatter;59,2200;1,5118;61,0000;57,1000;60,8000;58,1000;59,1000
saturate;60,1600;1,4347;60,0000;61,9000;61,6000;58,1000;59,2000
blue_noise_sample;52,6800;2,6873;51,9000;50,2000;57,0000;49,9000;54,4000
brownish_noise;54,6800;0,8328;54,6000;53,3000;54,5000;55,8000;55,2000
caustic_refraction;37,2800;1,3891;36,9000;35,0000;37,5000;39,3000;37,7000
checkerboard_cutout;46,5800;0,5636;46,6000;46,8000;45,9000;47,5000;46,1000
cocentric_sine_waves;30,6600;1,7304;30,7000;28,8000;33,9000;30,0000;29,9000
inverse_sparkles;27,1400;1,5108;29,6000;25,7000;27,5000;25,4000;27,5000
perlin_noise;60,5800;0,9368;60,4000;60,1000;62,3000;59,5000;60,6000
plasma_noise;31,1800;1,2890;31,7000;29,8000;33,3000;31,2000;29,9000
single_frequency_greyscale;28,3000;1,5659;26,1000;29,2000;27,4000;30,7000;28,1000
sparkles;62,7400;1,5932;64,4000;61,0000;63,3000;64,3000;60,7000
Acc_C-all-19;56,0200;0,4411;56,0684;55,4211;55,9632;55,8632;56,7842
Acc_C-original-15;56,2747;0,6361;56,5333;55,2867;56,0067;56,3200;57,2267
Acc_C-bar-10;43,1820;0,7288;43,2900;41,9900;44,2600;43,3600;43,0100
Acc_all-ex-pixelwise-noise-24;51,4633;0,5059;51,2708;50,5500;51,8333;51,8125;51,8500
RMSCE_C;0,1042;0,0032;0,1051;0,1046;0,1071;0,1061;0,0981
Combined_Noise;65,6100;0,2642;65,8600;65,3250;65,6250;65,9400;65,3000
