;config_367_avg;config_367_std;config_367_run_0;config_367_run_1;config_367_run_2;config_367_run_3;config_367_run_4
Standard_Acc;29,2530;35,8275;0,0000;0,0000;0,0000;73,0350;73,2300
RMSCE;0,0096;0,0118;0,0000;0,0000;0,0000;0,0260;0,0218
gaussian_noise;16,8800;20,6876;0,0000;0,0000;0,0000;41,0000;43,4000
shot_noise;18,8200;23,1201;0,0000;0,0000;0,0000;44,2000;49,9000
impulse_noise;18,9000;23,1525;0,0000;0,0000;0,0000;46,5000;48,0000
defocus_blur;20,7600;25,4257;0,0000;0,0000;0,0000;51,9000;51,9000
glass_blur;11,6400;14,2560;0,0000;0,0000;0,0000;29,1000;29,1000
motion_blur;21,2800;26,0653;0,0000;0,0000;0,0000;53,8000;52,6000
zoom_blur;20,0800;24,6137;0,0000;0,0000;0,0000;51,8000;48,6000
snow;24,9400;30,5459;0,0000;0,0000;0,0000;62,0000;62,7000
frost;24,3200;29,7864;0,0000;0,0000;0,0000;61,1000;60,5000
fog;25,8600;31,6719;0,0000;0,0000;0,0000;64,7000;64,6000
brightness;25,8800;31,7327;0,0000;0,0000;0,0000;62,3000;67,1000
contrast;20,6600;25,3247;0,0000;0,0000;0,0000;50,0000;53,3000
elastic_transform;23,7200;29,0732;0,0000;0,0000;0,0000;57,5000;61,1000
pixelate;24,1600;29,5909;0,0000;0,0000;0,0000;60,8000;60,0000
jpeg_compression;26,4000;32,3363;0,0000;0,0000;0,0000;66,7000;65,3000
speckle_noise;16,7600;20,7231;0,0000;0,0000;0,0000;37,4000;46,4000
gaussian_blur;18,2400;22,3394;0,0000;0,0000;0,0000;45,7000;45,5000
spatter;23,9800;29,3714;0,0000;0,0000;0,0000;59,4000;60,5000
saturate;23,5000;28,7844;0,0000;0,0000;0,0000;58,1000;59,4000
blue_noise_sample;20,5400;25,1835;0,0000;0,0000;0,0000;49,5000;53,2000
brownish_noise;22,0400;26,9946;0,0000;0,0000;0,0000;55,5000;54,7000
caustic_refraction;14,4600;17,7121;0,0000;0,0000;0,0000;36,6000;35,7000
checkerboard_cutout;18,3800;22,5247;0,0000;0,0000;0,0000;47,2000;44,7000
cocentric_sine_waves;10,3400;12,6648;0,0000;0,0000;0,0000;25,6000;26,1000
inverse_sparkles;10,7400;13,1675;0,0000;0,0000;0,0000;25,9000;27,8000
perlin_noise;23,7400;29,0804;0,0000;0,0000;0,0000;58,5000;60,2000
plasma_noise;12,7600;15,6309;0,0000;0,0000;0,0000;31,4000;32,4000
single_frequency_greyscale;9,8400;12,0556;0,0000;0,0000;0,0000;25,1000;24,1000
sparkles;25,9600;31,8067;0,0000;0,0000;0,0000;66,3000;63,5000
Acc_C-all-19;21,4095;26,2247;0,0000;0,0000;0,0000;52,8421;54,2053
Acc_C-original-15;21,6200;26,4808;0,0000;0,0000;0,0000;53,5600;54,5400
Acc_C-bar-10;16,8800;20,6737;0,0000;0,0000;0,0000;42,1600;42,2400
Acc_all-ex-pixelwise-noise-24;20,1533;24,6828;0,0000;0,0000;0,0000;50,2917;50,4750
RMSCE_C;0,0508;0,0623;0,0000;0,0000;0,0000;0,1310;0,1232
Combined_Noise;26,1570;32,0380;0,0000;0,0000;0,0000;64,7800;66,0050
