;config_382_avg;config_382_std;config_382_run_0;config_382_run_1;config_382_run_2;config_382_run_3;config_382_run_4
Standard_Acc;71,6900;0,1837;71,6100;71,4500;71,7850;71,6150;71,9900
RMSCE;0,0306;0,0020;0,0325;0,0298;0,0294;0,0334;0,0280
gaussian_noise;49,7000;0,1789;49,6000;49,6000;49,5000;50,0000;49,8000
shot_noise;53,6800;1,0361;54,3000;54,0000;52,3000;52,7000;55,1000
impulse_noise;51,6600;1,5705;51,3000;53,4000;48,9000;51,8000;52,9000
defocus_blur;53,5400;1,1977;54,7000;53,8000;54,9000;52,0000;52,3000
glass_blur;32,6200;1,3136;33,2000;32,5000;34,1000;33,1000;30,2000
motion_blur;57,1600;1,5920;56,5000;58,1000;57,5000;59,2000;54,5000
zoom_blur;48,6400;1,6681;47,6000;50,1000;46,3000;50,9000;48,3000
snow;61,5000;2,3264;60,4000;59,4000;59,1000;64,3000;64,3000
frost;62,2800;1,7554;63,6000;60,9000;64,5000;62,7000;59,7000
fog;63,2800;1,8957;63,1000;59,7000;64,5000;65,0000;64,1000
brightness;64,7200;1,6999;64,6000;62,7000;65,5000;63,3000;67,5000
contrast;52,9400;2,4418;48,4000;53,7000;53,3000;53,5000;55,8000
elastic_transform;59,8200;2,3310;64,0000;60,0000;57,3000;58,0000;59,8000
pixelate;62,6000;1,1136;63,5000;61,1000;63,3000;63,7000;61,4000
jpeg_compression;64,7600;1,4375;67,2000;64,8000;62,7000;64,7000;64,4000
speckle_noise;49,1200;1,3167;48,5000;48,8000;47,7000;49,0000;51,6000
gaussian_blur;47,4200;1,3905;44,9000;48,8000;47,8000;48,5000;47,1000
spatter;59,8000;1,2602;60,2000;57,9000;61,8000;59,7000;59,4000
saturate;59,3400;1,1110;59,5000;61,2000;58,3000;59,6000;58,1000
blue_noise_sample;53,2600;1,9663;51,1000;51,7000;56,4000;52,5000;54,6000
brownish_noise;54,1600;0,6468;53,2000;54,6000;55,1000;54,0000;53,9000
caustic_refraction;37,3200;1,8192;37,8000;34,5000;37,9000;40,0000;36,4000
checkerboard_cutout;46,0800;1,3378;43,7000;47,5000;46,8000;45,6000;46,8000
cocentric_sine_waves;29,7200;0,8976;29,0000;28,4000;30,7000;30,6000;29,9000
inverse_sparkles;26,8400;1,3017;28,7000;27,4000;26,9000;24,7000;26,5000
perlin_noise;61,5200;1,3136;61,7000;60,8000;64,0000;60,4000;60,7000
plasma_noise;30,3200;1,3167;31,4000;28,9000;30,9000;31,8000;28,6000
single_frequency_greyscale;27,6000;0,2966;27,1000;27,9000;27,9000;27,6000;27,5000
sparkles;62,9800;1,5613;62,3000;61,4000;64,7000;65,0000;61,5000
Acc_C-all-19;55,5042;0,2335;55,5316;55,2895;55,2263;55,8789;55,5947
Acc_C-original-15;55,9267;0,2983;56,1333;55,5867;55,5800;56,3267;56,0067
Acc_C-bar-10;42,9800;0,6464;42,6000;42,3100;44,1300;43,2200;42,6400
Acc_all-ex-pixelwise-noise-24;51,1233;0,3654;51,0958;50,6708;51,4917;51,5792;50,7792
RMSCE_C;0,1110;0,0029;0,1096;0,1108;0,1123;0,1066;0,1155
Combined_Noise;65,4670;0,3364;65,3650;65,0650;65,9650;65,2000;65,7400
