;config_148_avg;config_148_std;config_148_run_0;config_148_run_1;config_148_run_2;config_148_run_3;config_148_run_4
Standard_Acc;59,7130;0,2855;59,4700;59,3450;59,7300;60,1450;59,8750
RMSCE;0,0667;0,0092;0,0773;0,0617;0,0784;0,0572;0,0590
gaussian_noise;36,2200;1,9364;37,1000;34,8000;35,3000;34,3000;39,6000
shot_noise;38,2600;2,2024;34,3000;38,4000;38,7000;38,8000;41,1000
impulse_noise;34,2400;2,7630;31,8000;32,4000;31,9000;36,7000;38,4000
defocus_blur;37,8200;1,3257;37,2000;38,3000;39,7000;35,7000;38,2000
glass_blur;29,3200;1,0666;30,1000;27,8000;30,5000;29,9000;28,3000
motion_blur;47,4600;1,9335;48,5000;46,8000;50,7000;45,4000;45,9000
zoom_blur;37,8600;0,7940;38,4000;37,8000;38,7000;38,0000;36,4000
snow;49,8000;1,6637;48,5000;47,5000;50,3000;50,4000;52,3000
frost;52,1800;2,0193;52,7000;52,1000;53,5000;54,2000;48,4000
fog;49,5200;1,3790;50,0000;47,8000;48,3000;49,8000;51,7000
brightness;50,3400;1,9200;52,7000;47,1000;50,9000;49,5000;51,5000
contrast;30,8600;0,7003;29,7000;31,9000;30,8000;30,9000;31,0000
elastic_transform;49,4600;1,0781;51,4000;49,2000;48,7000;48,3000;49,7000
pixelate;54,0600;2,2195;55,9000;51,0000;55,2000;56,4000;51,8000
jpeg_compression;54,3600;1,7036;56,6000;56,2000;52,8000;53,6000;52,6000
speckle_noise;31,6600;2,9817;27,8000;31,9000;28,8000;34,5000;35,3000
gaussian_blur;31,3000;0,6099;31,3000;32,1000;30,4000;30,9000;31,8000
spatter;47,3000;1,6112;48,6000;44,8000;46,1000;47,9000;49,1000
saturate;46,6000;1,0881;46,5000;48,5000;45,5000;45,6000;46,9000
blue_noise_sample;35,7200;1,4716;33,2000;37,2000;37,2000;35,5000;35,5000
brownish_noise;43,1800;1,7046;42,0000;42,0000;41,4000;45,3000;45,2000
caustic_refraction;30,4600;0,8523;31,6000;29,8000;29,7000;31,4000;29,8000
checkerboard_cutout;34,0000;1,3885;32,3000;34,1000;32,7000;36,1000;34,8000
cocentric_sine_waves;32,4000;1,1045;32,6000;30,5000;33,9000;32,2000;32,8000
inverse_sparkles;23,8600;1,7817;26,6000;22,4000;24,6000;21,5000;24,2000
perlin_noise;51,0200;0,5980;50,2000;51,8000;51,5000;50,5000;51,1000
plasma_noise;20,2800;1,8638;19,5000;17,0000;21,1000;22,1000;21,7000
single_frequency_greyscale;29,9800;0,6493;28,9000;30,9000;29,8000;30,1000;30,2000
sparkles;50,7400;1,9335;51,4000;48,3000;53,5000;51,7000;48,8000
Acc_C-all-19;42,5589;0,3988;42,5842;41,9158;42,4632;42,6737;43,1579
Acc_C-original-15;43,4507;0,4367;43,6600;42,6067;43,7333;43,4600;43,7933
Acc_C-bar-10;35,1640;0,4741;34,8300;34,4000;35,5400;35,6400;35,4100
Acc_all-ex-pixelwise-noise-24;41,0067;0,4043;41,3833;40,2375;41,2625;41,1417;41,0083
RMSCE_C;0,1581;0,0078;0,1680;0,1529;0,1674;0,1509;0,1514
Combined_Noise;49,1340;0,7702;48,0800;48,5500;49,1500;50,2600;49,6300
