train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,5760;4,8245;11,0700;4,4013;4,5862;11,0700;4,5862
12,0460;4,3671;16,4700;4,1317;7,0138;16,4700;7,0138
16,8040;4,1090;22,4500;3,8721;9,7379;22,4500;9,7379
20,5340;3,9278;27,5300;3,6321;11,5448;27,5300;11,5448
23,6830;3,7744;27,7700;3,6771;11,4207;27,7700;11,4207
26,2590;3,6586;30,4100;3,4775;11,4690;30,4100;11,4690
28,5690;3,5566;36,3200;3,2817;13,6414;36,3200;13,6414
30,6680;3,4655;34,9600;3,3619;13,4276;34,9600;13,4276
32,5870;3,3882;39,3100;3,1791;17,5379;39,3100;17,5379
34,3010;3,3107;41,6500;3,1588;17,4552;41,6500;17,4552
36,0070;3,2343;41,8200;3,0856;18,6621;41,8200;18,6621
37,5500;3,1712;43,6200;3,0214;17,7448;43,6200;17,7448
39,1650;3,1073;46,3000;2,9592;19,2828;46,3000;19,2828
40,2740;3,0582;47,3200;2,9189;19,0759;47,3200;19,0759
41,7650;3,0025;48,5300;2,8684;20,9310;48,5300;20,9310
42,6730;2,9603;49,4200;2,8374;21,4276;49,4200;21,4276
43,8640;2,9174;50,3600;2,7991;22,5517;50,3600;22,5517
44,7470;2,8874;51,0600;2,7780;23,0759;51,0600;23,0759
45,2320;2,8664;50,8400;2,7767;22,9034;50,8400;22,9034
45,6280;2,8545;51,3200;2,7560;22,6897;51,3200;22,6897
36,0850;3,2366;40,8800;3,1427;15,6966;40,8800;15,6966
36,0710;3,2284;42,5200;3,0975;19,7034;42,5200;19,7034
37,1590;3,1867;41,7700;3,1138;17,4345;41,7700;17,4345
38,2380;3,1486;45,9700;2,9727;19,8276;45,9700;19,8276
39,0890;3,1089;45,5000;2,9585;21,7931;45,5000;21,7931
39,9970;3,0664;46,7100;2,9105;21,1103;46,7100;21,1103
40,8300;3,0321;46,6200;2,9280;22,4000;46,6200;22,4000
41,6460;3,0052;49,3300;2,7913;21,1862;49,3300;21,1862
42,6710;2,9669;49,6500;2,7839;25,0690;49,6500;25,0690
43,3130;2,9395;51,1400;2,7535;24,9931;51,1400;24,9931
43,9920;2,9057;51,1500;2,7236;24,6276;51,1500;24,6276
44,9970;2,8727;51,0400;2,7665;24,9310;51,0400;24,9310
45,6400;2,8475;52,0700;2,7228;26,1862;52,0700;26,1862
46,1060;2,8246;54,3400;2,6668;25,0069;54,3400;25,0069
47,2130;2,7860;52,3200;2,7231;26,4138;52,3200;26,4138
47,7460;2,7553;53,8700;2,6292;26,2345;53,8700;26,2345
48,4390;2,7299;54,3900;2,6246;27,7448;54,3900;27,7448
49,3170;2,7019;54,9200;2,6017;26,3862;54,9200;26,3862
50,1090;2,6723;56,7500;2,5714;28,9793;56,7500;28,9793
50,5360;2,6489;56,2300;2,5562;29,0138;56,2300;29,0138
51,7030;2,6117;57,3800;2,5436;30,0345;57,3800;30,0345
52,1730;2,5903;57,6800;2,5156;29,9655;57,6800;29,9655
52,9560;2,5598;58,0800;2,5248;30,6828;58,0800;30,6828
