;config_462_avg;config_462_std;config_462_run_0;config_462_run_1;config_462_run_2;config_462_run_3;config_462_run_4
Standard_Acc;96,4740;0,0677;96,3900;96,4100;96,5400;96,4700;96,5600
RMSCE;0,0511;0,0045;0,0553;0,0431;0,0553;0,0523;0,0496
gaussian_noise;85,6000;0,7321;85,2000;85,9000;86,7000;84,5000;85,7000
shot_noise;87,3800;0,8400;87,4000;87,7000;88,6000;86,0000;87,2000
impulse_noise;85,2200;0,6145;84,9000;86,3000;84,7000;84,7000;85,5000
defocus_blur;93,8800;0,5192;94,3000;94,4000;93,0000;93,6000;94,1000
glass_blur;88,6600;0,8570;89,2000;88,0000;89,8000;88,9000;87,4000
motion_blur;92,6800;0,6853;92,8000;93,7000;92,9000;92,4000;91,6000
zoom_blur;92,9000;0,2608;92,8000;92,6000;93,3000;93,1000;92,7000
snow;91,3400;0,5953;92,0000;90,8000;91,1000;92,1000;90,7000
frost;93,8600;0,9091;92,5000;94,6000;93,5000;93,6000;95,1000
fog;94,3400;0,4841;94,7000;94,4000;94,9000;94,2000;93,5000
brightness;95,5200;0,6177;95,4000;95,2000;94,6000;96,3000;96,1000
contrast;94,1400;0,7632;93,6000;95,4000;94,6000;93,3000;93,8000
elastic_transform;91,8600;0,4630;92,3000;92,5000;91,7000;91,5000;91,3000
pixelate;89,8400;0,5535;89,4000;90,6000;90,3000;89,8000;89,1000
jpeg_compression;86,0200;0,4400;85,7000;86,0000;86,6000;85,4000;86,4000
speckle_noise;89,4000;0,4817;89,3000;89,9000;89,9000;89,3000;88,6000
gaussian_blur;90,8000;0,5550;90,8000;90,4000;91,3000;90,0000;91,5000
spatter;93,3600;0,5748;93,8000;92,7000;93,3000;94,2000;92,8000
saturate;95,4200;0,7250;95,3000;96,3000;96,2000;94,5000;94,8000
blue_noise;86,9400;0,9351;87,1000;88,0000;87,8000;86,3000;85,5000
brownish_noise;78,3000;1,7332;80,5000;76,0000;80,0000;76,9000;78,1000
checkerboard_cutout;87,3600;1,7557;87,1000;84,6000;87,2000;87,8000;90,1000
circular_motion_blur;92,4000;1,0080;91,7000;92,0000;94,3000;91,5000;92,5000
inverse_sparkles;76,8000;1,3755;75,3000;77,2000;77,5000;78,8000;75,2000
lines;79,7600;0,5571;79,1000;80,7000;79,3000;79,8000;79,9000
pinch_and_twirl;93,6800;0,1939;93,8000;93,8000;93,8000;93,7000;93,3000
ripple;86,8200;1,0496;87,6000;86,2000;88,3000;86,7000;85,3000
sparkles;87,2800;1,1754;85,7000;89,0000;86,6000;88,2000;86,9000
transverse_chromatic_abberation;84,2200;1,1839;83,1000;82,5000;84,9000;85,3000;85,3000
Acc_C-all-19;91,1695;0,2261;91,1263;91,4421;91,4211;90,9158;90,9421
Acc_C-original-15;90,8827;0,2272;90,8133;91,2067;91,0867;90,6267;90,6800
Acc_C-bar-10;85,3560;0,3497;85,1000;85,0000;85,9700;85,5000;85,2100
Acc_all-ex-pixelwise-noise-24;89,6350;0,1713;89,5208;89,5667;89,9583;89,6500;89,4792
RMSCE_C;0,0643;0,0021;0,0650;0,0619;0,0649;0,0677;0,0622
Combined_Noise;89,7540;0,4667;89,4000;89,8700;90,6100;89,5600;89,3300
