train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
36,1818;1,8584;49,6200;1,7263;41,4690;49,6200;41,4690
54,7408;1,5069;63,9100;1,4127;50,7724;63,9100;50,7724
62,8621;1,3407;66,5900;1,3502;55,0138;66,5900;55,0138
67,7628;1,2395;73,8900;1,2085;59,9724;73,8900;59,9724
70,8253;1,1694;78,2300;1,0710;60,7103;78,2300;60,7103
72,9737;1,1227;81,2700;1,0041;61,6138;81,2700;61,6138
74,7860;1,0850;81,0200;1,0008;64,0621;81,0200;64,0621
75,9241;1,0578;81,0700;0,9731;58,6897;81,0700;58,6897
77,4104;1,0263;85,1800;0,8893;63,8621;85,1800;63,8621
78,3785;0,9989;83,8800;0,9297;65,7379;83,8800;65,7379
79,5967;0,9716;85,4100;0,9039;64,1517;85,4100;64,1517
80,6889;0,9543;87,2000;0,8627;66,0828;87,2000;66,0828
81,1230;0,9362;86,7300;0,8525;65,3379;86,7300;65,3379
82,1711;0,9131;88,8100;0,7903;69,6069;88,8100;69,6069
83,0593;0,8938;89,2100;0,7803;71,3034;89,2100;71,3034
83,8774;0,8789;89,9100;0,7787;69,2138;89,9100;69,2138
84,4375;0,8627;90,1800;0,7637;71,3172;90,1800;71,3172
84,8436;0,8548;89,8600;0,7693;68,2828;89,8600;68,2828
85,0836;0,8481;90,2800;0,7511;70,7517;90,2800;70,7517
85,3657;0,8447;90,3500;0,7515;70,8552;90,3500;70,8552
78,7486;0,9917;83,2200;0,9487;61,7862;83,2200;61,7862
78,8666;0,9873;85,3300;0,8695;65,2345;85,3300;65,2345
79,4807;0,9727;86,1300;0,8504;66,8276;86,1300;66,8276
79,7828;0,9641;87,0500;0,8399;65,1793;87,0500;65,1793
80,5109;0,9510;85,2500;0,8874;63,5586;85,2500;63,5586
81,0570;0,9385;86,3200;0,8662;69,1793;86,3200;69,1793
81,2310;0,9311;87,0100;0,8413;68,3586;87,0100;68,3586
81,9631;0,9169;88,7700;0,7953;69,3034;88,7700;69,3034
81,8771;0,9187;88,3300;0,8031;68,6621;88,3300;68,6621
82,6632;0,8994;86,7300;0,8301;65,1655;86,7300;65,1655
83,1293;0,8897;88,2800;0,8099;66,9517;88,2800;66,9517
83,3133;0,8840;88,3400;0,8058;68,2759;88,3400;68,2759
83,5854;0,8787;90,3500;0,7499;68,8483;90,3500;68,8483
83,9234;0,8710;89,8200;0,7674;70,7310;89,8200;70,7310
84,2835;0,8622;90,1700;0,7570;72,1172;90,1700;72,1172
84,5495;0,8548;90,1100;0,7564;71,8621;90,1100;71,8621
84,8296;0,8490;90,8400;0,7347;72,7172;90,8400;72,7172
85,2116;0,8394;91,1300;0,7305;73,6897;91,1300;73,6897
85,4457;0,8349;90,3600;0,7386;71,8828;90,3600;71,8828
85,7617;0,8282;90,9100;0,7420;75,6759;90,9100;75,6759
86,0798;0,8191;91,8300;0,7085;72,1103;91,8300;72,1103
86,7419;0,8092;91,7000;0,7167;71,4069;91,7000;71,4069
86,8219;0,8045;91,5700;0,7107;72,6897;91,5700;72,6897
86,9379;0,8024;92,4500;0,6934;73,3034;92,4500;73,3034
87,3900;0,7928;92,7100;0,6915;74,7655;92,7100;74,7655
87,5080;0,7881;92,5700;0,6870;75,0276;92,5700;75,0276
88,0641;0,7771;93,5800;0,6648;78,9241;93,5800;78,9241
88,2561;0,7731;92,7700;0,6858;74,5862;92,7700;74,5862
88,2821;0,7695;93,3900;0,6704;75,8207;93,3900;75,8207
88,6362;0,7634;93,5700;0,6639;76,2483;93,5700;76,2483
88,8882;0,7548;93,5900;0,6595;75,5517;93,5900;75,5517
89,2343;0,7516;93,5100;0,6634;76,2207;93,5100;76,2207
89,3583;0,7444;94,0100;0,6563;77,2069;94,0100;77,2069
89,5463;0,7408;94,4100;0,6482;76,6897;94,4100;76,6897
89,8224;0,7370;94,0500;0,6440;77,5931;94,0500;77,5931
89,9504;0,7338;94,2200;0,6424;77,6207;94,2200;77,6207
90,1084;0,7299;94,3000;0,6491;77,4759;94,3000;77,4759
90,2584;0,7283;94,2100;0,6445;77,0621;94,2100;77,0621
90,2084;0,7285;94,3500;0,6436;77,8759;94,3500;77,8759
90,3945;0,7251;94,3000;0,6416;77,5379;94,3000;77,5379
84,2575;0,8601;89,1000;0,7651;72,0276;89,1000;72,0276
83,9694;0,8689;89,2400;0,7696;68,6276;89,2400;68,6276
84,1155;0,8620;88,8500;0,7807;71,1034;88,8500;71,1034
84,2575;0,8612;90,0200;0,7422;70,7103;90,0200;70,7103
84,5935;0,8548;89,8700;0,7568;73,9310;89,8700;73,9310
84,4375;0,8564;88,7900;0,7739;68,6621;88,7900;68,6621
84,6515;0,8542;90,7500;0,7430;69,8552;90,7500;69,8552
84,6215;0,8506;90,1800;0,7544;69,6276;90,1800;69,6276
85,2576;0,8377;90,4700;0,7438;73,1586;90,4700;73,1586
85,2856;0,8381;89,2600;0,7751;70,5103;89,2600;70,5103
85,4837;0,8340;90,8400;0,7326;73,1034;90,8400;73,1034
85,9137;0,8280;90,1400;0,7491;70,3379;90,1400;70,3379
85,7177;0,8303;91,2700;0,7127;73,9862;91,2700;73,9862
85,8277;0,8243;91,4500;0,7124;72,2276;91,4500;72,2276
86,3338;0,8193;90,9100;0,7268;72,4207;90,9100;72,4207
85,7257;0,8279;91,1400;0,7224;73,1586;91,1400;73,1586
86,2398;0,8185;90,5000;0,7304;70,2690;90,5000;70,2690
86,5759;0,8095;91,8300;0,7131;72,9172;91,8300;72,9172
86,4918;0,8135;92,4400;0,6929;73,0000;92,4400;73,0000
86,6159;0,8069;91,7100;0,6995;72,0345;91,7100;72,0345
86,5979;0,8052;91,7300;0,7063;71,2759;91,7300;71,2759
86,9059;0,8001;92,1700;0,6905;73,9172;92,1700;73,9172
87,0419;0,7984;92,1700;0,6935;74,5172;92,1700;74,5172
86,7979;0,8017;92,5700;0,6833;72,3310;92,5700;72,3310
87,0859;0,7957;91,9900;0,6972;72,6345;91,9900;72,6345
87,2980;0,7939;92,1700;0,6929;73,9586;92,1700;73,9586
87,3300;0,7917;91,9600;0,7065;73,5586;91,9600;73,5586
87,5480;0,7840;92,9000;0,6823;71,7379;92,9000;71,7379
87,4220;0,7877;91,6800;0,7046;73,5034;91,6800;73,5034
87,7120;0,7813;92,2100;0,7009;72,3517;92,2100;72,3517
87,7580;0,7792;92,4000;0,6964;73,0759;92,4000;73,0759
87,9881;0,7751;92,6100;0,6857;74,1034;92,6100;74,1034
88,0901;0,7729;93,1700;0,6724;76,5241;93,1700;76,5241
88,2801;0,7707;92,8100;0,6794;74,9724;92,8100;74,9724
88,1701;0,7721;93,4100;0,6774;77,2966;93,4100;77,2966
88,3441;0,7681;93,0200;0,6693;74,4897;93,0200;74,4897
88,5922;0,7634;93,3500;0,6705;76,4207;93,3500;76,4207
88,6802;0,7609;93,2600;0,6718;76,4414;93,2600;76,4414
88,9962;0,7528;93,2400;0,6752;74,7172;93,2400;74,7172
88,7062;0,7586;93,4900;0,6671;76,4000;93,4900;76,4000
89,0482;0,7516;93,4200;0,6680;75,7448;93,4200;75,7448
89,3823;0,7473;93,2100;0,6721;77,6414;93,2100;77,6414
89,0763;0,7488;93,8200;0,6493;76,2828;93,8200;76,2828
89,2623;0,7447;93,6800;0,6608;77,2552;93,6800;77,2552
89,5123;0,7425;93,9700;0,6558;76,3172;93,9700;76,3172
89,6383;0,7394;94,3200;0,6432;77,8207;94,3200;77,8207
89,7804;0,7359;94,2600;0,6563;76,0552;94,2600;76,0552
89,8524;0,7347;94,2300;0,6481;76,6138;94,2300;76,6138
90,1684;0,7253;94,0900;0,6526;76,2828;94,0900;76,2828
89,9904;0,7283;94,1600;0,6497;77,6966;94,1600;77,6966
90,4325;0,7207;94,0800;0,6461;77,0621;94,0800;77,0621
90,4645;0,7203;94,2000;0,6411;78,1586;94,2000;78,1586
90,5745;0,7160;94,4200;0,6478;76,3103;94,4200;76,3103
90,5825;0,7152;94,9000;0,6288;77,6828;94,9000;77,6828
90,9065;0,7098;94,7900;0,6325;78,7517;94,7900;78,7517
91,2226;0,7071;94,9600;0,6296;79,4138;94,9600;79,4138
91,1806;0,7036;94,3500;0,6438;76,4276;94,3500;76,4276
91,1946;0,7019;94,9700;0,6276;78,0483;94,9700;78,0483
91,4026;0,6981;94,9900;0,6248;79,3724;94,9900;79,3724
91,1066;0,7005;95,3400;0,6163;80,3172;95,3400;80,3172
91,6527;0,6926;95,2700;0,6180;80,1448;95,2700;80,1448
91,6367;0,6903;95,1300;0,6262;79,2000;95,1300;79,2000
91,5967;0,6920;95,4200;0,6177;79,5931;95,4200;79,5931
92,1527;0,6840;95,3500;0,6203;79,2138;95,3500;79,2138
92,1207;0,6823;95,5100;0,6179;80,3172;95,5100;80,3172
92,1207;0,6816;95,2700;0,6194;80,2000;95,2700;80,2000
92,1647;0,6803;95,2900;0,6172;80,1793;95,2900;80,1793
92,1787;0,6797;95,3700;0,6217;79,5655;95,3700;79,5655
92,4408;0,6738;95,5500;0,6151;80,4207;95,5500;80,4207
92,4628;0,6734;95,4700;0,6142;81,0414;95,4700;81,0414
92,3168;0,6769;95,4800;0,6142;80,4276;95,4800;80,4276
92,5048;0,6717;95,4500;0,6159;79,2345;95,4500;79,2345
92,8989;0,6640;95,6600;0,6119;80,2828;95,6600;80,2828
92,6328;0,6703;95,3900;0,6139;80,1172;95,3900;80,1172
92,5608;0,6699;95,7000;0,6147;80,2828;95,7000;80,2828
92,6568;0,6676;95,6600;0,6146;79,8483;95,6600;79,8483
92,6968;0,6690;95,6900;0,6147;79,9862;95,6900;79,9862
92,7128;0,6679;95,8000;0,6109;80,5724;95,8000;80,5724
92,8209;0,6671;95,7600;0,6166;80,6414;95,7600;80,6414
92,8489;0,6655;95,7000;0,6102;80,7310;95,7000;80,7310
86,7739;0,8034;91,8400;0,7114;74,7517;91,8400;74,7517
86,2078;0,8158;91,3400;0,7160;73,8690;91,3400;73,8690
86,5598;0,8108;91,9700;0,6970;71,4759;91,9700;71,4759
86,2498;0,8137;90,6800;0,7295;69,4207;90,6800;69,4207
86,7539;0,8047;91,3700;0,7128;69,9517;91,3700;69,9517
86,7259;0,8032;92,0900;0,6925;72,8897;92,0900;72,8897
86,7399;0,8054;90,6900;0,7274;71,9310;90,6900;71,9310
86,8379;0,8001;92,0900;0,6990;71,3586;92,0900;71,3586
87,1659;0,7950;92,7000;0,6933;74,1655;92,7000;74,1655
87,0419;0,7960;91,3900;0,7151;71,9586;91,3900;71,9586
87,2060;0,7933;91,4500;0,7116;73,7931;91,4500;73,7931
87,3140;0,7918;92,0500;0,6969;74,0000;92,0500;74,0000
87,4960;0,7874;92,4500;0,6932;69,3310;92,4500;69,3310
