train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
37,2600;1,8405;56,3800;1,5809;41,7310;56,3800;41,7310
57,3360;1,4532;64,9200;1,3848;49,7655;64,9200;49,7655
66,4780;1,2702;70,4200;1,2444;52,4069;70,4200;52,4069
70,6340;1,1760;75,8200;1,1481;58,1517;75,8200;58,1517
73,7840;1,1133;80,4900;0,9928;58,3034;80,4900;58,3034
75,7260;1,0652;75,9800;1,0687;56,2621;75,9800;56,2621
77,4600;1,0233;82,5100;0,9655;60,5655;82,5100;60,5655
78,7100;0,9987;84,2500;0,9200;63,9862;84,2500;63,9862
79,7120;0,9713;83,6100;0,9616;60,7862;83,6100;60,7862
80,7020;0,9466;83,5500;0,9330;61,0069;83,5500;61,0069
82,0260;0,9216;85,0300;0,9270;64,9586;85,0300;64,9586
82,6940;0,9050;87,3800;0,8478;68,0552;87,3800;68,0552
83,6600;0,8823;87,9600;0,8561;68,2897;87,9600;68,2897
84,5080;0,8647;88,7700;0,8291;67,7034;88,7700;67,7034
84,9600;0,8534;88,7800;0,8063;66,2552;88,7800;66,2552
86,0180;0,8335;89,5100;0,7957;68,3103;89,5100;68,3103
86,4180;0,8190;89,5300;0,7755;70,1103;89,5300;70,1103
86,6280;0,8152;90,2600;0,7633;71,2690;90,2600;71,2690
86,9920;0,8050;90,1100;0,7706;69,5241;90,1100;69,5241
87,1100;0,8057;90,3400;0,7639;70,3103;90,3400;70,3103
81,0480;0,9410;85,2100;0,8957;64,3379;85,2100;64,3379
81,0780;0,9409;85,3900;0,8788;65,5310;85,3900;65,5310
81,9160;0,9215;86,3900;0,8670;67,3586;86,3900;67,3586
82,0320;0,9143;85,0000;0,9007;66,6345;85,0000;66,6345
82,4540;0,9092;86,9100;0,8609;63,7793;86,9100;63,7793
83,1620;0,8920;87,4200;0,8488;68,9310;87,4200;68,9310
83,6480;0,8817;86,6700;0,8457;62,1517;86,6700;62,1517
83,8680;0,8734;86,9500;0,8425;68,3172;86,9500;68,3172
84,1780;0,8677;88,7400;0,8057;70,2966;88,7400;70,2966
84,7120;0,8551;87,9400;0,7977;69,2897;87,9400;69,2897
85,2040;0,8461;88,1300;0,8000;67,2828;88,1300;67,2828
85,3100;0,8410;89,7000;0,7700;70,2138;89,7000;70,2138
85,3780;0,8394;89,1500;0,7811;67,0207;89,1500;67,0207
85,6660;0,8335;90,4700;0,7457;70,2552;90,4700;70,2552
86,0160;0,8232;89,6000;0,7687;69,4966;89,6000;69,4966
86,4060;0,8167;89,7700;0,7596;72,7862;89,7700;72,7862
86,8320;0,8058;90,0200;0,7512;71,5517;90,0200;71,5517
87,0800;0,7996;90,4100;0,7459;68,3931;90,4100;68,3931
87,1540;0,7947;89,3000;0,7661;67,6552;89,3000;67,6552
87,4580;0,7921;90,8700;0,7296;72,0828;90,8700;72,0828
87,6200;0,7865;91,3700;0,7228;72,2828;91,3700;72,2828
87,9940;0,7787;91,0800;0,7256;72,5862;91,0800;72,5862
88,4080;0,7709;91,6700;0,7018;73,9241;91,6700;73,9241
88,5460;0,7669;91,7300;0,7081;72,2828;91,7300;72,2828
88,4660;0,7636;92,0100;0,7034;73,3034;92,0100;73,3034
88,9960;0,7562;92,4600;0,6935;75,8138;92,4600;75,8138
89,3620;0,7472;92,0300;0,7007;74,0000;92,0300;74,0000
89,4300;0,7440;92,5800;0,6880;75,1034;92,5800;75,1034
89,6140;0,7414;92,6600;0,6900;73,3586;92,6600;73,3586
89,6100;0,7395;92,8100;0,6827;74,0069;92,8100;74,0069
90,3200;0,7240;92,7600;0,6877;73,7655;92,7600;73,7655
90,3460;0,7229;92,9000;0,6772;75,3517;92,9000;75,3517
90,6900;0,7182;93,5700;0,6587;76,5103;93,5700;76,5103
90,7720;0,7147;93,5300;0,6642;75,6897;93,5300;75,6897
90,8860;0,7130;93,6400;0,6583;76,3655;93,6400;76,3655
91,0700;0,7088;93,5100;0,6590;76,2000;93,5100;76,2000
91,2140;0,7057;93,7700;0,6613;76,0759;93,7700;76,0759
91,0040;0,7087;93,6700;0,6546;76,6897;93,6700;76,6897
91,0780;0,7049;93,6400;0,6557;76,7655;93,6400;76,7655
91,3460;0,7026;93,6900;0,6576;76,1724;93,6900;76,1724
85,9820;0,8256;88,4200;0,7953;66,7241;88,4200;66,7241
85,5760;0,8330;88,7700;0,7754;67,4207;88,7700;67,4207
85,6500;0,8279;90,2000;0,7395;72,4207;90,2000;72,4207
86,2560;0,8181;88,2900;0,7903;68,3310;88,2900;68,3310
86,0220;0,8218;90,1500;0,7486;71,4483;90,1500;71,4483
86,2900;0,8175;91,1300;0,7329;72,9931;91,1300;72,9931
86,5220;0,8132;89,9000;0,7747;71,0966;89,9000;71,0966
86,3680;0,8170;89,4700;0,7785;70,0828;89,4700;70,0828
86,7500;0,8069;90,5300;0,7398;68,8828;90,5300;68,8828
86,7800;0,8051;90,6200;0,7358;71,2828;90,6200;71,2828
86,9360;0,8008;89,8900;0,7584;71,1310;89,8900;71,1310
87,1480;0,7967;90,4400;0,7423;72,4552;90,4400;72,4552
87,1020;0,7991;89,5200;0,7646;65,8483;89,5200;65,8483
87,3000;0,7928;91,2700;0,7153;74,4897;91,2700;74,4897
87,3900;0,7903;89,6700;0,7636;68,5793;89,6700;68,5793
87,4680;0,7906;90,1900;0,7438;72,4897;90,1900;72,4897
87,6200;0,7855;90,8400;0,7283;73,6138;90,8400;73,6138
87,9100;0,7823;90,7100;0,7165;71,8897;90,7100;71,8897
87,9580;0,7809;90,8600;0,7288;70,3310;90,8600;70,3310
88,0220;0,7771;91,0600;0,7220;71,2414;91,0600;71,2414
88,1400;0,7735;90,6400;0,7357;72,4621;90,6400;72,4621
88,2460;0,7724;90,7200;0,7279;73,8759;90,7200;73,8759
88,2660;0,7725;91,3200;0,7143;71,7586;91,3200;71,7586
88,3020;0,7704;92,0500;0,6985;71,2552;92,0500;71,2552
88,3440;0,7696;91,4500;0,7086;73,0897;91,4500;73,0897
88,5600;0,7651;90,9300;0,7202;74,6966;90,9300;74,6966
88,4280;0,7665;92,9100;0,6910;76,4069;92,9100;76,4069
88,6920;0,7615;90,0100;0,7446;72,0552;90,0100;72,0552
88,7560;0,7601;92,0900;0,7050;73,6483;92,0900;73,6483
88,8720;0,7572;91,1300;0,7223;68,2828;91,1300;68,2828
88,8360;0,7537;92,4200;0,6988;75,3448;92,4200;75,3448
89,2780;0,7473;92,3300;0,6993;74,6414;92,3300;74,6414
89,1200;0,7485;92,5100;0,6859;75,0552;92,5100;75,0552
89,2840;0,7464;92,4800;0,6885;74,9034;92,4800;74,9034
89,3440;0,7456;92,0000;0,6989;75,2483;92,0000;75,2483
89,5800;0,7418;91,3700;0,7105;73,8414;91,3700;73,8414
89,6560;0,7378;91,6400;0,7219;75,7310;91,6400;75,7310
89,4960;0,7395;93,5100;0,6713;75,6966;93,5100;75,6966
89,9480;0,7331;92,9500;0,6850;75,8069;92,9500;75,8069
89,9100;0,7316;93,0200;0,6805;75,5793;93,0200;75,5793
90,1020;0,7290;92,5900;0,6871;73,8828;92,5900;73,8828
90,3360;0,7242;93,5200;0,6683;77,0069;93,5200;77,0069
90,4440;0,7221;93,3500;0,6628;77,2276;93,3500;77,2276
90,3800;0,7211;92,6800;0,6851;73,8828;92,6800;73,8828
90,3660;0,7225;93,4000;0,6734;76,4897;93,4000;76,4897
90,6860;0,7153;92,9600;0,6712;76,8138;92,9600;76,8138
90,7600;0,7149;93,7000;0,6587;76,4138;93,7000;76,4138
90,6880;0,7141;93,7500;0,6586;74,7379;93,7500;74,7379
91,0620;0,7085;92,9900;0,6827;72,9241;92,9900;72,9241
91,1940;0,7024;93,9500;0,6587;76,2207;93,9500;76,2207
91,0940;0,7051;94,0600;0,6554;75,4690;94,0600;75,4690
91,3660;0,6983;93,9800;0,6530;75,1379;93,9800;75,1379
91,5240;0,6959;93,9300;0,6551;77,7448;93,9300;77,7448
91,4060;0,6966;94,2900;0,6554;76,9448;94,2900;76,9448
91,5980;0,6933;93,6100;0,6720;73,1034;93,6100;73,1034
91,7340;0,6897;94,1500;0,6542;77,5586;94,1500;77,5586
91,6520;0,6888;94,7800;0,6422;76,3931;94,7800;76,3931
91,9620;0,6849;94,6700;0,6403;77,4414;94,6700;77,4414
92,0200;0,6843;94,6500;0,6377;79,7655;94,6500;79,7655
92,2300;0,6775;94,6700;0,6364;78,5793;94,6700;78,5793
92,0520;0,6822;94,5900;0,6424;77,6759;94,5900;77,6759
92,0900;0,6787;94,9000;0,6340;78,0483;94,9000;78,0483
92,3880;0,6741;94,8700;0,6350;78,3793;94,8700;78,3793
92,6320;0,6695;95,1800;0,6275;79,4069;95,1800;79,4069
92,6560;0,6680;95,0100;0,6349;78,4897;95,0100;78,4897
92,7300;0,6671;95,0800;0,6315;79,0138;95,0800;79,0138
92,6720;0,6692;94,7700;0,6341;77,4759;94,7700;77,4759
92,8680;0,6664;95,0600;0,6279;78,7034;95,0600;78,7034
92,9440;0,6614;95,2000;0,6254;79,7310;95,2000;79,7310
93,1020;0,6594;95,1300;0,6232;78,7517;95,1300;78,7517
