;config_433_avg;config_433_std;config_433_run_0;config_433_run_1;config_433_run_2;config_433_run_3;config_433_run_4
Standard_Acc;38,7080;47,4074;0,0000;0,0000;0,0000;96,7600;96,7800
RMSCE;0,0237;0,0290;0,0000;0,0000;0,0000;0,0597;0,0586
gaussian_noise;34,1400;41,8129;0,0000;0,0000;0,0000;85,5000;85,2000
shot_noise;34,6400;42,4290;0,0000;0,0000;0,0000;87,5000;85,7000
impulse_noise;35,1800;43,0871;0,0000;0,0000;0,0000;87,6000;88,3000
defocus_blur;37,4600;45,8798;0,0000;0,0000;0,0000;94,1000;93,2000
glass_blur;34,9400;42,7932;0,0000;0,0000;0,0000;87,0000;87,7000
motion_blur;36,4800;44,6823;0,0000;0,0000;0,0000;92,1000;90,3000
zoom_blur;37,2400;45,6106;0,0000;0,0000;0,0000;93,6000;92,6000
snow;36,5400;44,7525;0,0000;0,0000;0,0000;91,6000;91,1000
frost;37,8400;46,3447;0,0000;0,0000;0,0000;94,3000;94,9000
fog;37,5400;45,9770;0,0000;0,0000;0,0000;93,7000;94,0000
brightness;38,4600;47,1038;0,0000;0,0000;0,0000;96,3000;96,0000
contrast;37,6200;46,0758;0,0000;0,0000;0,0000;93,6000;94,5000
elastic_transform;36,2800;44,4345;0,0000;0,0000;0,0000;90,3000;91,1000
pixelate;34,1000;41,7681;0,0000;0,0000;0,0000;84,3000;86,2000
jpeg_compression;33,5600;41,1056;0,0000;0,0000;0,0000;83,1000;84,7000
speckle_noise;35,4600;43,4336;0,0000;0,0000;0,0000;89,6000;87,7000
gaussian_blur;36,5000;44,7051;0,0000;0,0000;0,0000;91,9000;90,6000
spatter;36,9200;45,2180;0,0000;0,0000;0,0000;92,0000;92,6000
saturate;37,9600;46,4920;0,0000;0,0000;0,0000;94,5000;95,3000
blue_noise;34,1400;41,8131;0,0000;0,0000;0,0000;85,1000;85,6000
brownish_noise;32,1800;39,4336;0,0000;0,0000;0,0000;78,4000;82,5000
checkerboard_cutout;35,3000;43,2377;0,0000;0,0000;0,0000;87,3000;89,2000
circular_motion_blur;37,2000;45,5605;0,0000;0,0000;0,0000;93,0000;93,0000
inverse_sparkles;29,4400;36,0833;0,0000;0,0000;0,0000;75,8000;71,4000
lines;31,7800;38,9225;0,0000;0,0000;0,0000;79,3000;79,6000
pinch_and_twirl;37,3800;45,7849;0,0000;0,0000;0,0000;94,4000;92,5000
ripple;34,0800;41,7417;0,0000;0,0000;0,0000;84,5000;85,9000
sparkles;34,9000;42,7509;0,0000;0,0000;0,0000;88,5000;86,0000
transverse_chromatic_abberation;33,2400;40,7188;0,0000;0,0000;0,0000;81,8000;84,4000
Acc_C-all-19;36,2558;44,4041;0,0000;0,0000;0,0000;90,6632;90,6158
Acc_C-original-15;36,1347;44,2558;0,0000;0,0000;0,0000;90,3067;90,3667
Acc_C-bar-10;33,9640;41,5973;0,0000;0,0000;0,0000;84,8100;85,0100
Acc_all-ex-pixelwise-noise-24;35,6225;43,6285;0,0000;0,0000;0,0000;88,9750;89,1375
RMSCE_C;0,0274;0,0335;0,0000;0,0000;0,0000;0,0694;0,0674
Combined_Noise;36,0320;44,1305;0,0000;0,0000;0,0000;90,4000;89,7600
