;config_31_avg;config_31_std;config_31_run_0;config_31_run_1;config_31_run_2;config_31_run_3;config_31_run_4
Standard_Acc;38,7100;47,4100;0,0000;0,0000;0,0000;96,6000;96,9500
RMSCE;0,0240;0,0294;0,0000;0,0000;0,0000;0,0620;0,0581
gaussian_noise;25,2000;30,9384;0,0000;0,0000;0,0000;59,6000;66,4000
shot_noise;28,3400;34,7269;0,0000;0,0000;0,0000;69,1000;72,6000
impulse_noise;33,1200;40,5896;0,0000;0,0000;0,0000;80,5000;85,1000
defocus_blur;37,2400;45,6095;0,0000;0,0000;0,0000;93,1000;93,1000
glass_blur;31,1600;38,1644;0,0000;0,0000;0,0000;77,4000;78,4000
motion_blur;35,6200;43,6255;0,0000;0,0000;0,0000;88,9000;89,2000
zoom_blur;37,0600;45,3891;0,0000;0,0000;0,0000;92,8000;92,5000
snow;36,1800;44,3116;0,0000;0,0000;0,0000;90,7000;90,2000
frost;37,6200;46,0780;0,0000;0,0000;0,0000;93,2000;94,9000
fog;37,3600;45,7569;0,0000;0,0000;0,0000;93,7000;93,1000
brightness;38,5000;47,1527;0,0000;0,0000;0,0000;96,2000;96,3000
contrast;37,7400;46,2237;0,0000;0,0000;0,0000;93,7000;95,0000
elastic_transform;36,0200;44,1194;0,0000;0,0000;0,0000;89,1000;91,0000
pixelate;31,1000;38,0991;0,0000;0,0000;0,0000;76,4000;79,1000
jpeg_compression;33,1800;40,6376;0,0000;0,0000;0,0000;82,6000;83,3000
speckle_noise;29,6600;36,4074;0,0000;0,0000;0,0000;70,3000;78,0000
gaussian_blur;36,6800;44,9265;0,0000;0,0000;0,0000;92,5000;90,9000
spatter;36,9800;45,2969;0,0000;0,0000;0,0000;93,6000;91,3000
saturate;38,0600;46,6143;0,0000;0,0000;0,0000;94,8000;95,5000
blue_noise;35,2400;43,1601;0,0000;0,0000;0,0000;88,0000;88,2000
brownish_noise;30,8200;37,8172;0,0000;0,0000;0,0000;73,4000;80,7000
checkerboard_cutout;34,3000;42,0097;0,0000;0,0000;0,0000;85,3000;86,2000
circular_motion_blur;36,8400;45,1260;0,0000;0,0000;0,0000;90,9000;93,3000
inverse_sparkles;27,0000;33,0703;0,0000;0,0000;0,0000;68,1000;66,9000
lines;31,1000;38,0899;0,0000;0,0000;0,0000;77,5000;78,0000
pinch_and_twirl;37,2400;45,6099;0,0000;0,0000;0,0000;92,8000;93,4000
ripple;33,4200;40,9364;0,0000;0,0000;0,0000;84,6000;82,5000
sparkles;34,4800;42,2304;0,0000;0,0000;0,0000;86,7000;85,7000
transverse_chromatic_abberation;30,8000;37,7311;0,0000;0,0000;0,0000;75,7000;78,3000
Acc_C-all-19;34,5695;42,3413;0,0000;0,0000;0,0000;85,6947;87,1526
Acc_C-original-15;34,3627;42,0883;0,0000;0,0000;0,0000;85,1333;86,6800
Acc_C-bar-10;33,1240;40,5697;0,0000;0,0000;0,0000;82,3000;83,3200
Acc_all-ex-pixelwise-noise-24;34,8542;42,6879;0,0000;0,0000;0,0000;86,8208;87,4500
RMSCE_C;0,0314;0,0388;0,0000;0,0000;0,0000;0,0857;0,0715
Combined_Noise;33,3400;40,8448;0,0000;0,0000;0,0000;81,8000;84,9000
