;config_426_avg;config_426_std;config_426_run_0;config_426_run_1;config_426_run_2;config_426_run_3;config_426_run_4
Standard_Acc;38,6860;47,3805;0,0000;0,0000;0,0000;96,6900;96,7400
RMSCE;0,0222;0,0272;0,0000;0,0000;0,0000;0,0541;0,0568
gaussian_noise;33,5800;41,1270;0,0000;0,0000;0,0000;83,8000;84,1000
shot_noise;33,8400;41,4477;0,0000;0,0000;0,0000;85,3000;83,9000
impulse_noise;34,8000;42,6258;0,0000;0,0000;0,0000;86,0000;88,0000
defocus_blur;37,1400;45,4895;0,0000;0,0000;0,0000;92,1000;93,6000
glass_blur;34,7400;42,5477;0,0000;0,0000;0,0000;86,7000;87,0000
motion_blur;36,4200;44,6061;0,0000;0,0000;0,0000;91,5000;90,6000
zoom_blur;36,8800;45,1686;0,0000;0,0000;0,0000;92,2000;92,2000
snow;36,5600;44,7783;0,0000;0,0000;0,0000;92,0000;90,8000
frost;37,6000;46,0525;0,0000;0,0000;0,0000;93,3000;94,7000
fog;37,2400;45,6095;0,0000;0,0000;0,0000;93,1000;93,1000
brightness;38,6200;47,3005;0,0000;0,0000;0,0000;96,1000;97,0000
contrast;37,7400;46,2219;0,0000;0,0000;0,0000;94,4000;94,3000
elastic_transform;36,1000;44,2174;0,0000;0,0000;0,0000;89,3000;91,2000
pixelate;34,8200;42,6459;0,0000;0,0000;0,0000;86,8000;87,3000
jpeg_compression;33,9400;41,5794;0,0000;0,0000;0,0000;83,3000;86,4000
speckle_noise;34,8800;42,7221;0,0000;0,0000;0,0000;86,4000;88,0000
gaussian_blur;36,2200;44,3612;0,0000;0,0000;0,0000;91,0000;90,1000
spatter;37,2200;45,5869;0,0000;0,0000;0,0000;93,7000;92,4000
saturate;38,0800;46,6394;0,0000;0,0000;0,0000;94,7000;95,7000
blue_noise;34,8400;42,6709;0,0000;0,0000;0,0000;87,5000;86,7000
brownish_noise;31,0800;38,0739;0,0000;0,0000;0,0000;76,4000;79,0000
checkerboard_cutout;35,5400;43,5358;0,0000;0,0000;0,0000;87,5000;90,2000
circular_motion_blur;37,0400;45,3646;0,0000;0,0000;0,0000;92,6000;92,6000
inverse_sparkles;29,7000;36,3918;0,0000;0,0000;0,0000;76,0000;72,5000
lines;31,9600;39,1431;0,0000;0,0000;0,0000;79,7000;80,1000
pinch_and_twirl;37,5000;45,9285;0,0000;0,0000;0,0000;93,4000;94,1000
ripple;34,1600;41,8375;0,0000;0,0000;0,0000;85,6000;85,2000
sparkles;34,7800;42,5967;0,0000;0,0000;0,0000;87,1000;86,8000
transverse_chromatic_abberation;33,3600;40,8577;0,0000;0,0000;0,0000;83,2000;83,6000
Acc_C-all-19;36,1274;44,2470;0,0000;0,0000;0,0000;90,0895;90,5474
Acc_C-original-15;36,0013;44,0928;0,0000;0,0000;0,0000;89,7267;90,2800
Acc_C-bar-10;33,9960;41,6365;0,0000;0,0000;0,0000;84,9000;85,0800
Acc_all-ex-pixelwise-noise-24;35,6017;43,6031;0,0000;0,0000;0,0000;88,8208;89,1875
RMSCE_C;0,0260;0,0319;0,0000;0,0000;0,0000;0,0650;0,0651
Combined_Noise;35,5500;43,5397;0,0000;0,0000;0,0000;88,8700;88,8800
