;config_460_avg;config_460_std;config_460_run_0;config_460_run_1;config_460_run_2;config_460_run_3;config_460_run_4
Standard_Acc;96,5540;0,0763;96,4800;96,5500;96,5200;96,5200;96,7000
RMSCE;0,0483;0,0023;0,0447;0,0499;0,0514;0,0481;0,0473
gaussian_noise;86,4000;0,6293;85,6000;87,3000;86,8000;85,8000;86,5000
shot_noise;87,8800;0,6306;86,9000;88,2000;88,8000;87,6000;87,9000
impulse_noise;87,4600;1,3951;85,5000;87,9000;88,5000;86,2000;89,2000
defocus_blur;93,8000;0,8173;94,8000;94,2000;93,1000;92,6000;94,3000
glass_blur;88,2000;0,8000;88,1000;88,1000;89,6000;87,1000;88,1000
motion_blur;92,2200;1,0759;93,5000;92,9000;92,8000;91,2000;90,7000
zoom_blur;93,3800;0,4445;92,7000;93,1000;94,0000;93,6000;93,5000
snow;92,0200;0,5636;92,0000;91,7000;91,5000;93,1000;91,8000
frost;93,9800;0,8658;92,5000;94,6000;93,5000;94,5000;94,8000
fog;94,4800;0,3763;94,8000;94,6000;94,9000;94,2000;93,9000
brightness;96,0200;0,5492;95,8000;95,5000;95,5000;96,4000;96,9000
contrast;94,3600;0,4587;94,1000;94,8000;94,1000;93,8000;95,0000
elastic_transform;91,8600;0,7003;92,5000;92,1000;92,0000;90,5000;92,2000
pixelate;89,5400;0,8958;88,9000;90,9000;89,6000;88,3000;90,0000
jpeg_compression;85,7800;0,3970;85,6000;85,3000;86,3000;85,5000;86,2000
speckle_noise;89,4200;0,8565;88,4000;90,2000;90,5000;88,5000;89,5000
gaussian_blur;92,0200;0,4118;92,3000;92,5000;91,9000;92,1000;91,3000
spatter;93,4200;0,8134;94,6000;93,8000;93,3000;93,3000;92,1000
saturate;95,5800;0,1720;95,5000;95,8000;95,7000;95,3000;95,6000
blue_noise;87,7600;0,8616;88,8000;88,4000;88,0000;86,4000;87,2000
brownish_noise;78,8600;1,5781;81,2000;78,9000;77,0000;77,3000;79,9000
checkerboard_cutout;87,7800;1,5406;88,3000;86,4000;86,1000;87,7000;90,4000
circular_motion_blur;93,0200;0,8931;91,5000;93,6000;93,8000;92,5000;93,7000
inverse_sparkles;76,3200;1,4824;75,2000;77,5000;77,0000;77,9000;74,0000
lines;80,1600;1,0632;81,1000;79,8000;80,1000;81,4000;78,4000
pinch_and_twirl;93,7400;0,6119;94,1000;94,2000;92,6000;94,2000;93,6000
ripple;86,5000;1,1243;88,0000;87,4000;86,4000;85,9000;84,8000
sparkles;87,2600;1,4786;86,5000;90,1000;85,9000;87,2000;86,6000
transverse_chromatic_abberation;84,0200;0,3868;83,9000;84,0000;83,5000;84,7000;84,0000
Acc_C-all-19;91,4642;0,2760;91,2684;91,7632;91,7053;91,0316;91,5526
Acc_C-original-15;91,1587;0,3072;90,8867;91,4133;91,4000;90,6933;91,4000
Acc_C-bar-10;85,5420;0,3664;85,8600;86,0300;85,0400;85,5200;85,2600
Acc_all-ex-pixelwise-noise-24;89,7633;0,1914;89,8958;90,0750;89,5917;89,5958;89,6583
RMSCE_C;0,0645;0,0020;0,0621;0,0647;0,0665;0,0667;0,0623
Combined_Noise;90,4440;0,4052;89,9500;90,8400;90,9100;90,0000;90,5200
