;config_569_avg;config_569_std;config_569_run_0;config_569_run_1;config_569_run_2;config_569_run_3;config_569_run_4
Standard_Acc;96,5340;0,1772;96,3600;96,6900;96,6900;96,6500;96,2800
RMSCE;0,0493;0,0036;0,0447;0,0499;0,0506;0,0463;0,0550
gaussian_noise;86,3600;0,5352;87,1000;86,1000;85,8000;85,9000;86,9000
shot_noise;88,2400;0,7310;88,9000;89,0000;88,5000;87,7000;87,1000
impulse_noise;86,5200;0,4069;86,3000;87,0000;87,0000;86,3000;86,0000
defocus_blur;94,1800;0,3487;94,7000;94,4000;93,8000;93,8000;94,2000
glass_blur;88,4600;0,5161;88,3000;88,6000;89,3000;88,4000;87,7000
motion_blur;92,7000;0,3286;93,0000;92,7000;92,5000;93,1000;92,2000
zoom_blur;93,4000;0,6957;92,9000;93,4000;94,3000;94,0000;92,4000
snow;91,5800;0,8207;92,0000;90,8000;90,4000;92,4000;92,3000
frost;93,8600;0,7419;92,8000;94,3000;93,2000;94,2000;94,8000
fog;94,3600;0,5200;94,5000;94,7000;95,0000;94,1000;93,5000
brightness;95,7600;0,4317;96,0000;95,8000;95,0000;96,3000;95,7000
contrast;94,3400;0,9646;94,0000;95,9000;94,4000;92,9000;94,5000
elastic_transform;91,7600;0,2871;91,5000;91,8000;91,9000;92,2000;91,4000
pixelate;90,6000;0,8509;89,5000;92,0000;91,0000;90,1000;90,4000
jpeg_compression;87,1200;0,7359;87,9000;87,6000;87,4000;85,8000;86,9000
speckle_noise;89,6200;0,8818;90,4000;90,7000;89,4000;89,4000;88,2000
gaussian_blur;91,5000;0,5762;90,5000;92,1000;91,6000;91,3000;92,0000
spatter;93,1600;0,5953;94,0000;92,9000;92,8000;93,7000;92,4000
saturate;95,4200;0,4214;95,6000;95,8000;95,8000;95,2000;94,7000
blue_noise;87,5200;1,6630;88,7000;89,8000;87,0000;87,2000;84,9000
brownish_noise;78,2800;2,1009;82,1000;78,8000;76,3000;76,6000;77,6000
checkerboard_cutout;87,9000;1,1628;88,4000;85,6000;88,2000;88,6000;88,7000
circular_motion_blur;92,6600;0,7915;92,7000;91,8000;94,1000;92,6000;92,1000
inverse_sparkles;77,2600;1,7013;76,4000;77,5000;77,6000;80,0000;74,8000
lines;80,8800;0,6431;80,8000;81,4000;79,7000;81,0000;81,5000
pinch_and_twirl;93,4600;0,7889;93,0000;93,8000;92,5000;94,8000;93,2000
ripple;88,1200;1,3732;89,0000;88,7000;89,6000;87,6000;85,7000
sparkles;87,2200;1,5842;85,6000;89,8000;86,3000;88,3000;86,1000
transverse_chromatic_abberation;84,5400;1,3230;84,5000;82,7000;83,5000;85,9000;86,1000
Acc_C-all-19;91,5232;0,2127;91,5737;91,8737;91,5316;91,4105;91,2263
Acc_C-original-15;91,2827;0,1847;91,2933;91,6067;91,3000;91,1467;91,0667
Acc_C-bar-10;85,7840;0,4436;86,1200;85,9900;85,4800;86,2600;85,0700
Acc_all-ex-pixelwise-noise-24;89,9383;0,1893;89,9875;90,1208;89,8417;90,1208;89,6208
RMSCE_C;0,0636;0,0008;0,0628;0,0642;0,0639;0,0646;0,0625
Combined_Noise;89,9280;0,5144;90,1900;90,1400;90,4800;89,8500;88,9800
