;config_464_avg;config_464_std;config_464_run_0;config_464_run_1;config_464_run_2;config_464_run_3;config_464_run_4
Standard_Acc;95,9400;0,0616;95,8300;95,9400;96,0200;95,9500;95,9600
RMSCE;0,0497;0,0027;0,0515;0,0473;0,0492;0,0467;0,0540
gaussian_noise;85,1600;0,5276;84,5000;85,3000;86,0000;84,7000;85,3000
shot_noise;86,2800;0,3868;86,6000;86,2000;86,7000;85,6000;86,3000
impulse_noise;82,7200;1,7611;80,8000;84,5000;83,6000;80,4000;84,3000
defocus_blur;93,1000;0,9466;93,8000;94,6000;92,1000;92,4000;92,6000
glass_blur;87,9800;0,7859;87,9000;87,3000;89,5000;87,5000;87,7000
motion_blur;91,8800;0,5879;91,6000;92,0000;92,8000;92,0000;91,0000
zoom_blur;92,3800;0,3709;92,1000;92,3000;92,9000;92,7000;91,9000
snow;90,5200;0,2926;90,7000;90,4000;90,2000;91,0000;90,3000
frost;93,3000;0,8222;92,2000;93,2000;92,9000;93,5000;94,7000
fog;93,2200;0,6274;93,0000;93,4000;94,3000;93,0000;92,4000
brightness;95,1000;0,7563;95,0000;94,6000;94,1000;96,3000;95,5000
contrast;93,6200;0,7730;93,1000;94,9000;93,7000;92,6000;93,8000
elastic_transform;90,9400;0,6530;90,9000;92,2000;90,5000;90,7000;90,4000
pixelate;89,2200;1,1940;89,4000;90,0000;86,9000;90,2000;89,6000
jpeg_compression;84,8600;1,1808;84,0000;83,9000;84,0000;85,5000;86,9000
speckle_noise;88,2400;0,3826;88,6000;88,4000;87,5000;88,3000;88,4000
gaussian_blur;90,0800;0,9325;90,6000;91,6000;89,1000;89,9000;89,2000
spatter;92,3800;0,6615;93,0000;91,7000;92,2000;93,3000;91,7000
saturate;94,9000;0,4858;94,5000;95,3000;95,0000;94,2000;95,5000
blue_noise;86,8600;1,0819;87,9000;87,7000;87,4000;86,3000;85,0000
brownish_noise;75,3000;1,1662;76,0000;76,0000;75,5000;73,0000;76,0000
checkerboard_cutout;86,6800;1,1391;86,7000;85,0000;85,9000;87,7000;88,1000
circular_motion_blur;91,2200;0,8158;90,6000;91,6000;92,6000;90,3000;91,0000
inverse_sparkles;75,2400;1,8811;73,7000;74,5000;76,6000;78,2000;73,2000
lines;78,6600;1,0268;79,0000;80,2000;78,6000;78,5000;77,0000
pinch_and_twirl;92,9200;0,4996;93,1000;92,7000;93,6000;93,1000;92,1000
ripple;85,1600;1,8693;87,5000;85,5000;83,6000;86,7000;82,5000
sparkles;86,1000;0,8899;85,0000;87,3000;85,6000;87,0000;85,6000
transverse_chromatic_abberation;83,8600;1,2371;82,5000;84,4000;84,7000;82,3000;85,4000
Acc_C-all-19;90,3095;0,1798;90,1211;90,6211;90,2105;90,2000;90,3947
Acc_C-original-15;90,0187;0,2169;89,7067;90,3200;90,0133;89,8733;90,1800
Acc_C-bar-10;84,2000;0,3201;84,2000;84,4900;84,4100;84,3100;83,5900
Acc_all-ex-pixelwise-noise-24;88,6925;0,1618;88,5792;88,9417;88,6208;88,8167;88,5042
RMSCE_C;0,0652;0,0010;0,0665;0,0655;0,0650;0,0654;0,0635
Combined_Noise;88,8900;0,1757;88,7200;88,8200;89,1900;88,7400;88,9800
