train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
33,4687;1,9151;45,0300;1,8302;39,0276;45,0300;39,0276
51,7786;1,5694;63,3700;1,4429;48,2897;63,3700;48,2897
60,3933;1,3964;65,9700;1,3558;52,5310;65,9700;52,5310
65,2449;1,2933;74,0600;1,1282;57,1103;74,0600;57,1103
68,1638;1,2277;76,3700;1,1021;62,4345;76,3700;62,4345
70,6686;1,1742;78,1800;1,0741;69,3586;78,1800;69,3586
72,1391;1,1407;78,6400;1,0666;65,7310;78,6400;65,7310
73,9437;1,1025;81,5200;1,0259;65,9172;81,5200;65,9172
75,4922;1,0698;84,2800;0,9356;69,3724;84,2800;69,3724
76,7165;1,0408;84,6600;0,9104;69,2966;84,6600;69,2966
77,8029;1,0162;85,7600;0,8834;70,3310;85,7600;70,3310
78,7112;0,9936;85,1100;0,8950;71,6621;85,1100;71,6621
79,7575;0,9680;86,6100;0,8622;70,0483;86,6100;70,0483
80,5538;0,9516;87,0100;0,8510;71,2276;87,0100;71,2276
81,4401;0,9317;87,4300;0,8335;71,9448;87,4300;71,9448
82,2503;0,9161;87,5800;0,8111;72,7655;87,5800;72,7655
82,9285;0,8998;89,0600;0,7951;73,9862;89,0600;73,9862
83,2646;0,8906;89,0500;0,7815;74,9793;89,0500;74,9793
83,6408;0,8823;89,5300;0,7769;75,9517;89,5300;75,9517
83,9008;0,8759;89,5100;0,7741;74,8069;89,5100;74,8069
77,0887;1,0291;81,4200;0,9655;63,9172;81,4200;63,9172
77,1767;1,0268;81,8100;1,0009;63,4069;81,8100;63,4069
77,5028;1,0138;83,5800;0,9396;68,2483;83,5800;68,2483
78,4471;0,9968;84,7700;0,9082;68,9448;84,7700;68,9448
78,7752;0,9874;85,1700;0,9168;71,2138;85,1700;71,2138
79,5635;0,9717;86,4500;0,8735;73,3172;86,4500;73,3172
79,9636;0,9640;86,9200;0,8518;74,6621;86,9200;74,6621
80,2557;0,9521;86,5000;0,8663;73,0345;86,5000;73,0345
80,5258;0,9471;87,9900;0,8174;73,6759;87,9900;73,6759
81,2480;0,9316;88,7800;0,8194;74,8483;88,7800;74,8483
81,6941;0,9217;87,1800;0,8253;71,3172;87,1800;71,3172
81,7542;0,9162;86,9800;0,8294;68,6138;86,9800;68,6138
82,3023;0,9078;88,9600;0,7847;72,9931;88,9600;72,9931
82,3604;0,9050;88,6800;0,7889;70,7655;88,6800;70,7655
82,8605;0,8954;89,4900;0,7778;74,1655;89,4900;74,1655
83,1666;0,8883;89,6900;0,7697;76,0276;89,6900;76,0276
83,5347;0,8801;88,8300;0,7884;72,9931;88,8300;72,9931
83,9409;0,8689;88,7800;0,7951;72,5793;88,7800;72,5793
83,9849;0,8677;90,7000;0,7422;74,8207;90,7000;74,8207
84,4050;0,8591;90,8000;0,7429;76,7724;90,8000;76,7724
84,5551;0,8579;90,4600;0,7479;75,3241;90,4600;75,3241
85,0012;0,8465;90,3500;0,7514;76,9724;90,3500;76,9724
85,4153;0,8351;90,7200;0,7239;77,0069;90,7200;77,0069
85,5054;0,8353;91,1500;0,7167;76,5724;91,1500;76,5724
86,1656;0,8200;91,5700;0,7119;78,1172;91,5700;78,1172
86,0655;0,8224;91,6600;0,7095;75,9517;91,6600;75,9517
86,6557;0,8049;92,0500;0,7062;77,9931;92,0500;77,9931
86,4837;0,8098;91,8500;0,6991;76,7310;91,8500;76,7310
87,2099;0,7978;92,2800;0,6912;78,4690;92,2800;78,4690
87,4040;0,7922;92,5500;0,6871;78,2828;92,5500;78,2828
87,7761;0,7796;92,6600;0,6843;79,0069;92,6600;79,0069
87,5900;0,7849;92,5400;0,6795;78,0207;92,5400;78,0207
87,9541;0,7776;92,7300;0,6778;78,3310;92,7300;78,3310
