;config_438_avg;config_438_std;config_438_run_0;config_438_run_1;config_438_run_2;config_438_run_3;config_438_run_4
Standard_Acc;38,6300;47,3119;0,0000;0,0000;0,0000;96,5500;96,6000
RMSCE;0,0218;0,0267;0,0000;0,0000;0,0000;0,0538;0,0553
gaussian_noise;34,5000;42,2538;0,0000;0,0000;0,0000;86,1000;86,4000
shot_noise;34,9600;42,8188;0,0000;0,0000;0,0000;86,8000;88,0000
impulse_noise;35,3600;43,3070;0,0000;0,0000;0,0000;88,3000;88,5000
defocus_blur;37,0200;45,3401;0,0000;0,0000;0,0000;92,6000;92,5000
glass_blur;35,3200;43,2582;0,0000;0,0000;0,0000;88,1000;88,5000
motion_blur;36,8200;45,0951;0,0000;0,0000;0,0000;92,0000;92,1000
zoom_blur;37,2000;45,5612;0,0000;0,0000;0,0000;93,4000;92,6000
snow;36,6800;44,9265;0,0000;0,0000;0,0000;92,5000;90,9000
frost;37,7400;46,2243;0,0000;0,0000;0,0000;93,6000;95,1000
fog;37,5400;45,9769;0,0000;0,0000;0,0000;93,8000;93,9000
brightness;38,4800;47,1282;0,0000;0,0000;0,0000;96,1000;96,3000
contrast;37,6200;46,0767;0,0000;0,0000;0,0000;93,4000;94,7000
elastic_transform;36,5400;44,7522;0,0000;0,0000;0,0000;91,3000;91,4000
pixelate;35,1200;43,0316;0,0000;0,0000;0,0000;85,8000;89,8000
jpeg_compression;34,0000;41,6431;0,0000;0,0000;0,0000;84,4000;85,6000
speckle_noise;35,8400;43,8956;0,0000;0,0000;0,0000;89,2000;90,0000
gaussian_blur;36,4200;44,6055;0,0000;0,0000;0,0000;91,3000;90,8000
spatter;37,2400;45,6099;0,0000;0,0000;0,0000;93,4000;92,8000
saturate;38,0200;46,5648;0,0000;0,0000;0,0000;95,0000;95,1000
blue_noise;34,6400;42,4275;0,0000;0,0000;0,0000;85,9000;87,3000
brownish_noise;31,9000;39,0697;0,0000;0,0000;0,0000;80,0000;79,5000
checkerboard_cutout;35,0400;42,9285;0,0000;0,0000;0,0000;85,9000;89,3000
circular_motion_blur;37,0000;45,3157;0,0000;0,0000;0,0000;92,3000;92,7000
inverse_sparkles;30,7800;37,7088;0,0000;0,0000;0,0000;78,4000;75,5000
lines;31,7200;38,8497;0,0000;0,0000;0,0000;79,7000;78,9000
pinch_and_twirl;37,7600;46,2471;0,0000;0,0000;0,0000;94,8000;94,0000
ripple;34,2200;41,9114;0,0000;0,0000;0,0000;85,9000;85,2000
sparkles;35,5000;43,4790;0,0000;0,0000;0,0000;89,1000;88,4000
transverse_chromatic_abberation;33,8400;41,4458;0,0000;0,0000;0,0000;84,3000;84,9000
Acc_C-all-19;36,4432;44,6338;0,0000;0,0000;0,0000;90,9000;91,3158
Acc_C-original-15;36,3267;44,4912;0,0000;0,0000;0,0000;90,5467;91,0867
Acc_C-bar-10;34,2400;41,9353;0,0000;0,0000;0,0000;85,6300;85,5700
Acc_all-ex-pixelwise-noise-24;35,8133;43,8622;0,0000;0,0000;0,0000;89,4625;89,6042
RMSCE_C;0,0270;0,0331;0,0000;0,0000;0,0000;0,0670;0,0681
Combined_Noise;36,0280;44,1251;0,0000;0,0000;0,0000;89,9800;90,1600
