;config_447_avg;config_447_std;config_447_run_0;config_447_run_1;config_447_run_2;config_447_run_3;config_447_run_4
Standard_Acc;97,9580;1,3193;98,9500;99,1400;99,0100;96,2700;96,4200
RMSCE;0,0555;0,0099;0,0646;0,0629;0,0627;0,0459;0,0412
gaussian_noise;88,4600;1,9376;89,9000;90,1000;90,1000;86,4000;85,8000
shot_noise;89,9400;1,5160;91,1000;91,1000;91,3000;87,8000;88,4000
impulse_noise;88,4200;1,5224;87,5000;89,2000;91,0000;86,7000;87,7000
defocus_blur;96,1400;1,5094;96,8000;98,1000;97,0000;94,0000;94,8000
glass_blur;90,4000;1,3069;91,4000;91,2000;91,7000;88,4000;89,3000
motion_blur;94,5600;1,4051;95,4000;96,0000;95,6000;93,4000;92,4000
zoom_blur;94,9600;1,5174;96,1000;95,9000;96,5000;93,6000;92,7000
snow;93,3600;1,0365;94,5000;94,2000;93,8000;92,5000;91,8000
frost;95,7000;1,4170;96,2000;97,8000;96,1000;93,6000;94,8000
fog;95,7800;1,5510;96,9000;96,4000;97,7000;93,9000;94,0000
brightness;97,6000;1,2377;98,0000;99,0000;98,7000;95,9000;96,4000
contrast;95,8200;1,2952;96,7000;97,2000;96,7000;94,2000;94,3000
elastic_transform;93,6800;1,6278;94,6000;95,9000;94,3000;91,7000;91,9000
pixelate;92,5000;1,9068;93,8000;94,1000;94,0000;91,3000;89,3000
jpeg_compression;87,6600;1,5160;87,9000;89,1000;89,1000;85,0000;87,2000
speckle_noise;91,0800;1,0284;91,5000;92,1000;92,1000;89,8000;89,9000
gaussian_blur;93,8400;1,6764;94,7000;95,7000;95,0000;92,6000;91,2000
spatter;94,4000;1,6468;95,3000;95,7000;96,0000;93,3000;91,7000
saturate;96,7400;1,6500;97,6000;98,5000;98,1000;94,8000;94,7000
blue_noise;87,8800;1,9813;89,8000;90,3000;88,0000;85,9000;85,4000
brownish_noise;78,6400;1,8139;79,6000;81,5000;77,8000;76,1000;78,2000
checkerboard_cutout;89,3000;1,0863;90,1000;88,2000;90,5000;87,8000;89,9000
circular_motion_blur;94,6200;2,0143;95,4000;96,0000;97,0000;91,4000;93,3000
inverse_sparkles;78,6800;2,0420;78,3000;80,7000;79,9000;79,6000;74,9000
lines;82,1400;1,6740;82,7000;84,9000;81,9000;81,4000;79,8000
pinch_and_twirl;95,1200;1,3644;95,6000;97,0000;95,9000;93,6000;93,5000
ripple;89,9200;2,3803;92,0000;91,3000;91,9000;88,5000;85,9000
sparkles;89,3000;1,5811;89,1000;92,2000;89,3000;88,4000;87,5000
transverse_chromatic_abberation;86,5800;0,7679;86,3000;86,7000;88,0000;85,8000;86,1000
Acc_C-all-19;93,2126;1,4083;93,9947;94,5947;94,4632;91,5211;91,4895
Acc_C-original-15;92,9987;1,3954;93,7867;94,3533;94,2400;91,2267;91,3867
Acc_C-bar-10;87,2180;1,3307;87,8900;88,8800;88,0200;85,8500;85,4500
Acc_all-ex-pixelwise-noise-24;91,5600;1,3585;92,2917;93,0542;92,6042;90,0333;89,8167
RMSCE_C;0,0663;0,0038;0,0695;0,0677;0,0707;0,0604;0,0635
Combined_Noise;91,3760;1,4678;92,0500;92,2500;93,2600;89,9000;89,4200
