;config_559_avg;config_559_std;config_559_run_0;config_559_run_1;config_559_run_2;config_559_run_3;config_559_run_4
Standard_Acc;96,5060;0,1297;96,3400;96,7100;96,4300;96,4600;96,5900
RMSCE;0,0482;0,0024;0,0511;0,0471;0,0441;0,0491;0,0495
gaussian_noise;85,9800;0,6046;85,9000;87,1000;86,0000;85,4000;85,5000
shot_noise;88,1200;0,6615;89,1000;88,4000;88,3000;87,2000;87,6000
impulse_noise;86,1600;1,4894;85,0000;86,8000;84,2000;86,3000;88,5000
defocus_blur;93,9800;0,5636;93,8000;94,8000;93,1000;93,9000;94,3000
glass_blur;88,3400;0,6406;87,8000;88,1000;89,6000;88,1000;88,1000
motion_blur;92,4400;0,6560;93,4000;92,7000;91,7000;92,7000;91,7000
zoom_blur;92,9000;0,4775;92,3000;92,6000;93,6000;93,3000;92,7000
snow;91,8600;0,8139;92,2000;92,4000;90,4000;92,7000;91,6000
frost;93,8000;0,7239;93,4000;93,9000;92,8000;93,9000;95,0000
fog;94,0600;0,4673;93,9000;94,8000;94,3000;93,9000;93,4000
brightness;95,5400;0,4409;95,9000;95,3000;95,0000;95,3000;96,2000
contrast;94,2400;0,7940;93,4000;95,6000;94,0000;93,6000;94,6000
elastic_transform;91,5600;0,6651;91,1000;92,2000;92,5000;90,8000;91,2000
pixelate;90,2600;0,4271;90,6000;90,8000;90,3000;90,0000;89,6000
jpeg_compression;85,9400;1,2468;83,7000;86,4000;87,3000;85,6000;86,7000
speckle_noise;89,6600;0,7255;90,2000;90,6000;89,8000;89,1000;88,6000
gaussian_blur;91,3800;0,6145;91,4000;92,2000;91,9000;90,8000;90,6000
spatter;93,3600;0,6651;94,1000;93,1000;92,6000;94,2000;92,8000
saturate;95,5800;0,7250;94,9000;96,7000;96,1000;94,8000;95,4000
blue_noise;86,9400;1,1876;88,6000;87,0000;86,9000;87,3000;84,9000
brownish_noise;76,5800;2,5443;78,4000;78,4000;71,6000;77,1000;77,4000
checkerboard_cutout;87,6000;0,5404;87,0000;87,1000;87,8000;87,6000;88,5000
circular_motion_blur;92,8200;1,0147;91,8000;93,3000;94,2000;91,5000;93,3000
inverse_sparkles;76,8400;1,6788;76,0000;77,7000;78,8000;77,7000;74,0000
lines;80,5400;0,7392;80,3000;80,9000;81,2000;81,1000;79,2000
pinch_and_twirl;93,5600;0,8357;94,6000;93,8000;92,2000;94,1000;93,1000
ripple;87,8200;1,5638;87,7000;88,5000;90,3000;87,0000;85,6000
sparkles;87,4600;1,7223;85,6000;90,3000;85,8000;88,2000;87,4000
transverse_chromatic_abberation;83,7600;1,1218;83,3000;82,2000;83,2000;85,0000;85,1000
Acc_C-all-19;91,3242;0,2504;91,1632;91,8158;91,2368;91,1368;91,2684
Acc_C-original-15;91,0120;0,2521;90,7667;91,4600;90,8733;90,8467;91,1133
Acc_C-bar-10;85,3920;0,3702;85,3300;85,9200;85,2000;85,6600;84,8500
Acc_all-ex-pixelwise-noise-24;89,6758;0,2583;89,4417;90,1583;89,5958;89,7042;89,4792
RMSCE_C;0,0643;0,0017;0,0648;0,0615;0,0633;0,0659;0,0659
Combined_Noise;89,8660;0,2125;89,9000;90,1300;89,7800;90,0100;89,5100
