;config_557_avg;config_557_std;config_557_run_0;config_557_run_1;config_557_run_2;config_557_run_3;config_557_run_4
Standard_Acc;96,7320;0,1001;96,6100;96,6100;96,8000;96,8300;96,8100
RMSCE;0,0506;0,0029;0,0486;0,0517;0,0547;0,0516;0,0463
gaussian_noise;84,3600;1,0052;83,2000;85,0000;84,3000;83,4000;85,9000
shot_noise;86,3800;1,0458;85,9000;86,5000;86,7000;84,8000;88,0000
impulse_noise;84,9000;1,9698;83,0000;86,6000;82,9000;84,2000;87,8000
defocus_blur;93,8800;0,6645;94,1000;94,7000;93,1000;93,1000;94,4000
glass_blur;87,9400;0,8823;86,9000;87,3000;89,4000;88,4000;87,7000
motion_blur;92,0200;0,8704;93,7000;92,0000;91,3000;91,6000;91,5000
zoom_blur;93,0200;0,5115;93,3000;92,4000;93,5000;92,4000;93,5000
snow;91,7400;0,7228;92,2000;90,9000;91,2000;91,5000;92,9000
frost;94,0800;0,9724;93,3000;94,1000;93,2000;93,9000;95,9000
fog;93,9600;0,7684;94,5000;93,8000;95,1000;92,9000;93,5000
brightness;96,0400;0,5463;96,2000;95,2000;95,7000;96,3000;96,8000
contrast;94,6200;0,4707;94,1000;95,5000;94,4000;94,5000;94,6000
elastic_transform;91,3800;0,4069;91,3000;91,9000;90,9000;91,0000;91,8000
pixelate;89,4800;0,8010;90,5000;89,1000;89,5000;88,2000;90,1000
jpeg_compression;85,3000;1,1472;84,3000;84,5000;85,2000;85,0000;87,5000
speckle_noise;87,7600;1,1876;88,3000;88,6000;86,4000;86,3000;89,2000
gaussian_blur;91,5000;0,5020;91,4000;91,7000;91,7000;92,1000;90,6000
spatter;93,4000;0,4147;93,8000;93,1000;93,1000;94,0000;93,0000
saturate;95,7400;0,4224;95,7000;96,2000;96,2000;95,1000;95,5000
blue_noise;88,3000;0,7211;89,1000;88,2000;88,4000;88,8000;87,0000
brownish_noise;77,8400;2,5897;79,8000;79,3000;77,6000;72,9000;79,6000
checkerboard_cutout;88,1200;1,6080;87,6000;85,8000;88,4000;88,0000;90,8000
circular_motion_blur;92,7000;1,0973;92,7000;93,6000;93,5000;90,6000;93,1000
inverse_sparkles;75,8600;1,0210;75,1000;76,0000;77,3000;76,5000;74,4000
lines;80,8400;0,6280;80,5000;81,1000;81,6000;81,2000;79,8000
pinch_and_twirl;93,4000;0,3847;93,4000;92,8000;93,3000;94,0000;93,5000
ripple;87,1000;1,1764;88,6000;85,6000;88,2000;87,1000;86,0000
sparkles;87,0400;1,3500;86,3000;88,9000;85,5000;88,4000;86,1000
transverse_chromatic_abberation;81,9200;1,3963;80,2000;81,2000;82,5000;81,4000;84,3000
Acc_C-all-19;90,9211;0,3782;90,8263;91,0053;90,7263;90,4579;91,5895
Acc_C-original-15;90,6067;0,4623;90,4333;90,6333;90,4267;90,0800;91,4600
Acc_C-bar-10;85,3120;0,2471;85,3300;85,2500;85,6300;84,8900;85,4600
Acc_all-ex-pixelwise-noise-24;89,5383;0,2304;89,5625;89,4458;89,6417;89,1708;89,8708
RMSCE_C;0,0632;0,0017;0,0611;0,0641;0,0649;0,0646;0,0611
Combined_Noise;89,3400;0,6532;88,4800;89,9900;89,3000;88,7800;90,1500
