train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,6940;4,2774;11,3600;4,0160;11,1862;7,0000;11,3600
13,3760;3,9279;19,0000;3,7355;19,5586;7,8000;19,0000
19,3820;3,6560;24,8700;3,5305;24,0690;24,8700;24,0690
26,1980;3,3786;27,6000;3,4809;27,7586;27,6000;27,7586
31,9820;3,1612;34,7800;3,1129;32,6276;34,7800;32,6276
36,6360;2,9999;38,6400;2,9365;32,9793;38,6400;32,9793
40,1420;2,8728;41,4800;2,8126;36,3379;41,4800;36,3379
42,8180;2,7761;47,7800;2,6133;40,9276;47,7800;40,9276
44,9860;2,6925;50,8600;2,5317;41,1069;50,8600;41,1069
47,0960;2,6178;49,8500;2,5808;40,4448;49,8500;40,4448
48,6380;2,5666;51,1200;2,5315;42,7448;51,1200;42,7448
50,3060;2,5201;53,6800;2,4686;43,4276;53,6800;43,4276
51,4600;2,4631;54,4300;2,4319;46,9000;54,4300;46,9000
52,7660;2,4142;55,1800;2,4040;45,7448;55,1800;45,7448
54,3320;2,3693;54,7100;2,3910;45,8897;54,7100;45,8897
54,9040;2,3381;57,4800;2,3012;46,5414;57,4800;46,5414
55,9240;2,3031;59,6500;2,2400;49,1310;59,6500;49,1310
57,5340;2,2523;59,7400;2,2112;48,3828;59,7400;48,3828
58,0640;2,2324;61,0000;2,1556;47,9103;61,0000;47,9103
58,9060;2,2073;60,9900;2,1677;49,2897;60,9900;49,2897
59,9260;2,1722;63,3800;2,1247;50,8759;63,3800;50,8759
60,7120;2,1517;63,2800;2,0923;52,0586;63,2800;52,0586
61,3360;2,1176;62,8600;2,0999;51,8310;62,8600;51,8310
61,6040;2,1078;64,2600;2,0645;52,4000;64,2600;52,4000
62,0000;2,0993;65,0000;2,0463;52,5793;65,0000;52,5793
62,6020;2,0719;64,7600;2,0339;52,8138;64,7600;52,8138
63,1920;2,0596;65,6400;2,0188;53,0138;65,6400;53,0138
63,7780;2,0360;65,5900;2,0171;53,1310;65,5900;53,1310
63,7020;2,0387;65,7500;2,0129;53,3759;65,7500;53,3759
63,9140;2,0324;65,8800;2,0105;53,3138;65,8800;53,3138
55,1480;2,3272;57,7300;2,2588;49,9138;57,7300;49,9138
54,7540;2,3431;55,4900;2,3840;43,8517;55,4900;43,8517
55,7120;2,3113;59,1200;2,2416;46,0276;59,1200;46,0276
56,0000;2,3009;58,9700;2,2447;45,4862;58,9700;45,4862
57,1680;2,2594;59,5600;2,2588;48,2586;59,5600;48,2586
56,8680;2,2664;58,4900;2,2477;48,1586;58,4900;48,1586
57,7800;2,2424;61,1800;2,2222;46,7483;61,1800;46,7483
58,5300;2,2166;60,5100;2,2087;50,6414;60,5100;50,6414
58,9860;2,1953;61,4300;2,1805;49,8828;61,4300;49,8828
59,5260;2,1728;61,6900;2,1788;48,7724;61,6900;48,7724
60,1740;2,1578;61,9200;2,1760;47,9138;61,9200;47,9138
60,8560;2,1334;63,3200;2,0502;49,1276;63,3200;49,1276
61,0320;2,1250;63,8500;2,1307;48,6276;63,8500;48,6276
61,2880;2,1119;63,1500;2,0992;48,0207;63,1500;48,0207
62,1240;2,0871;64,5200;2,0309;51,7345;64,5200;51,7345
62,5100;2,0715;64,6100;2,0567;51,2759;64,6100;51,2759
62,3920;2,0778;65,4200;2,0218;53,1552;65,4200;53,1552
63,4140;2,0454;65,6800;1,9936;50,3621;65,6800;50,3621
63,6580;2,0326;66,3400;1,9878;51,4759;66,3400;51,4759
63,9700;2,0200;66,0100;1,9802;53,3724;66,0100;53,3724
64,4420;2,0043;67,1900;1,9741;54,2828;67,1900;54,2828
64,6980;1,9938;66,8400;1,9503;53,7207;66,8400;53,7207
64,7760;1,9885;67,2800;1,9460;55,3310;67,2800;55,3310
65,7060;1,9603;67,9300;1,9463;55,4724;67,9300;55,4724
65,8640;1,9508;67,1400;1,9233;55,3414;67,1400;55,3414
66,3820;1,9333;68,4900;1,8983;53,7414;68,4900;53,7414
66,8000;1,9207;68,2800;1,9029;54,7207;68,2800;54,7207
67,2260;1,9108;68,9500;1,8842;56,1897;68,9500;56,1897
67,0840;1,9093;69,2600;1,8796;56,2759;69,2600;56,2759
67,8120;1,8861;71,0500;1,8483;57,5034;71,0500;57,5034
68,0560;1,8798;70,7000;1,8398;57,0276;70,7000;57,0276
68,8260;1,8579;70,7600;1,8423;56,7034;70,7600;56,7034
68,6920;1,8550;70,4500;1,8360;55,7828;70,4500;55,7828
69,0860;1,8400;71,2000;1,8193;57,7517;71,2000;57,7517
69,3040;1,8309;71,3700;1,8208;58,2103;71,3700;58,2103
69,8300;1,8177;71,7900;1,7971;56,6621;71,7900;56,6621
69,6260;1,8181;72,2500;1,7913;56,3621;72,2500;56,3621
70,2180;1,8010;72,5000;1,7468;58,5345;72,5000;58,5345
70,6040;1,7872;72,8000;1,7696;58,7552;72,8000;58,7552
71,0920;1,7691;72,7400;1,7525;59,4000;72,7400;59,4000
71,4360;1,7618;73,6300;1,7378;59,9655;73,6300;59,9655
71,6980;1,7508;73,9600;1,7221;58,8966;73,9600;58,8966
71,5940;1,7476;74,0300;1,7195;59,9621;74,0300;59,9621
72,5100;1,7284;73,9100;1,7402;59,9621;73,9100;59,9621
72,2120;1,7314;73,8500;1,7131;59,4552;73,8500;59,4552
72,3180;1,7273;74,1000;1,7014;59,7172;74,1000;59,7172
72,8340;1,7147;74,5700;1,6877;60,3241;74,5700;60,3241
73,2760;1,7006;74,7300;1,6764;60,0276;74,7300;60,0276
73,7780;1,6879;74,7700;1,6792;60,2724;74,7700;60,2724
73,2380;1,6934;74,7300;1,6831;60,1931;74,7300;60,1931
73,8740;1,6795;75,0500;1,6730;61,0655;75,0500;61,0655
73,5920;1,6880;75,3300;1,6703;61,3552;75,3300;61,3552
74,2140;1,6710;75,3900;1,6601;61,5069;75,3900;61,5069
74,0820;1,6697;75,4100;1,6650;61,0207;75,4100;61,0207
74,1860;1,6641;75,5000;1,6540;61,3310;75,5000;61,3310
74,7460;1,6504;75,4300;1,6496;61,4828;75,4300;61,4828
74,5420;1,6580;75,3800;1,6473;60,9586;75,3800;60,9586
74,2820;1,6595;75,4100;1,6540;61,0276;75,4100;61,0276
74,4060;1,6620;75,4100;1,6481;61,4276;75,4100;61,4276
74,4860;1,6572;75,4800;1,6500;61,4034;75,4800;61,4034
67,1980;1,9044;68,3200;1,9114;54,8862;68,3200;54,8862
65,8980;1,9494;68,4200;1,8950;52,6000;68,4200;52,6000
65,8940;1,9514;68,5000;1,9074;54,6069;68,5000;54,6069
65,4660;1,9601;67,8200;1,9192;53,9655;67,8200;53,9655
65,7460;1,9464;67,8400;1,8943;57,3276;67,8400;57,3276
65,9960;1,9450;68,9300;1,8720;55,0586;68,9300;55,0586
66,4040;1,9327;68,9400;1,8808;54,3690;68,9400;54,3690
66,0360;1,9401;67,7500;1,9022;53,1793;67,7500;53,1793
66,1340;1,9349;67,4700;1,8816;54,1897;67,4700;54,1897
66,3060;1,9320;68,0100;1,9055;54,4655;68,0100;54,4655
66,5700;1,9249;69,2000;1,8504;55,6655;69,2000;55,6655
66,7880;1,9173;68,9400;1,8672;54,8448;68,9400;54,8448
66,9300;1,9074;69,5500;1,8379;56,1241;69,5500;56,1241
66,9240;1,9111;70,2700;1,8382;55,6345;70,2700;55,6345
67,5600;1,8910;69,9100;1,8239;57,2724;69,9100;57,2724
67,4160;1,8932;70,4800;1,8031;56,7069;70,4800;56,7069
67,4600;1,8947;70,6300;1,7778;56,8897;70,6300;56,8897
67,7360;1,8757;70,8800;1,8214;55,2931;70,8800;55,2931
68,1740;1,8656;70,6100;1,8047;58,2793;70,6100;58,2793
68,1900;1,8646;70,2100;1,7882;55,7724;70,2100;55,7724
68,3020;1,8621;69,4500;1,8236;56,1828;69,4500;56,1828
68,2440;1,8615;70,0700;1,8051;58,5138;70,0700;58,5138
68,4220;1,8571;70,6800;1,8064;56,0552;70,6800;56,0552
68,3240;1,8564;70,5100;1,7573;56,4069;70,5100;56,4069
69,2880;1,8262;70,5200;1,7925;58,6552;70,5200;58,6552
69,0980;1,8345;71,0600;1,7547;59,1310;71,0600;59,1310
68,7360;1,8438;70,8600;1,7682;57,8103;70,8600;57,8103
68,8240;1,8294;71,1100;1,7476;58,0966;71,1100;58,0966
69,3260;1,8223;70,7600;1,7700;56,8103;70,7600;56,8103
69,3900;1,8246;70,5100;1,7711;57,1552;70,5100;57,1552
69,2200;1,8141;72,2600;1,7172;58,1379;72,2600;58,1379
69,2160;1,8184;71,3100;1,7524;56,4103;71,3100;56,4103
70,1520;1,7969;73,0900;1,7119;58,6207;73,0900;58,6207
