train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
38,2960;1,8522;52,1000;1,5779;41,3034;52,1000;41,3034
62,5460;1,3373;63,9800;1,3769;45,3517;63,9800;45,3517
71,6360;1,1598;69,6200;1,2366;53,2207;69,6200;53,2207
77,9460;1,0275;74,6000;1,1408;49,3655;74,6000;49,3655
82,0900;0,9420;75,2100;1,1368;52,5103;75,2100;52,5103
84,5920;0,8856;82,8300;0,9363;58,6000;82,8300;58,6000
86,6200;0,8377;80,4600;1,0487;57,5172;80,4600;57,5172
88,2960;0,8010;84,0800;0,9316;58,4897;84,0800;58,4897
89,9420;0,7649;84,7600;0,9202;57,1241;84,7600;57,1241
91,1340;0,7335;85,7800;0,8741;59,5172;85,7800;59,5172
92,2040;0,7080;87,9100;0,8042;63,1655;87,9100;63,1655
93,4040;0,6816;88,6900;0,7945;64,0966;88,6900;64,0966
94,5640;0,6592;88,3700;0,8234;63,6000;88,3700;63,6000
95,4920;0,6369;90,1500;0,7718;64,7103;90,1500;64,7103
96,3400;0,6178;90,5600;0,7548;66,0552;90,5600;66,0552
97,0260;0,6013;90,8900;0,7550;64,5586;90,8900;64,5586
97,7460;0,5880;90,9500;0,7471;65,7793;90,9500;65,7793
98,0780;0,5793;91,4700;0,7336;66,4345;91,4700;66,4345
98,3680;0,5727;91,6700;0,7283;65,5103;91,6700;65,5103
98,5060;0,5701;91,6700;0,7269;65,7586;91,6700;65,7586
91,7220;0,7162;86,6300;0,8373;62,5448;86,6300;62,5448
91,3440;0,7220;83,3400;0,9350;57,1379;83,3400;57,1379
91,8420;0,7119;85,2200;0,9092;59,3034;85,2200;59,3034
92,3880;0,6992;85,2400;0,8970;62,5931;85,2400;62,5931
92,9360;0,6857;86,8300;0,8458;59,5724;86,8300;59,5724
93,4560;0,6709;86,8800;0,8678;60,9379;86,8800;60,9379
94,1380;0,6572;89,7500;0,7837;64,6207;89,7500;64,6207
94,9420;0,6408;87,9500;0,8009;58,9448;87,9500;58,9448
95,2520;0,6321;89,4300;0,7749;65,0828;89,4300;65,0828
95,6640;0,6220;88,1800;0,8179;63,4897;88,1800;63,4897
96,1340;0,6119;89,7800;0,7625;66,2414;89,7800;66,2414
96,4580;0,6018;89,9300;0,7827;63,6345;89,9300;63,6345
96,8720;0,5938;89,0000;0,7877;65,6483;89,0000;65,6483
97,3300;0,5839;88,0700;0,8361;59,0828;88,0700;59,0828
97,6240;0,5770;89,9500;0,7718;61,6759;89,9500;61,6759
98,0060;0,5674;91,2200;0,7417;66,4690;91,2200;66,4690
98,3260;0,5590;91,3600;0,7417;65,0345;91,3600;65,0345
98,6280;0,5517;91,6100;0,7270;66,2759;91,6100;66,2759
98,8460;0,5463;91,2600;0,7378;67,2414;91,2600;67,2414
99,1180;0,5384;92,2000;0,7072;66,0897;92,2000;66,0897
99,3240;0,5338;92,0300;0,7070;65,3586;92,0300;65,3586
99,5020;0,5278;92,1200;0,7055;67,8414;92,1200;67,8414
99,6520;0,5234;92,1900;0,7105;67,6276;92,1900;67,6276
99,6960;0,5207;92,6600;0,6916;65,4345;92,6600;65,4345
99,7980;0,5176;93,2000;0,6771;67,7379;93,2000;67,7379
99,8620;0,5151;93,3300;0,6755;67,8690;93,3300;67,8690
99,9040;0,5133;93,2700;0,6722;67,5793;93,2700;67,5793
99,9120;0,5123;93,4400;0,6709;68,1379;93,4400;68,1379
