train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,4560;4,2074;10,9800;4,1278;10,7034;10,9800;10,7034
14,2620;3,8519;20,6900;3,5492;17,3793;20,6900;17,3793
21,4980;3,5261;27,8100;3,2524;21,3172;27,8100;21,3172
26,9400;3,2894;34,8400;2,9589;23,5034;34,8400;23,5034
31,3540;3,1095;39,1100;2,7975;33,1034;39,1100;33,1034
35,3160;2,9580;43,2800;2,7547;28,8621;43,2800;28,8621
38,8980;2,8399;47,1600;2,5745;30,4552;47,1600;30,4552
41,5260;2,7438;49,3800;2,4664;35,4000;49,3800;35,4000
43,7480;2,6618;53,5900;2,3801;39,2276;53,5900;39,2276
45,9200;2,5828;54,6000;2,3063;36,6000;54,6000;36,6000
47,9440;2,5065;54,3600;2,3592;35,7379;54,3600;35,7379
49,7600;2,4485;58,1600;2,1996;38,6621;58,1600;38,6621
51,2660;2,3953;59,1900;2,1905;41,3034;59,1900;41,3034
53,1020;2,3371;61,9000;2,1320;40,5793;61,9000;40,5793
54,5900;2,2897;61,9700;2,1154;42,0207;61,9700;42,0207
56,1560;2,2464;62,9000;2,0853;42,4966;62,9000;42,4966
57,2460;2,2068;63,9700;2,0722;43,6207;63,9700;43,6207
57,8640;2,1877;64,4000;2,0319;43,8621;64,4000;43,8621
58,7080;2,1618;64,6500;2,0367;43,2897;64,6500;43,2897
59,0900;2,1475;64,8300;2,0200;43,6828;64,8300;43,6828
48,6040;2,4889;55,4600;2,2514;35,9724;55,4600;35,9724
48,9580;2,4750;55,6100;2,3332;35,4621;55,6100;35,4621
49,9640;2,4360;58,0800;2,2169;38,5172;58,0800;38,5172
51,3740;2,3952;58,0500;2,2455;37,1862;58,0500;37,1862
52,4080;2,3597;61,1700;2,1354;40,0621;61,1700;40,0621
53,6460;2,3208;60,1500;2,1847;43,2828;60,1500;43,2828
54,5440;2,2887;62,6100;2,0808;41,3379;62,6100;41,3379
55,3280;2,2573;62,2200;2,1083;42,0414;62,2200;42,0414
56,1720;2,2324;62,1000;2,1401;41,9241;62,1000;41,9241
57,5000;2,1979;63,9400;2,0528;41,8690;63,9400;41,8690
58,5540;2,1647;65,1700;2,0281;45,7310;65,1700;45,7310
59,1260;2,1362;66,1300;2,0002;44,2759;66,1300;44,2759
60,0060;2,1089;66,0800;2,0184;44,1724;66,0800;44,1724
60,4620;2,0868;66,8000;1,9861;45,5655;66,8000;45,5655
