train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
50,1240;1,5731;63,7800;1,3439;51,6759;63,7800;51,6759
71,1580;1,1519;70,8400;1,2043;53,7310;70,8400;53,7310
78,2800;1,0002;69,3800;1,2500;56,6000;69,3800;56,6000
81,7340;0,9212;79,9800;0,9614;60,0207;79,9800;60,0207
84,0620;0,8700;75,2700;1,1130;54,9103;75,2700;54,9103
85,7880;0,8312;78,4700;1,0163;58,1448;78,4700;58,1448
87,6860;0,7905;82,9100;0,9126;62,6759;82,9100;62,6759
88,6900;0,7650;85,1100;0,8715;63,4552;85,1100;63,4552
90,0100;0,7347;85,4500;0,8457;64,0276;85,4500;64,0276
91,2620;0,7047;85,5300;0,8469;63,3862;85,5300;63,3862
92,2860;0,6827;88,0500;0,7869;65,2345;88,0500;65,2345
93,2300;0,6596;88,3100;0,7909;63,9379;88,3100;63,9379
94,2100;0,6386;88,8100;0,7617;65,0621;88,8100;65,0621
95,0020;0,6185;89,7100;0,7450;65,3310;89,7100;65,3310
95,7960;0,6021;90,4600;0,7259;68,1448;90,4600;68,1448
96,6420;0,5839;90,6500;0,7258;67,7448;90,6500;67,7448
97,2420;0,5699;90,9900;0,7272;67,1862;90,9900;67,1862
97,7440;0,5598;91,3700;0,7147;68,3586;91,3700;68,3586
97,9760;0,5537;91,3100;0,7121;67,8759;91,3100;67,8759
98,2080;0,5492;91,4900;0,7105;68,1241;91,4900;68,1241
90,9220;0,7127;86,0100;0,8359;56,0897;86,0100;56,0897
90,5940;0,7151;84,8100;0,8652;59,5310;84,8100;59,5310
91,0520;0,7090;85,2100;0,8481;57,8828;85,2100;57,8828
91,7180;0,6934;86,0300;0,8360;62,2828;86,0300;62,2828
92,2940;0,6802;86,6700;0,8267;62,1793;86,6700;62,1793
92,7800;0,6678;87,2400;0,8163;64,0690;87,2400;64,0690
93,2100;0,6594;86,2800;0,8286;62,9586;86,2800;62,9586
93,7340;0,6496;87,5800;0,8004;62,1241;87,5800;62,1241
93,9720;0,6414;89,0600;0,7649;67,5103;89,0600;67,5103
94,2860;0,6326;87,1200;0,8024;64,2207;87,1200;64,2207
