time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
46,6002;4,6199;0,4680;7,0893;0,5541;6,3793;7,0893;6,3793
92,4959;11,4593;0,3752;22,5700;0,3116;10,9655;22,5700;10,9655
140,1724;27,6305;0,2988;46,7052;0,2429;30,7241;46,7052;30,7241
185,3791;42,0854;0,2455;51,7296;0,1665;23,9310;51,7296;23,9310
236,3731;52,8574;0,2095;79,4555;0,1353;47,7586;79,4555;47,7586
281,3857;56,7440;0,1911;90,7668;0,0490;59,3793;90,7668;59,3793
333,0442;59,3680;0,1741;89,9645;0,0404;59,0345;89,9645;59,0345
382,1342;61,8144;0,1627;94,2391;0,0301;66,1379;94,2391;66,1379
429,4820;62,8864;0,1567;95,5544;0,0257;70,5172;95,5544;70,5172
477,1424;64,1457;0,1499;95,7911;0,0234;68,9655;95,7911;68,9655
524,4147;55,9384;0,1946;89,4252;0,0537;50,8621;89,4252;50,8621
569,0132;60,8411;0,1671;95,6859;0,0301;67,1724;95,6859;67,1724
615,1641;62,9324;0,1564;87,9258;0,0432;55,2069;87,9258;55,2069
659,0941;63,7544;0,1528;92,2268;0,0423;56,6897;92,2268;56,6897
707,1950;65,3492;0,1459;93,1737;0,0390;61,8621;93,1737;61,8621
753,3208;66,2929;0,1427;95,8964;0,0255;67,9655;95,8964;67,9655
799,8954;67,5917;0,1352;94,7915;0,0248;68,2759;94,7915;68,2759
852,9722;68,7327;0,1311;94,3443;0,0271;70,1724;94,3443;70,1724
896,3680;69,7258;0,1264;95,3571;0,0194;72,3103;95,3571;72,3103
942,3489;70,7813;0,1219;96,6461;0,0177;75,1034;96,6461;75,1034
987,2442;71,3896;0,1185;95,9358;0,0195;71,2069;95,9358;71,2069
1030,7339;72,5306;0,1148;95,7517;0,0200;74,3793;95,7517;74,3793
1077,1940;72,7476;0,1138;95,5018;0,0218;72,2759;95,5018;72,2759
1122,6010;73,6025;0,1111;96,4619;0,0162;76,1379;96,4619;76,1379
1167,6662;74,2207;0,1063;96,6987;0,0157;75,8621;96,6987;75,8621
1212,3408;75,0493;0,1032;96,9091;0,0152;75,0000;96,9091;75,0000
1261,6354;75,3354;0,1026;96,8828;0,0147;75,9310;96,8828;75,9310
1312,5075;75,6675;0,1001;97,3037;0,0133;76,5862;97,3037;76,5862
1361,5058;76,0983;0,0991;97,1985;0,0138;76,4828;97,1985;76,4828
1411,4505;76,4041;0,0969;97,4615;0,0129;77,3448;97,4615;77,3448
1457,6166;70,2256;0,1256;91,9769;0,0330;67,4828;91,9769;67,4828
1505,3051;70,6004;0,1227;95,4097;0,0226;69,4138;95,4097;69,4138
1555,1212;71,4685;0,1196;95,0151;0,0246;72,2759;95,0151;72,2759
1602,3390;72,5536;0,1147;95,2387;0,0250;69,9655;95,2387;69,9655
1649,6678;72,3070;0,1163;97,5536;0,0142;74,5172;97,5536;74,5172
1698,7512;73,2474;0,1125;96,9749;0,0159;71,5517;96,9749;71,5517
1748,3559;72,9416;0,1129;96,6592;0,0176;76,4138;96,6592;76,4138
1793,1539;73,9642;0,1095;95,9227;0,0195;73,4828;95,9227;73,4828
1842,1222;74,1582;0,1077;96,0016;0,0211;73,6207;96,0016;73,6207
1888,7904;74,5692;0,1070;95,7911;0,0206;70,7931;95,7911;70,7931
1935,8888;75,0921;0,1049;95,8043;0,0191;71,4138;95,8043;71,4138
1983,3357;74,8553;0,1054;95,7254;0,0214;74,8276;95,7254;74,8276
2034,5758;75,4538;0,1025;96,9880;0,0174;75,5172;96,9880;75,5172
2082,9549;75,3551;0,1015;96,3041;0,0182;72,9655;96,3041;72,9655
2133,4900;76,0621;0,1005;97,5404;0,0138;77,0345;97,5404;77,0345
2179,2828;75,9799;0,0999;97,2511;0,0145;75,3793;97,2511;75,3793
2225,1417;76,4304;0,0985;97,7509;0,0121;77,2069;97,7509;77,2069
2269,3764;77,0091;0,0964;97,2774;0,0143;75,6207;97,2774;75,6207
2313,9124;77,2623;0,0955;97,7903;0,0133;77,8621;97,7903;77,8621
2359,0955;76,7427;0,0960;97,4878;0,0132;78,8621;97,4878;78,8621
2404,7299;77,2754;0,0932;97,5667;0,0126;77,2069;97,5667;77,2069
2447,6585;77,2557;0,0936;97,6720;0,0132;77,2069;97,6720;77,2069
2493,8987;77,7719;0,0914;97,9482;0,0124;78,3793;97,9482;78,3793
2536,7756;78,0416;0,0899;98,1718;0,0102;77,4828;98,1718;77,4828
2580,0143;78,3309;0,0900;97,5799;0,0131;77,5172;97,5799;77,5172
2622,4780;78,7781;0,0866;97,9482;0,0115;76,8276;97,9482;76,8276
